Date,NOROESTE 2 CO ppm,NOROESTE 2 NO ppb,NOROESTE 2 NO2 ppb,NOROESTE 2 NOX ppb,NOROESTE 2 O3 ppb,NOROESTE 2 PM10 ug/m3,NOROESTE 2 PM2.5 ug/m3,NOROESTE 2 PRS mmhg,NOROESTE 2 RAINF mm/hr,NOROESTE 2 RH %,NOROESTE 2 SO2 ppb,NOROESTE 2 SR KW/m2,NOROESTE 2 TOUT degC,NOROESTE 2 WSR KMPH,NOROESTE 2 WDV DEG
2024-04-02 15:00:00,1.86,2.8,1.3,3.95,61.0,97.0,7.0,697.0,0.0,16.0,2.7,0.0,25.85,13.4,111.0
2024-04-02 16:00:00,1.76,2.8,1.1,3.9,62.0,87.0,7.0,696.4,0.0,16.0,2.7,0.0,26.38,13.8,111.0
2024-04-02 17:00:00,1.76,2.7,1.6,4.4,61.0,88.0,8.0,696.1,0.0,16.0,2.8,0.0,26.81,13.8,107.0
2024-04-02 18:00:00,1.74,2.8,1.7,4.5,57.0,90.0,7.0,696.1,0.0,16.0,2.8,0.0,26.61,15.1,102.0
2024-04-02 19:00:00,1.73,2.7,1.4,4.1,55.0,82.0,6.0,696.6,0.0,17.0,2.5,0.0,25.73,16.4,94.0
2024-04-02 20:00:00,1.94,2.9,2.9,5.9,50.0,68.0,6.0,697.4,0.0,18.0,2.7,0.0,24.94,11.0,81.0
2024-04-02 21:00:00,1.9,2.9,2.5,5.4,45.0,61.0,5.75,698.6,0.0,20.0,2.6,0.0,23.41,10.7,120.0
2024-04-02 22:00:00,1.71,2.7,2.1,5.0,47.0,64.0,5.5,699.7,0.0,21.0,2.6,0.0,22.59,15.2,132.0
2024-04-02 23:00:00,1.87,2.5,2.1,4.6,49.0,75.0,5.25,700.5,0.0,22.0,2.9,0.0,21.89,15.5,125.0
2024-04-03 00:00:00,1.82,2.5,1.9,4.3,51.0,79.0,5.0,701.4,0.0,23.0,2.9,0.0,20.87,14.6,113.0
2024-04-03 01:00:00,1.79,2.75,2.0,4.4,49.0,72.0,4.0,701.8,0.0,25.0,3.0,0.0,19.83,8.3,119.0
2024-04-03 02:00:00,1.87,3.0,3.2,6.2,42.0,64.0,4.0,702.3,0.0,26.0,2.9,0.0,18.86,2.6,15.0
2024-04-03 03:00:00,1.82,2.5,3.1,5.7,37.0,46.0,4.0,702.3,0.0,30.0,2.8,0.0,17.22,2.9,4.0
2024-04-03 04:00:00,1.86,2.6,3.4,6.0,28.0,55.0,6.0,702.3,0.0,31.0,3.0,0.0,17.19,2.1,302.0
2024-04-03 05:00:00,1.99,2.7,4.3,7.0,23.0,49.0,7.0,702.3,0.0,31.0,4.1,0.0,17.01,2.1,243.0
2024-04-03 06:00:00,1.91,5.6,6.0,11.6,14.0,57.0,6.0,702.5,0.0,35.0,3.5,0.0,15.27,2.6,352.0
2024-04-03 07:00:00,2.46,16.6,7.6,24.2,7.0,77.0,11.0,702.8,0.0,37.0,4.6,0.0,14.64,3.4,309.0
2024-04-03 08:00:00,2.49,11.1,8.0,19.1,7.0,112.0,10.0,703.3,0.0,37.0,4.2,0.0,14.31,4.7,303.0
2024-04-03 09:00:00,2.6,12.7,7.8,20.5,11.0,90.0,13.0,703.7,0.0,32.0,4.7,0.0,17.53,2.4,300.0
2024-04-03 10:00:00,1.97,3.8,3.7,7.5,37.0,111.0,9.0,704.0,0.0,23.0,4.0,0.0,21.1,2.2,82.0
2024-04-03 11:00:00,1.83,3.1,2.5,5.7,47.0,82.0,6.0,703.8,0.0,20.0,3.4,0.0,22.24,1.3,253.0
2024-04-03 12:00:00,1.84,2.9,1.9,4.8,53.0,60.0,5.0,703.5,0.0,19.0,3.2,0.0,23.2,2.8,246.0
2024-04-03 13:00:00,1.82,2.8,1.6,4.4,57.0,55.0,4.0,702.7,0.0,17.0,2.9,0.0,24.23,2.2,244.0
2024-04-03 14:00:00,1.77,2.8,1.5,4.4,60.0,49.0,4.0,701.9,0.0,16.0,2.8,0.0,24.92,3.9,346.0
2024-04-03 15:00:00,1.78,2.9,1.6,4.1,58.0,48.0,4.0,701.1,0.0,13.0,2.8,0.0,26.36,4.1,273.0
2024-04-03 16:00:00,1.68,2.6,1.2,3.8,63.0,40.0,4.0,700.1,0.0,12.0,2.8,0.0,27.31,0.4,112.0
2024-04-03 17:00:00,1.87,2.5,1.5,4.1,74.0,43.0,6.0,699.5,0.0,14.0,3.2,0.0,26.56,9.5,142.0
2024-04-03 18:00:00,1.89,2.7,1.7,4.4,66.0,79.0,6.0,699.3,0.0,13.0,2.8,0.0,26.46,9.4,109.0
2024-04-03 19:00:00,1.77,2.6,1.9,4.5,58.0,73.0,5.0,699.6,0.0,14.0,2.8,0.0,25.68,11.7,119.0
2024-04-03 20:00:00,1.82,2.5,3.0,5.5,51.0,68.0,5.0,699.9,0.0,16.0,3.0,0.0,24.39,11.8,100.0
2024-04-03 21:00:00,1.93,2.7,3.8,6.4,45.0,61.0,5.0,700.2,0.0,17.0,2.9,0.0,22.97,11.0,90.0
2024-04-03 22:00:00,1.91,2.5,3.3,5.8,46.0,62.0,6.0,700.7,0.0,20.0,3.2,0.0,22.01,14.3,93.0
2024-04-03 23:00:00,2.07,2.7,4.5,7.3,39.0,75.0,5.0,701.4,0.0,22.0,3.2,0.0,20.87,14.6,84.0
2024-04-04 00:00:00,2.05,2.5,4.2,6.8,41.0,71.0,5.0,701.6,0.0,21.0,5.0,0.0,20.31,11.5,87.0
2024-04-04 01:00:00,2.1,4.2,6.9,11.1,25.0,50.0,5.0,701.7,0.0,23.0,6.5,0.0,18.47,4.7,59.0
2024-04-04 02:00:00,2.1,3.3,5.4,8.7,30.0,54.0,5.0,701.5,0.0,26.0,5.3,0.0,17.75,3.0,54.0
2024-04-04 03:00:00,1.87,2.4,1.8,4.2,46.0,49.0,4.0,701.1,0.0,27.0,3.1,0.0,17.38,3.8,46.0
2024-04-04 04:00:00,1.82,2.4,1.8,4.2,44.0,46.0,4.0,700.7,0.0,28.0,3.2,0.0,16.3,2.5,27.0
2024-04-04 05:00:00,1.93,4.6000000000000005,2.8,5.2,36.0,46.0,5.0,700.5,0.0,31.0,3.1,0.0,15.67,0.3,222.0
2024-04-04 06:00:00,2.12,6.8,7.9,14.7,11.0,55.0,9.0,700.7,0.0,35.0,9.4,0.0,14.76,2.4,59.0
2024-04-04 07:00:00,2.47,14.3,9.4,23.7,6.0,94.0,10.0,701.1,0.0,38.0,11.7,0.0,13.79,2.6,332.0
2024-04-04 08:00:00,2.5,10.5,8.2,18.7,6.0,93.0,9.0,701.4,0.0,40.0,5.5,0.0,13.47,5.0,300.0
2024-04-04 09:00:00,2.4,9.8,7.2,17.1,12.0,89.0,12.0,701.6,0.0,35.0,5.7,0.0,16.31,4.0,292.0
2024-04-04 10:00:00,2.13,6.7,7.0,13.7,26.0,104.0,11.0,701.7,0.0,28.0,12.7,0.0,20.34,2.3,291.0
2024-04-04 11:00:00,1.99,3.7,4.0,7.7,46.0,95.0,8.0,701.7,0.0,23.0,6.8,0.0,23.41,4.2,130.0
2024-04-04 12:00:00,1.81,2.6,1.6,4.2,60.0,71.0,5.0,701.7,0.0,22.0,4.1,0.0,23.62,10.3,130.0
2024-04-04 13:00:00,1.91,2.9,2.8,5.7,64.0,59.0,6.0,701.5,0.0,22.0,4.5,0.0,24.37,11.5,107.0
2024-04-04 14:00:00,2.1,2.9,3.3,6.1,71.0,73.0,7.0,701.0,0.0,22.0,4.4,0.0,25.17,11.6,102.0
2024-04-04 15:00:00,1.96,2.7,2.8,5.5,83.0,77.0,6.0,700.1,0.0,20.0,3.9,0.0,26.04,12.4,104.0
2024-04-04 16:00:00,1.92,2.5,2.3,4.9,88.0,79.0,6.0,699.6,0.0,20.0,4.0,0.0,26.68,12.8,101.0
2024-04-04 17:00:00,1.93,2.6,2.1,4.7,80.0,74.0,5.0,699.2,0.0,21.0,3.6,0.0,26.9,13.7,98.0
2024-04-04 18:00:00,1.94,2.7,2.6,5.3,72.0,73.0,5.0,698.8,0.0,20.0,3.7,0.0,27.19,13.0,97.0
2024-04-04 19:00:00,1.91,2.6,2.7,5.3,65.0,77.0,5.0,698.9,0.0,21.0,3.9,0.0,26.81,12.9,93.0
2024-04-04 20:00:00,1.96,2.6,3.3,5.8,57.0,62.0,5.0,699.2,0.0,20.0,4.5,0.0,26.04,12.2,90.0
2024-04-04 21:00:00,2.0,2.75,4.6,7.3,47.0,72.0,6.0,699.5,0.0,17.0,3.5,0.0,24.87,12.5,83.0
2024-04-04 22:00:00,2.05,2.9,6.5,9.3,34.0,79.0,6.0,700.1,0.0,15.0,3.1,0.0,23.93,11.7,87.0
2024-04-04 23:00:00,1.99,2.7,3.1,5.8,44.0,87.0,10.0,701.0,0.0,18.0,3.4,0.0,22.59,19.0,83.0
2024-04-05 00:00:00,1.93,2.5,2.7,5.2,44.0,74.0,5.0,701.4,0.0,20.0,3.4,0.0,21.36,13.8,87.0
2024-04-05 01:00:00,2.01,2.5,3.1,5.6,41.0,61.0,4.0,701.4,0.0,21.0,3.3,0.0,20.64,9.2,96.0
2024-04-05 02:00:00,2.02,2.4,3.7,6.1,35.0,43.0,4.0,701.2,0.0,25.0,5.3,0.0,18.87,8.2,106.0
2024-04-05 03:00:00,1.94,2.4,4.3,6.8,30.0,45.0,5.0,700.8,0.0,29.0,9.5,0.0,17.4,4.4,105.0
2024-04-05 04:00:00,1.91,2.45,4.7,7.1,28.0,46.0,5.0,700.3,0.0,32.0,10.0,0.0,16.4,5.3,104.0
2024-04-05 05:00:00,1.91,2.5,4.8,7.3,23.0,55.0,5.0,700.2,0.0,35.0,8.2,0.0,15.04,1.7,40.0
2024-04-05 06:00:00,2.14,8.0,7.8,15.8,11.0,53.0,6.0,700.2,0.0,37.0,8.3,0.0,14.02,4.0,20.0
2024-04-05 07:00:00,2.06,6.9,8.6,15.5,7.0,59.0,9.0,700.2,0.0,37.0,7.9,0.0,13.97,2.7,134.0
2024-04-05 08:00:00,2.2800000000000002,18.5,8.5,27.0,8.0,85.0,12.0,700.7,0.0,39.0,7.0,0.0,13.46,2.1,26.0
2024-04-05 09:00:00,2.5,14.7,7.7,22.4,13.0,102.0,10.0,700.8,0.0,35.0,7.6,0.0,16.73,1.8,54.0
2024-04-05 10:00:00,2.05,4.7,5.4,10.1,33.0,74.0,5.0,701.0,0.0,33.0,10.3,0.0,18.66,3.6,86.0
2024-04-05 11:00:00,1.91,3.8,4.2,8.0,43.0,54.0,6.0,701.2,0.0,31.0,9.9,0.0,20.79,4.4,97.0
2024-04-05 12:00:00,1.89,3.2,3.5,6.7,54.0,68.0,7.0,700.9,0.0,30.0,8.3,0.0,23.0,6.8,103.0
2024-04-05 13:00:00,1.97,3.2,3.9,7.1,61.0,74.0,8.0,700.4,0.0,28.0,7.7,0.0,24.81,9.8,116.0
2024-04-05 14:00:00,2.11,2.95,4.9,8.1,70.0,95.0,9.0,699.6,0.0,26.0,7.7,0.0,25.61,12.7,112.0
2024-04-05 15:00:00,2.04,2.7,4.0,6.7,94.0,103.0,9.0,698.9,0.0,27.0,8.4,0.0,26.18,14.8,104.0
2024-04-05 16:00:00,2.01,2.7,2.6,5.3,80.0,112.0,8.0,698.4,0.0,30.0,5.1,0.0,27.19,15.1,90.0
2024-04-05 17:00:00,1.95,2.65,2.3,5.0,70.0,104.0,7.0,697.7,0.0,30.0,4.5,0.0,28.05,16.8,92.0
2024-04-05 18:00:00,1.96,2.6,2.4,5.1,66.0,86.0,7.0,697.2,0.0,28.0,4.2,0.0,28.65,16.2,88.0
2024-04-05 19:00:00,1.95,2.55,2.8,5.4,58.0,88.0,7.666666666666667,697.2,0.0,29.0,4.0,0.0,28.26,16.2,92.0
2024-04-05 20:00:00,1.96,2.5,2.9,5.4,55.0,94.0,8.333333333333334,697.1,0.0,28.0,3.8,0.0,27.74,17.9,92.0
2024-04-05 21:00:00,1.96,2.7,3.4,6.1,38.0,102.0,9.0,697.5,0.0,41.0,3.5,0.0,25.76,18.9,85.0
2024-04-05 22:00:00,1.92,2.7,3.1,5.8,35.0,154.0,7.0,698.0,0.0,53.0,3.5,0.0,23.45,18.9,85.0
2024-04-05 23:00:00,1.9,2.6,2.6,5.3,36.0,95.0,5.0,698.2,0.0,59.0,3.4,0.0,21.94,16.6,88.0
2024-04-06 00:00:00,2.03,2.5,2.4,4.9,36.0,71.0,5.0,698.7,0.0,63.0,3.6,0.0,20.82,13.4,94.0
2024-04-06 01:00:00,2.03,2.5,3.0,5.5,32.0,60.0,5.0,698.7,0.0,66.0,3.8,0.0,19.96,7.2,106.0
2024-04-06 02:00:00,1.99,2.7,4.0,6.7,25.0,52.0,5.0,698.8,0.0,69.0,3.8,0.0,19.13,4.4,94.0
2024-04-06 03:00:00,2.15,3.0,4.8,7.8,18.0,59.0,5.0,698.7,0.0,72.0,3.6,0.0,18.03,3.4,43.0
2024-04-06 04:00:00,2.03,2.6,3.6,6.2,21.0,56.0,5.0,698.5,0.0,75.0,3.5,0.0,17.25,1.7,41.0
2024-04-06 05:00:00,2.0,2.8,3.8,6.5,14.0,55.0,6.0,698.0,0.0,76.0,3.3,0.0,16.13,3.7,36.0
2024-04-06 06:00:00,2.11,4.4,5.3,9.8,8.0,58.0,6.0,697.6,0.0,79.0,3.2,0.0,15.4,3.3,5.0
2024-04-06 07:00:00,2.24,8.1,5.4,13.5,6.0,64.0,10.0,697.8,0.0,80.0,3.2,0.0,15.36,5.1,302.0
2024-04-06 08:00:00,2.21,5.4,4.4,9.7,8.0,82.0,9.0,697.9,0.0,79.0,3.1,0.0,15.13,7.6,291.0
2024-04-06 09:00:00,2.21,6.2,4.4,10.6,13.0,73.0,9.0,698.4,0.0,74.0,3.1,0.0,17.36,7.4,288.0
2024-04-06 10:00:00,2.2,6.6,4.8,11.4,19.0,77.0,7.5,698.4,0.0,59.0,3.4,0.0,20.82,10.9,290.0
2024-04-06 11:00:00,2.15,4.6,4.0,8.5,31.0,89.0,6.0,698.4,0.0,34.0,3.7,0.0,25.74,8.1,271.0
2024-04-06 12:00:00,2.02,3.5,2.0,5.5,39.0,68.0,5.0,698.0,0.0,15.0,3.1,0.0,30.73,10.8,299.0
2024-04-06 13:00:00,1.86,3.3,1.4,4.7,40.0,69.0,6.0,697.2,0.0,11.0,2.8,0.0,32.94,15.1,317.0
2024-04-06 14:00:00,1.95,3.6,1.7,5.3,40.0,99.0,4.0,696.5,0.0,8.0,2.7,0.0,34.54,16.0,308.0
2024-04-06 15:00:00,1.93,3.7,1.8,5.5,42.0,72.0,4.0,695.8,0.0,6.0,2.7,0.0,35.47,15.6,292.0
2024-04-06 16:00:00,2.06,3.8,2.0,5.8,42.0,58.0,4.0,695.1,0.0,5.0,2.6,0.0,36.19,13.6,301.0
2024-04-06 17:00:00,2.0,3.7,2.0,5.7,46.0,48.0,3.0,694.7,0.0,5.0,2.6,0.0,35.54,16.2,314.0
2024-04-06 18:00:00,1.95,3.9,2.7,6.5,42.0,46.0,3.0,694.5,0.0,6.0,2.6,0.0,35.54,10.8,306.0
2024-04-06 19:00:00,2.25,2.9,3.7,6.6,85.0,41.0,6.0,694.9,0.0,12.0,3.5,0.0,34.51,2.8,66.0
2024-04-06 20:00:00,2.36,2.5,4.6,7.1,82.0,77.0,8.0,695.5,0.0,19.0,4.2,0.0,31.86,10.3,103.0
2024-04-06 21:00:00,2.32,2.5,4.7,7.2,54.0,106.0,8.0,696.1,0.0,21.0,3.9,0.0,30.11,8.2,104.0
2024-04-06 22:00:00,2.1,2.5500000000000003,3.9,6.4,36.0,71.0,9.0,696.7,0.0,29.0,3.6,0.0,29.07,10.5,99.0
2024-04-06 23:00:00,2.22,2.6,4.4,7.0,27.0,72.0,10.0,697.0,0.0,34.0,3.4,0.0,27.91,8.2,100.0
2024-04-07 00:00:00,2.47,2.7,5.8,8.5,18.0,64.0,15.0,697.2,0.0,40.0,3.5,0.0,26.47,5.0,118.0
2024-04-07 01:00:00,2.55,3.8,6.5,10.1,12.0,73.0,13.51,697.4,0.0,49.0,3.7,0.0,25.48,5.7,156.0
2024-04-07 02:00:00,2.4,3.8,5.0,8.7,14.0,91.0,12.21,697.4,0.0,60.0,3.5,0.0,24.05,5.3,86.0
2024-04-07 03:00:00,2.48,4.6,5.6,10.1,9.0,79.0,12.03,697.0,0.0,67.0,3.4,0.0,22.1,3.6,33.0
2024-04-07 04:00:00,2.39,3.9,5.1,9.0,9.0,73.0,11.46,696.5,0.0,71.0,3.2,0.0636,21.22,3.4,24.0
2024-04-07 05:00:00,2.38,4.1,5.4,9.3,7.0,71.0,11.82,696.3,0.0,69.0,3.3,0.0318,20.27,3.3,331.0
2024-04-07 06:00:00,2.34,3.6,4.9,8.4,9.0,72.0,10.72,696.6,0.0,61.0,3.5,0.0,19.84,5.2,298.0
2024-04-07 07:00:00,2.28,4.6,6.2,10.7,8.0,63.0,9.82,696.9,0.0,52.0,3.5,0.0,19.54,6.4,299.0
2024-04-07 08:00:00,2.13,4.1,7.2,11.2,9.0,57.0,7.92,697.5,0.0,38.0,3.4,0.0,20.31,9.3,285.0
2024-04-07 09:00:00,2.11,4.9,5.4,10.2,19.0,54.0,7.68,698.0,0.0,32.0,3.5,0.0,22.26,12.6,284.0
2024-04-07 10:00:00,2.05,3.9,2.9,6.9,36.0,76.0,7.0,698.5,0.0,23.0,3.4,0.0,25.8,14.8,301.0
2024-04-07 11:00:00,1.96,3.3,1.8,5.1,46.0,92.0,8.0,698.5,0.0,17.0,3.0,0.0,27.45,20.9,301.0
2024-04-07 12:00:00,1.87,3.2,1.6,4.8,51.0,120.0,6.0,698.4,0.0,16.0,3.0,0.0,29.29,20.2,306.0
2024-04-07 13:00:00,1.86,3.1,1.5,4.6,54.0,85.0,7.0,698.1,0.0,14.0,2.9,0.0,30.16,19.2,308.0
2024-04-07 14:00:00,2.03,2.9,1.6,4.5,54.0,91.0,5.0,697.7,0.0,13.0,2.9,0.0,32.07,8.5,253.0
2024-04-07 15:00:00,1.83,2.7,1.7,4.4,60.0,50.0,8.0,697.4,0.0,17.0,3.2,0.0,32.62,6.1,148.0
2024-04-07 16:00:00,1.94,2.6,1.5,4.1,61.0,88.0,11.0,697.2,0.0,25.0,3.4,0.0,30.97,14.8,110.0
2024-04-07 17:00:00,1.78,2.5,1.5,4.1,62.0,105.0,10.0,696.8,0.0,24.0,3.3,0.0,30.6,14.7,105.0
2024-04-07 18:00:00,1.85,2.6,1.9,4.4,59.0,95.0,11.0,696.7,0.0,23.0,3.2,0.0,29.51,15.5,96.0
2024-04-07 19:00:00,1.97,2.6,1.9,4.4,59.0,103.0,11.0,696.9,0.0,23.0,3.2,0.0,28.78,13.5,92.0
2024-04-07 20:00:00,1.98,2.5,2.2,4.7,55.0,133.0,11.5,697.3,0.0,23.0,3.1,0.0,27.76,14.5,92.0
2024-04-07 21:00:00,1.98,2.5,2.7,5.2,49.0,96.0,12.0,697.5,0.0,27.0,3.5,0.0,26.6,11.9,96.0
2024-04-07 22:00:00,1.92,2.533333333333333,2.3,4.8,48.0,95.0,10.0,697.7,0.0,32.0,3.7,0.0,25.74,15.4,87.0
2024-04-07 23:00:00,1.93,2.566666666666667,3.1,5.6,40.0,91.0,9.0,698.0,0.0,39.0,3.5,0.0,24.76,15.0,90.0
2024-04-08 00:00:00,2.03,2.6,2.3,4.9,35.0,75.0,8.0,697.8,0.0,57.0,3.2,0.0,23.76,15.0,89.0
2024-04-08 01:00:00,1.94,2.6,2.1,4.7,35.0,65.0,7.0,698.0,0.0,62.0,3.1,0.0,23.08,13.2,85.0
2024-04-08 02:00:00,1.97,2.55,1.5,4.1,38.0,50.0,7.0,698.1,0.0,63.0,3.1,0.0,22.92,10.9,91.0
2024-04-08 03:00:00,1.95,2.5,1.5,4.0,38.0,43.0,7.25,697.6,0.0,63.0,3.1,0.0,22.72,8.7,94.0
2024-04-08 04:00:00,2.06,2.5,1.6,4.1,36.0,48.0,7.5,697.2,0.0,64.0,3.2,0.0,22.38,5.7,109.0
2024-04-08 05:00:00,1.9,2.8000000000000003,1.8,4.4,34.0,42.0,7.75,696.9,0.0,65.0,3.1,0.0,22.08,6.6,96.0
2024-04-08 06:00:00,2.08,3.1,3.5,6.6,24.0,55.0,8.0,696.6,0.0,67.0,3.1,0.0,21.56,3.1,138.0
2024-04-08 07:00:00,2.39,6.9,6.4,13.3,11.0,57.0,10.0,696.1,0.0,68.0,3.4,0.0,21.09,4.6,147.0
2024-04-08 08:00:00,3.2,15.8,7.5,23.4,5.0,78.0,14.0,696.3,0.0,70.0,3.7,0.0,20.62,1.8,203.0
2024-04-08 09:00:00,3.08,15.1,6.9,22.0,9.0,109.0,14.0,696.6,0.0,69.0,3.8,0.0,21.46,1.8,329.0
2024-04-08 10:00:00,2.54,6.3,5.9,12.2,16.0,111.0,13.0,696.6,0.0,64.0,3.7,0.0,22.48,5.1,299.0
2024-04-08 11:00:00,2.18,5.2,4.9,10.1,27.0,98.0,12.0,696.4,0.0,54.0,4.4,0.0,26.04,1.4,113.0
2024-04-08 12:00:00,2.08,4.0,4.2,8.3,34.0,80.0,13.0,696.0,0.0,57.0,4.1,0.0,25.42,8.0,105.0
2024-04-08 13:00:00,2.17,6.0,5.0,11.0,38.0,94.0,16.0,695.5,0.0,58.0,3.9,0.0,26.04,10.0,104.0
2024-04-08 14:00:00,2.18,5.3,5.4,10.7,33.0,107.0,18.0,695.4,0.0,65.0,3.8,0.0,24.18,10.8,90.0
2024-04-08 15:00:00,2.25,6.1,5.0,11.1,42.0,105.0,20.0,695.2,0.0,62.0,3.3,0.0,25.74,9.1,105.0
2024-04-08 16:00:00,2.26,5.3,4.5,9.8,62.0,112.0,21.0,694.4,0.0,55.0,3.9,0.0,27.51,10.1,105.0
2024-04-08 17:00:00,2.38,4.7,4.9,9.6,86.0,111.0,22.0,693.9,0.0,52.0,4.1,0.0,27.85,10.5,111.0
2024-04-08 18:00:00,2.31,4.4,4.4,8.8,88.0,125.0,22.0,693.6,0.0,55.0,4.3,0.0,27.11,11.7,101.0
2024-04-08 19:00:00,2.23,4.2,4.0,8.2,72.0,118.0,18.0,693.5,0.0,55.0,4.1,0.0,26.76,12.4,97.0
2024-04-08 20:00:00,2.05,4.5,4.0,8.5,44.0,109.0,15.0,693.6,0.0,58.0,3.4,0.0,26.47,12.6,85.0
2024-04-08 21:00:00,2.08,5.4,4.0,9.3,32.0,96.0,14.0,694.1,0.0,60.0,3.2,0.0,26.15,11.4,76.0
2024-04-08 22:00:00,2.17,5.5,3.9,9.5,23.0,88.0,15.0,694.6,0.0,61.0,3.0,0.0,25.95,11.3,83.0
2024-04-08 23:00:00,2.09,5.8,3.4,9.3,23.0,82.0,17.0,694.9,0.0,64.0,2.9,0.0,25.42,11.0,88.0
2024-04-09 00:00:00,2.05,6.5,3.1,9.7,22.0,90.0,18.0,695.0,0.0,68.0,2.8,0.0,24.67,10.5,90.0
2024-04-09 01:00:00,2.15,7.4,3.8,11.2,17.0,86.0,20.0,694.8,0.0,72.0,2.8,0.0,24.15,7.4,97.0
2024-04-09 02:00:00,2.17,7.5,4.0,11.5,14.0,88.0,21.0,694.6,0.0,74.0,2.8,0.0,23.74,1.9,82.0
2024-04-09 03:00:00,2.29,7.3,4.0,11.3,12.0,81.0,22.0,694.0,0.0,76.0,2.8,0.0,23.24,2.2,23.0
2024-04-09 04:00:00,2.19,6.9,3.4,10.3,12.0,86.0,22.0,693.5,0.0,77.0,2.8,0.0,22.71,1.6,353.0
2024-04-09 05:00:00,2.28,6.5,2.9,9.4,14.0,87.0,21.0,692.8,0.0,78.0,2.7,0.0,22.55,4.4,302.0
2024-04-09 06:00:00,2.15,6.6,3.8,10.4,13.0,89.0,20.0,692.7,0.0,72.0,2.8,0.0,23.14,10.1,299.0
2024-04-09 07:00:00,2.2,9.6,5.0,14.6,6.0,88.0,23.0,693.0,0.0,77.0,2.8,0.0,22.22,4.1,96.0
2024-04-09 08:00:00,2.63,12.5,4.9,17.4,6.0,100.0,24.0,693.2,0.0,82.0,2.9,0.0,21.42,2.9,346.0
2024-04-09 09:00:00,3.04,15.4,5.7,21.2,7.0,109.0,27.0,693.4,0.0,78.0,3.0,0.0,22.83,3.6,112.0
2024-04-09 10:00:00,3.02,14.5,6.5,20.9,11.0,145.0,29.0,693.4,0.0,67.0,3.1,0.0,25.77,5.5,83.0
2024-04-09 11:00:00,2.2,6.3,3.7,9.9,27.0,160.0,17.0,692.8,0.0,25.0,3.0,0.0,31.47,5.8,278.0
2024-04-09 12:00:00,1.82,3.3,1.4,4.7,38.0,168.0,10.0,692.5,0.0,6.0,2.7,0.0,34.33,11.3,220.0
2024-04-09 13:00:00,1.92,3.4,1.6,5.0,44.0,159.0,15.0,692.0,0.0,5.0,2.7,0.0,35.2,16.5,238.0
2024-04-09 14:00:00,1.91,3.3,1.7,4.9,49.0,241.0,5.0,691.3,0.0,4.0,2.6,0.0,36.25,14.7,263.0
2024-04-09 15:00:00,2.15,3.2,3.9,7.1,96.0,83.0,15.0,690.6,0.0,20.0,3.4,0.0,35.49,10.0,128.0
2024-04-09 16:00:00,2.11,2.9,3.5,6.4,108.0,123.0,16.0,689.8,0.0,23.0,5.3,0.0,34.54,15.1,100.0
2024-04-09 17:00:00,2.14,2.8,2.9,5.8,90.0,124.0,15.0,689.2,0.0,21.0,7.7,0.0,34.19,15.2,99.0
2024-04-09 18:00:00,2.06,2.8,3.3,6.0,75.0,110.0,13.0,688.7,0.0,22.0,5.8,0.0,33.58,14.4,103.0
2024-04-09 19:00:00,2.16,2.9,3.2,6.0,64.0,100.0,13.0,688.7,0.0,23.0,5.3,0.0,33.59,11.7,107.0
2024-04-09 20:00:00,2.08,3.0,3.8,6.6,44.0,87.0,13.333333333333334,689.2,0.0,26.0,5.4,0.0,32.62,9.4,112.0
2024-04-09 21:00:00,2.24,3.1,5.4,8.5,28.0,97.0,13.666666666666666,690.1,0.0,27.0,5.8,0.0,31.04,5.7,123.0
2024-04-09 22:00:00,2.37,4.4,6.5,10.9,20.0,81.0,14.0,690.9,0.0,29.0,5.0,0.0,30.14,5.1,138.0
2024-04-09 23:00:00,2.31,4.2,6.7,11.0,16.0,94.0,16.0,691.6,0.0,36.0,4.0,0.0,29.45,3.7,173.0
2024-04-10 00:00:00,2.32,4.2,6.7,10.7,12.0,105.0,17.0,692.2,0.0,44.0,3.5,0.0,28.28,1.7,172.0
2024-04-10 01:00:00,2.61,3.9000000000000004,7.8,16.9,5.0,97.0,20.0,692.6,0.0,47.0,3.5,0.0,27.34,3.4,265.0
2024-04-10 02:00:00,2.01,3.6,2.2,5.8,43.0,155.0,31.0,693.5,0.0,34.0,4.1,0.0,25.66,21.2,294.0
2024-04-10 03:00:00,1.9,2.4,0.8,3.3,55.0,166.5,16.0,694.8,0.0,31.0,3.4,0.0,23.67,9.5,257.0
2024-04-10 04:00:00,1.82,2.4,0.8,3.2,56.0,178.0,12.0,695.9,0.0,32.0,3.1,0.0,21.74,18.2,284.0
2024-04-10 05:00:00,1.82,2.5,0.8,3.1,56.0,131.0,9.0,696.6,0.0,35.0,2.9,0.0,20.2,18.1,265.0
2024-04-10 06:00:00,1.9,2.6,1.4,3.9,52.0,88.0,8.0,697.2,0.0,37.0,2.9,0.0,19.41,15.2,263.0
2024-04-10 07:00:00,1.82,2.9,2.1,5.0,48.0,66.0,8.0,697.6,0.0,36.0,2.8,0.0,19.18,14.7,268.0
2024-04-10 08:00:00,2.04,3.5,2.2,5.7,48.0,69.0,9.0,698.0,0.0,33.0,2.7,0.0,19.34,18.0,305.0
2024-04-10 09:00:00,2.0,3.4,2.3,5.7,52.0,85.0,8.0,698.4,0.0,18.0,2.6,0.0,21.07,21.3,297.0
