Date,SURESTE CO ppm,SURESTE NO ppb,SURESTE NO2 ppb,SURESTE NOX ppb,SURESTE O3 ppb,SURESTE PM10 ug/m3,SURESTE PM2.5 ug/m3,SURESTE PRS mmhg,SURESTE RAINF mm/hr,SURESTE RH %,SURESTE SO2 ppb,SURESTE SR KW/m2,SURESTE TOUT degC,SURESTE WSR KMPH,SURESTE WDV DEG
2023-01-05 07:00:00,1.21,34.7,31.0,65.6,3.0,91.0,17.01,727.8,0.0,65.0,4.1,0.0,13.06,7.3,293.0
2023-01-05 08:00:00,1.4,46.8,33.1,79.7,3.0,77.0,18.45,728.4,0.0,60.0,4.5,0.007,13.68,7.9,290.0
2023-01-05 09:00:00,1.5,51.2,36.4,87.4,6.0,93.0,19.15,729.2,0.0,48.0,6.5,0.085,16.31,7.4,283.0
2023-01-05 10:00:00,1.17,23.7,32.8,56.4,15.0,106.0,19.77,729.6,0.0,35.0,8.6,0.222,19.74,8.6,271.0
2023-01-05 11:00:00,1.25,31.3,41.5,72.6,16.0,104.0,29.12,729.6,0.0,32.0,13.9,0.319,22.33,5.8,287.0
2023-01-05 12:00:00,1.56,28.9,52.8,81.5,22.0,119.0,41.94,729.5,0.0,31.0,12.0,0.38,24.01,6.2,71.0
2023-01-05 13:00:00,1.45,13.4,42.8,56.2,39.0,156.0,47.58,728.7,0.0,31.0,8.1,0.398,24.27,10.9,65.0
2023-01-05 14:00:00,1.36,8.7,32.4,41.1,51.0,161.0,41.33,727.7,0.0,30.0,6.7,0.378,25.21,14.8,80.0
2023-01-05 15:00:00,1.38,6.0,28.3,34.3,67.0,145.0,44.0,727.2,0.0,30.0,5.8,0.32,25.92,15.9,94.0
2023-01-05 16:00:00,1.11,4.6,15.2,19.7,67.0,158.0,25.85,726.8,0.0,29.0,5.8,0.244,26.24,16.0,111.0
2023-01-05 17:00:00,1.04,4.3,13.0,17.1,58.0,87.0,13.88,726.6,0.0,28.0,4.5,0.138,25.98,14.4,114.0
2023-01-05 18:00:00,1.1,3.9,17.1,20.9,47.0,66.0,14.51,726.6,0.0,32.0,4.3,0.017,24.98,10.4,119.0
2023-01-05 19:00:00,1.12,4.0,17.4,21.4,32.0,58.0,11.95,726.6,0.0,36.0,3.3,0.0,24.11,10.1,115.0
2023-01-05 20:00:00,0.96,3.9,10.2,14.0,33.0,43.0,10.32,726.8,0.0,38.0,3.2,0.0,24.1,14.6,122.0
2023-01-05 21:00:00,0.97,4.0,9.8,13.7,30.0,50.0,9.74,727.0,0.0,41.0,3.0,0.0,23.47,17.8,111.0
2023-01-05 22:00:00,0.91,3.3,6.2,9.6,31.0,49.0,8.57,727.4,0.0,51.0,3.0,0.0,22.84,18.8,124.0
2023-01-05 23:00:00,0.93,2.9,6.6,9.5,30.0,40.0,8.38,727.3,0.0,55.0,2.9499999999999997,0.0,22.02,14.1,119.0
2023-01-06 00:00:00,0.98,2.9,9.5,12.3,24.0,28.0,12.48,727.3,0.0,66.0,2.9,0.0,19.33,11.6,100.0
2023-01-06 01:00:00,0.95,2.8,6.3,9.1,24.0,36.0,10.14,727.1,0.0,72.0,2.8,0.0,18.13,11.4,92.0
2023-01-06 02:00:00,0.99,2.9,9.5,12.3,19.0,33.0,19.4,727.0,0.0,78.0,3.5,0.0,17.0,7.9,78.0
2023-01-06 03:00:00,0.91,2.8,5.3,8.2,20.0,112.0,28.66,726.6,0.0,84.0,3.6,0.0,16.22,9.1,77.0
2023-01-06 04:00:00,0.9,2.7,4.9,7.6,17.0,63.0,18.87,726.6,0.0,89.0,3.0,0.0,15.23,4.4,83.0
2023-01-06 05:00:00,0.94,3.1,9.2,12.4,12.0,39.0,22.82,726.5,0.0,90.0,2.8,0.0,15.04,1.9,234.0
2023-01-06 06:00:00,0.94,3.2,11.5,14.6,14.0,47.0,22.33,726.5,0.0,87.0,2.7,0.0,16.08,2.8,230.0
2023-01-06 07:00:00,0.96,3.7,13.4,17.0,14.0,50.0,20.16,726.6,0.0,83.0,2.8,0.0,16.52,1.8,297.0
2023-01-06 08:00:00,1.22,13.9,22.9,36.7,5.0,47.0,27.85,726.9,0.0,81.0,2.9,0.002,16.71,4.1,282.0
2023-01-06 09:00:00,1.33,15.0,24.4,39.3,6.0,80.0,35.92,727.3,0.0,76.0,3.2,0.029,17.12,4.5,250.0
2023-01-06 10:00:00,1.4,16.7,24.4,41.0,9.0,94.0,35.23,727.6,0.0,72.0,3.3,0.137,18.15,5.2,242.0
2023-01-06 11:00:00,1.45,16.5,24.0,40.5,17.0,95.0,40.93,727.7,0.0,64.0,3.7,0.314,20.27,5.4,34.0
2023-01-06 12:00:00,1.43,14.2,27.4,41.6,24.0,115.0,42.39,727.4,0.0,59.0,3.8,0.35,21.3,5.8,310.0
2023-01-06 13:00:00,1.47,10.3,28.6,38.8,37.0,116.0,45.74,726.6,0.0,56.0,3.5,0.379,22.02,6.7,70.0
2023-01-06 14:00:00,1.29,6.0,18.0,23.9,48.0,116.0,41.22,725.8,0.0,55.0,3.2,0.371,22.86,10.5,79.0
2023-01-06 15:00:00,1.08,4.4,9.1,13.4,42.0,126.0,26.47,725.0,0.0,50.0,3.2,0.319,24.39,11.9,80.0
2023-01-06 16:00:00,1.02,4.2,9.1,13.3,38.0,74.0,17.59,724.6,0.0,46.0,3.0,0.238,25.31,13.2,124.0
2023-01-06 17:00:00,1.02,4.3,9.8,14.1,34.0,50.0,13.66,724.1,0.0,44.0,2.9,0.133,25.33,14.8,114.0
2023-01-06 18:00:00,1.04,3.8,11.8,15.5,32.0,48.0,13.96,724.0,0.0,45.0,2.9,0.017,24.69,11.8,125.0
2023-01-06 19:00:00,1.21,5.6,23.3,28.9,21.0,42.0,16.44,724.2,0.0,52.0,3.0,0.0,22.76,7.7,164.0
2023-01-06 20:00:00,1.67,23.4,39.8,63.1,6.0,49.0,19.65,724.5,0.0,56.0,3.1,0.0,21.68,6.0,210.0
2023-01-06 21:00:00,1.78,28.0,40.0,67.8,4.0,69.0,22.76,724.7,0.0,59.0,3.0,0.0,21.12,4.9,219.0
2023-01-06 22:00:00,1.74,32.0,37.6,69.6,3.0,76.0,24.16,724.8,0.0,63.0,3.0,0.0,20.18,4.9,234.0
2023-01-06 23:00:00,1.66,25.9,32.1,57.9,4.0,79.0,23.58,725.0,0.0,65.0,2.9,0.0,19.63,4.5,213.0
2023-01-07 00:00:00,1.56,23.2,28.6,51.6,4.0,67.0,23.42,724.9,0.0,69.0,3.0,0.0,18.59,2.8,155.0
2023-01-07 01:00:00,1.69,33.9,30.0,63.8,3.0,62.0,22.89,724.6,0.0,72.0,3.1,0.0,17.89,3.0,237.0
2023-01-07 02:00:00,1.39,21.2,26.7,47.8,3.0,65.0,30.47,724.2,0.0,77.0,2.9,0.0,16.66,3.2,197.0
2023-01-07 03:00:00,1.48,27.5,25.9,53.2,3.0,73.0,23.27,723.7,0.0,80.0,2.8,0.0,15.95,2.9,253.0
2023-01-07 04:00:00,1.43,27.0,24.5,51.4,2.75,58.0,23.13,723.5,0.0,82.0,2.8,0.0,15.28,4.4,299.0
2023-01-07 05:00:00,1.36,22.6,27.5,49.9,2.5,60.0,29.31,723.4,0.0,82.0,3.1,0.0,15.99,7.5,289.0
2023-01-07 06:00:00,1.39,33.5,25.8,59.1,2.25,81.0,31.48,723.2,0.0,85.0,3.0,0.0,15.72,7.0,290.0
2023-01-07 07:00:00,1.43,41.2,23.8,64.7,2.0,91.0,34.08,723.5,0.0,89.0,3.1,0.0,15.48,6.7,295.0
2023-01-07 08:00:00,1.55,52.2,24.6,76.4,3.0,95.0,35.69,723.7,0.0,89.0,3.1,0.007,15.54,7.1,282.0
2023-01-07 09:00:00,1.58,48.1,27.4,75.2,4.0,102.0,32.48,724.2,0.0,76.0,3.2,0.086,17.11,6.4,303.0
2023-01-07 10:00:00,1.66,44.0,34.5,78.2,7.0,98.0,36.6,724.7,0.0,62.0,3.8,0.21,20.42,4.1,297.0
2023-01-07 11:00:00,1.32,17.9,26.8,44.6,20.0,126.0,32.1,725.6,0.0,57.0,3.8,0.308,22.14,5.4,313.0
2023-01-07 12:00:00,1.1,8.5,17.4,25.9,31.0,109.0,27.75,725.5,0.0,54.0,3.5,0.374,23.76,5.4,256.0
2023-01-07 13:00:00,1.02,5.5,10.5,16.0,37.0,95.0,21.31,725.0,0.0,47.0,3.6,0.401,25.93,6.6,88.0
2023-01-07 14:00:00,1.04,5.1,11.1,16.1,42.0,72.0,21.52,724.4,0.0,43.0,3.7,0.384,26.79,9.4,135.0
2023-01-07 15:00:00,1.03,4.8,10.8,15.6,43.0,68.0,17.28,723.9,0.0,39.0,3.4,0.329,27.81,9.6,154.0
2023-01-07 16:00:00,1.11,4.6,13.0,17.5,46.0,53.0,22.0,723.8,0.0,39.0,3.4,0.237,27.99,11.4,122.0
2023-01-07 17:00:00,1.19,4.6,13.2,17.6,44.0,79.0,23.99,724.0,0.0,46.0,6.8,0.127,26.81,15.2,98.0
2023-01-07 18:00:00,1.23,4.8,13.8,18.5,32.0,84.0,25.87,724.5,0.0,52.0,7.9,0.02,25.26,16.9,105.0
2023-01-07 19:00:00,1.13,4.4,10.8,15.1,27.0,76.0,19.05,724.8,0.0,54.0,6.4,0.0,23.91,16.9,96.0
2023-01-07 20:00:00,1.27,4.7,17.4,22.0,19.0,53.0,23.6,725.5,0.0,58.0,4.2,0.0,22.91,11.8,66.0
2023-01-07 21:00:00,1.47,8.4,28.6,36.9,8.0,66.0,27.59,726.3,0.0,63.0,3.6,0.0,22.01,7.6,25.0
2023-01-07 22:00:00,1.26,8.7,25.6,34.3,7.0,93.0,27.53,726.9,0.0,69.0,3.0,0.0,20.46,3.8,253.0
2023-01-07 23:00:00,1.52,26.4,26.9,53.2,3.0,72.0,24.37,727.1,0.0,73.0,3.0,0.0,19.41,4.1,234.0
2023-01-08 00:00:00,1.64,15.549999999999999,24.9,58.3,4.0,56.0,22.14,727.1,0.0,75.0,2.9,0.0,18.89,4.6,232.0
2023-01-08 01:00:00,1.08,4.7,15.1,19.8,15.0,65.0,18.6,727.2,0.0,72.0,2.7,0.0,19.07,5.3,68.0
2023-01-08 02:00:00,0.98,3.4,11.1,14.4,18.0,41.0,18.43,727.0,0.0,70.0,2.8,0.0,19.27,6.5,119.0
2023-01-08 03:00:00,0.95,3.1,9.1,12.1,20.0,48.0,17.22,727.0,0.0,68.0,3.0,0.0,19.4,7.8,86.0
2023-01-08 04:00:00,0.92,2.9,9.0,11.9,21.0,37.0,17.43,727.0,0.0,70.0,2.9,0.0,18.93,5.6,168.0
2023-01-08 05:00:00,0.88,2.7,6.1,8.9,24.0,47.0,15.32,727.1,0.0,70.0,2.9,0.0,18.93,5.1,191.0
2023-01-08 06:00:00,0.9,2.7,6.5,9.3,24.0,29.0,14.79,727.4,0.0,70.0,3.0,0.0,18.91,4.7,239.0
2023-01-08 07:00:00,0.9,2.8,8.2,11.0,23.0,33.0,14.3,727.6,0.0,68.0,2.9,0.0,19.06,5.1,192.0
2023-01-08 08:00:00,0.91,2.9,9.9,12.7,22.0,36.0,13.7,728.1,0.0,69.0,2.9,0.003,18.81,5.0,245.0
2023-01-08 09:00:00,0.93,3.6,12.4,15.9,20.0,33.0,12.99,728.5,0.0,64.0,2.966666666666667,0.026,18.9,6.4,9.0
2023-01-08 10:00:00,0.89,3.9,10.4,14.2,22.0,38.0,11.04,729.2,0.0,55.0,3.033333333333333,0.059,18.73,7.7,20.0
2023-01-08 11:00:00,0.92,5.0,11.7,16.6,21.0,45.0,10.39,729.6,0.0,52.0,3.1,0.097,19.38,5.2,339.0
2023-01-08 12:00:00,0.95,5.5,12.3,17.7,23.0,37.0,11.33,729.2,0.0,50.0,3.1,0.143,20.38,5.5,339.0
2023-01-08 13:00:00,1.01,5.5,13.4,18.9,25.0,36.0,14.23,728.6,0.0,50.0,3.5,0.168,21.49,4.6,295.0
2023-01-08 14:00:00,1.02,4.7,12.3,16.9,31.0,47.0,16.09,727.7,0.0,49.0,3.6,0.17,22.19,4.8,30.0
2023-01-08 15:00:00,0.97,4.0,9.9,13.8,33.0,46.0,14.25,727.0,0.0,48.0,3.5,0.163,22.46,6.0,113.0
2023-01-08 16:00:00,1.0,3.6,8.9,12.5,34.0,35.0,15.25,726.6,0.0,49.0,3.5,0.112,22.37,5.9,88.0
2023-01-08 17:00:00,1.15,4.3,13.1,17.3,32.0,33.0,20.11,726.6,0.0,50.0,3.3,0.069,22.2,8.2,108.0
2023-01-08 18:00:00,1.18,4.2,14.4,18.5,31.0,53.0,19.22,726.6,0.0,51.0,3.3,0.018,21.66,11.6,114.0
2023-01-08 19:00:00,1.21,4.5,19.3,23.7,21.0,58.0,18.15,727.0,0.0,59.0,3.6,0.0,20.33,8.2,135.0
2023-01-08 20:00:00,1.35,8.1,27.7,35.8,13.0,54.0,19.62,727.3,0.0,61.0,3.2,0.0,19.48,6.6,169.0
2023-01-08 21:00:00,1.01,3.8,8.6,12.4,24.0,53.0,12.65,727.8,0.0,65.0,3.2,0.0,20.05,15.2,117.0
2023-01-08 22:00:00,0.97,3.1,8.4,11.5,23.0,33.0,10.77,728.1,0.0,65.0,6.4,0.0,19.81,11.9,127.0
2023-01-08 23:00:00,0.91,2.8,7.1,9.9,26.0,29.0,8.65,728.1,0.0,59.0,7.3500000000000005,0.0,19.92,10.6,141.0
2023-01-09 00:00:00,0.92,2.6,6.9,9.4,26.0,29.0,8.03,727.8,0.0,60.0,8.3,0.0,19.72,10.2,120.0
2023-01-09 01:00:00,0.93,2.5,4.6,7.1,27.0,23.0,7.75,727.4,0.0,62.0,3.8,0.0,19.56,11.3,91.0
2023-01-09 02:00:00,0.92,2.4,5.0,7.4,25.0,25.0,7.85,727.1,0.0,65.0,3.1,0.0,19.12,13.9,82.0
2023-01-09 03:00:00,0.94,2.5,6.8,9.3,20.0,17.0,10.56,727.0,0.0,72.0,4.3,0.0,17.58,18.2,86.0
2023-01-09 04:00:00,0.9,2.5,5.5,8.1,22.0,23.0,8.81,726.7,0.0,75.0,6.7,0.0,16.82,15.4,94.0
2023-01-09 05:00:00,0.92,2.4,4.5,6.9,26.0,21.0,8.42,727.0,0.0,78.0,3.4,0.0,16.82,13.8,98.0
2023-01-09 06:00:00,0.94,2.4,6.6,9.0,23.0,22.0,8.66,727.0,0.0,79.0,2.8,0.0,16.71,11.9,104.0
2023-01-09 07:00:00,1.01,2.5,10.4,12.9,20.0,26.0,11.29,727.2,0.0,79.0,2.7,0.0,16.47,9.3,92.0
2023-01-09 08:00:00,1.19,3.5,17.5,21.0,12.0,35.0,11.63,727.3,0.0,79.0,2.8,0.002,16.55,5.2,85.0
2023-01-09 09:00:00,1.33,21.7,27.2,48.9,5.0,42.0,15.73,727.5,0.0,77.0,3.5,0.037,17.26,3.4,83.0
2023-01-09 10:00:00,1.5,16.3,25.6,41.9,10.0,55.0,17.1,728.1,0.0,75.0,3.3,0.118,17.77,5.8,81.0
2023-01-09 11:00:00,1.49,19.7,28.9,48.6,15.0,75.0,18.515,728.4,0.0,66.0,3.8,0.281,20.09,6.0,100.0
2023-01-09 12:00:00,1.29,9.2,18.3,27.5,26.0,81.0,19.93,728.0,0.0,63.0,3.6,0.338,21.01,6.6,103.0
2023-01-09 13:00:00,1.06,4.5,8.7,13.1,33.0,77.0,14.51,727.3,0.0,60.0,3.2,0.289,21.72,7.9,78.0
2023-01-09 14:00:00,1.07,4.4,9.6,13.9,33.0,46.0,14.01,726.4,0.0,58.0,3.0,0.215,21.48,10.8,71.0
2023-01-09 15:00:00,1.07,4.2,8.0,12.2,31.0,47.0,12.57,725.6,0.0,57.0,2.8,0.227,21.98,13.6,114.0
2023-01-09 16:00:00,1.1,4.2,7.3,11.5,31.0,46.0,13.96,725.4,0.0,57.0,2.8,0.229,22.32,16.6,103.0
2023-01-09 17:00:00,1.09,3.9,8.2,12.1,32.0,44.0,15.66,725.4,0.0,55.0,3.3,0.12,22.28,15.4,102.0
2023-01-09 18:00:00,1.14,3.8,11.7,15.4,28.0,40.0,11.58,725.6,0.0,58.0,3.3,0.014,21.5,12.1,104.0
2023-01-09 19:00:00,1.21,4.1,14.6,18.7,22.0,40.0,12.4,726.0,0.0,63.0,2.9,0.0,20.58,10.7,107.0
2023-01-09 20:00:00,1.31,5.8,21.1,26.8,14.0,38.0,13.85,726.3,0.0,67.0,2.8,0.0,19.54,6.8,139.0
2023-01-09 21:00:00,1.63,24.2,30.4,54.5,4.0,40.0,19.37,726.4,0.0,72.0,2.9,0.0,18.14,3.1,217.0
2023-01-09 22:00:00,1.6,27.1,31.4,58.5,3.0,53.0,16.34,726.6,0.0,74.0,2.9,0.0,17.8,4.5,207.0
2023-01-09 23:00:00,1.66,32.1,29.7,61.7,3.0,53.0,16.57,726.6,0.0,78.0,2.8499999999999996,0.0,16.89,3.9,217.0
2023-01-10 00:00:00,1.48,24.9,27.3,52.0,4.0,48.0,15.72,726.6,0.0,80.0,2.8,0.0,16.35,4.0,210.0
2023-01-10 01:00:00,1.33,16.9,24.9,41.8,3.0,43.0,14.94,726.5,0.0,81.0,2.7,0.0,15.75,2.3,213.0
2023-01-10 02:00:00,1.29,14.9,20.5,35.3,5.0,33.0,13.5,726.2,0.0,83.0,2.6,0.0,15.32,2.3,200.0
2023-01-10 03:00:00,1.17,7.3,19.3,26.6,5.0,29.0,12.71,725.9,0.0,84.0,2.6,0.0,15.01,2.7,243.0
2023-01-10 04:00:00,1.1,6.1,17.7,23.7,4.0,28.0,13.04,725.6,0.0,86.0,2.4,0.0,13.97,2.8,295.0
2023-01-10 05:00:00,1.17,14.7,17.3,32.0,4.0,21.0,14.05,725.8,0.0,86.0,2.6,0.0,13.84,2.0,268.0
2023-01-10 06:00:00,1.46,52.6,22.9,75.2,3.0,33.0,21.73,725.9,0.0,87.0,3.0,0.0,14.09,4.7,281.0
2023-01-10 07:00:00,1.59,61.2,26.9,87.9,3.0,73.0,26.23,726.0,0.0,83.0,2.9,0.0,14.65,7.6,290.0
2023-01-10 08:00:00,1.91,77.7,31.8,109.3,3.0,89.0,28.22,726.1,0.0,75.0,3.3,0.008,15.37,6.0,275.0
2023-01-10 09:00:00,2.52,98.4,32.8,131.1,4.0,98.0,28.75,726.1,0.0,70.0,3.6,0.09,17.05,4.2,309.0
2023-01-10 10:00:00,1.56,34.4,30.4,64.6,11.0,116.0,32.17,726.4,0.0,57.0,5.0,0.213,20.43,5.7,279.0
2023-01-10 11:00:00,1.5,24.6,34.8,59.3,16.0,101.0,37.48,726.6,0.0,47.0,6.4,0.315,23.13,4.7,323.0
2023-01-10 12:00:00,1.53,20.4,40.8,61.2,25.0,115.0,36.72,726.3,0.0,39.0,6.5,0.385,24.81,5.3,268.0
2023-01-10 13:00:00,1.94,19.7,62.1,81.5,35.0,113.0,62.45,725.4,0.0,38.0,10.0,0.405,26.38,5.6,351.0
2023-01-10 14:00:00,1.68,10.5,45.0,55.4,51.0,189.0,53.32,724.4,0.0,35.0,7.4,0.389,26.78,8.3,81.0
2023-01-10 15:00:00,1.56,6.1,31.2,37.4,68.0,146.0,42.76,723.6,0.0,35.0,5.6,0.328,27.7,10.3,96.0
2023-01-10 16:00:00,1.26,4.5,17.1,21.5,66.0,141.0,25.58,723.2,0.0,30.0,4.3,0.243,28.46,13.7,112.0
2023-01-10 17:00:00,1.22,4.0,16.4,20.3,63.0,81.0,18.22,723.2,0.0,31.0,3.8,0.135,28.02,13.0,115.0
2023-01-10 18:00:00,1.22,3.6,16.3,19.8,57.0,67.0,17.69,722.9,0.0,34.0,3.7,0.019,27.05,13.3,116.0
2023-01-10 19:00:00,1.88,10.6,50.1,60.5,18.0,64.0,16.77,723.2,0.0,39.0,3.5,0.001,24.4,5.6,196.0
2023-01-10 20:00:00,2.05,22.6,54.7,77.1,7.0,68.0,18.93,723.5,0.0,44.0,3.4,0.0,22.75,4.7,188.0
2023-01-10 21:00:00,1.96,36.5,50.4,86.7,4.0,73.0,18.09,723.6,0.0,50.0,3.3,0.0,21.28,4.2,238.0
2023-01-10 22:00:00,2.1,49.6,44.9,94.1,3.0,69.0,17.13,723.5,0.0,53.0,3.4,0.0,20.46,3.3,214.0
2023-01-10 23:00:00,1.83,35.8,38.9,74.6,3.0,72.0,15.06,723.4,0.0,58.0,3.2,0.0,19.39,3.0,171.0
2023-01-11 00:00:00,1.88,39.2,33.0,72.1,4.0,57.0,15.36,723.6,0.0,61.0,3.2,0.0,18.85,4.6,222.0
2023-01-11 01:00:00,1.31,15.1,30.6,45.6,8.0,55.0,14.12,723.6,0.0,54.0,3.3,0.0,19.32,7.0,280.0
2023-01-11 02:00:00,1.09,4.3,25.4,29.7,15.0,49.0,15.33,723.4,0.0,46.0,3.4,0.0,19.83,8.2,288.0
2023-01-11 03:00:00,1.02,3.7,21.1,24.8,18.0,52.0,14.33,723.2,0.0,45.0,3.2,0.0,19.39,9.1,286.0
2023-01-11 04:00:00,1.04,3.6,19.0,22.6,14.0,39.0,12.93,723.0,0.0,56.0,2.9,0.0,17.14,4.8,282.0
2023-01-11 05:00:00,1.05,5.2,27.1,32.3,7.0,40.0,12.88,722.5,0.0,59.0,2.8,0.0,16.28,4.2,233.0
2023-01-11 06:00:00,1.25,35.8,31.7,67.4,3.0,35.0,15.03,722.2,0.0,62.0,2.8,0.0,15.17,4.6,269.0
2023-01-11 07:00:00,1.2,25.8,31.2,56.9,4.0,57.0,11.0,722.1,0.0,58.0,2.85,0.0,14.94,6.0,287.0
2023-01-11 08:00:00,1.49,41.3,34.5,75.6,3.0,41.0,11.8,722.3,0.0,52.0,2.9,0.01,15.66,8.0,299.0
2023-01-11 09:00:00,1.88,67.7,36.4,103.9,5.0,56.0,13.5,723.1,0.0,45.0,3.2,0.101,18.19,5.3,301.0
2023-01-11 10:00:00,2.83,79.9,49.9,129.5,7.0,66.0,36.02,723.7,0.0,45.0,13.3,0.224,21.33,6.4,288.0
2023-01-11 11:00:00,1.44,23.0,32.9,55.9,19.0,174.0,19.56,723.7,0.0,26.0,7.4,0.333,25.38,8.3,274.0
2023-01-11 12:00:00,1.55,27.2,50.8,77.8,22.0,94.0,22.82,723.4,0.0,21.0,11.9,0.401,28.63,4.9,257.0
2023-01-11 13:00:00,1.51,18.5,47.8,66.1,34.0,112.0,30.44,722.4,0.0,20.0,13.1,0.43,29.87,6.5,99.0
2023-01-11 14:00:00,1.4,6.2,22.3,28.5,60.0,117.0,33.76,721.1,0.0,24.0,4.7,0.408,29.8,14.3,102.0
2023-01-11 15:00:00,1.2,4.5,14.0,18.4,67.0,128.0,21.01,720.5,0.0,25.0,3.7,0.349,30.58,13.5,101.0
2023-01-11 16:00:00,1.11,4.2,11.2,15.4,60.0,80.0,16.45,720.2,0.0,23.0,3.5,0.256,30.86,14.8,107.0
2023-01-11 17:00:00,1.07,4.0,13.2,17.1,52.0,62.0,13.41,720.2,0.0,23.0,3.3,0.142,30.15,12.6,123.0
2023-01-11 18:00:00,1.54,12.4,45.2,57.5,21.0,47.0,12.96,720.2,0.0,23.0,3.3,0.018,27.88,5.8,168.0
2023-01-11 19:00:00,2.16,30.8,60.1,90.6,7.0,61.0,15.87,720.3,0.0,27.0,3.4,0.001,25.49,4.7,176.0
2023-01-11 20:00:00,2.31,42.2,66.2,108.0,4.0,79.0,18.82,720.9,0.0,33.0,3.8,0.0,23.9,3.9,211.0
2023-01-11 21:00:00,2.19,42.0,61.9,103.5,4.0,92.0,19.34,721.5,0.0,35.0,3.6,0.0,23.04,4.4,240.0
2023-01-11 22:00:00,2.2,56.9,59.0,115.5,3.0,80.0,21.01,721.9,0.0,41.0,3.5,0.0,20.68,3.9,265.0
2023-01-11 23:00:00,2.02,46.1,48.3,94.2,5.0,87.0,18.83,722.1,0.0,46.0,3.3,0.0,19.95,4.4,235.0
2023-01-12 00:00:00,2.03,55.2,47.2,102.2,3.0,71.0,17.79,721.6,0.0,46.0,3.3,0.0,18.83,3.9,276.0
2023-01-12 01:00:00,1.32,10.4,35.1,45.4,6.0,77.0,13.92,721.8,0.0,48.0,2.9,0.0,18.03,5.1,288.0
2023-01-12 02:00:00,1.16,4.6,28.4,33.0,10.0,42.0,13.5,721.6,0.0,45.0,2.8,0.0,18.35,6.8,292.0
2023-01-12 03:00:00,1.35,12.1,36.0,48.0,7.0,46.0,19.47,722.0,0.0,41.0,6.0,0.0,19.36,10.1,282.0
2023-01-12 04:00:00,1.26,11.2,42.1,53.3,4.0,87.0,22.58,722.2,0.0,35.0,5.4,0.0,19.72,9.2,285.0
2023-01-12 05:00:00,1.05,4.8,32.7,37.5,10.0,91.0,18.7,722.6,0.0,27.0,6.2,0.0,21.02,10.6,277.0
2023-01-12 06:00:00,0.99,5.2,26.1,31.3,14.0,94.0,17.57,724.0,0.0,29.0,5.7,0.0,21.41,10.0,262.0
2023-01-12 07:00:00,0.87,3.6,11.0,14.5,26.0,116.0,23.13,726.1,0.0,30.0,4.1,0.0,20.94,7.7,185.0
2023-01-12 08:00:00,0.89,4.1,15.1,19.2,23.0,273.0,19.39,727.7,0.0,20.0,3.2,0.009,20.31,9.5,269.0
2023-01-12 09:00:00,0.85,5.6,14.8,20.3,25.0,304.0,17.0,728.8,0.0,16.0,3.2,0.097,20.2,9.5,338.0
2023-01-12 10:00:00,0.82,6.2,11.8,17.9,30.0,254.0,9.91,730.2,0.0,13.0,3.5,0.231,21.12,10.5,11.0
2023-01-12 11:00:00,0.78,4.9,7.8,12.7,35.0,138.0,5.83,730.8,0.0,10.0,3.0,0.338,21.94,15.3,16.0
2023-01-12 12:00:00,0.77,4.5,6.8,11.3,37.0,66.0,4.31,731.0,0.0,10.0,3.2,0.404,22.69,14.1,25.0
2023-01-12 13:00:00,0.78,4.2,6.4,10.6,37.0,44.0,3.79,730.5,0.0,11.0,3.1,0.43,23.15,11.8,11.0
2023-01-12 14:00:00,0.78,4.3,6.9,11.2,38.0,28.0,4.56,730.0,0.0,12.0,3.1,0.416,23.97,8.5,354.0
2023-01-12 15:00:00,0.79,3.8,6.5,10.3,40.0,29.0,4.49,729.4,0.0,12.0,3.1500000000000004,0.36,24.43,7.3,334.0
2023-01-12 16:00:00,0.8,3.7,7.1,10.8,39.0,27.0,4.81,728.9,0.0,12.0,3.2,0.269,24.32,8.8,19.0
2023-01-12 17:00:00,0.82,3.65,8.9,12.55,35.5,27.0,4.88,729.3000000000001,0.0,14.5,3.3,0.143,23.06,10.45,20.5
2023-01-12 18:00:00,0.84,3.6,10.7,14.3,32.0,27.0,4.95,729.7,0.0,17.0,3.4,0.017,21.8,12.1,22.0
2023-01-12 19:00:00,0.87,3.1,13.8,16.8,29.0,39.0,6.1,730.3,0.0,20.0,3.6,0.001,19.79,7.7,9.0
2023-01-12 20:00:00,0.86,2.9,12.3,15.1,30.0,54.0,6.03,731.3,0.0,23.0,3.3,0.0,18.42,6.4,21.0
2023-01-12 21:00:00,0.88,3.0,13.9,16.8,27.0,38.0,4.95,732.1,0.0,24.0,3.1,0.0,17.57,5.4,192.0
2023-01-12 22:00:00,0.88,3.1,15.9,18.9,25.0,32.0,4.63,732.8,0.0,25.0,3.4,0.0,16.84,5.2,173.0
2023-01-12 23:00:00,0.9,3.8,19.6,23.4,21.0,24.0,5.02,732.9,0.0,27.0,3.4,0.0,16.06,5.7,101.0
2023-01-13 00:00:00,0.81,2.8,12.3,15.1,27.0,25.0,4.7,733.1,0.0,30.0,3.8,0.0,15.2,8.7,51.0
2023-01-13 01:00:00,0.79,2.5,8.8,11.2,29.0,24.0,4.14,733.0,0.0,34.0,4.4,0.0,13.82,5.8,57.0
2023-01-13 02:00:00,0.79,2.5,8.3,10.8,29.0,17.0,3.75,733.0,0.0,35.0,3.3,0.0,13.38,6.5,223.0
