Date,CENTRO CO ppm,CENTRO NO ppb,CENTRO NO2 ppb,CENTRO NOX ppb,CENTRO O3 ppb,CENTRO PM10 ug/m3,CENTRO PM2.5 ug/m3,CENTRO PRS mmhg,CENTRO RAINF mm/hr,CENTRO RH %,CENTRO SO2 ppb,CENTRO SR KW/m2,CENTRO TOUT degC,CENTRO WSR KMPH,CENTRO WDV DEG
2023-07-03 03:00:00,1.14,3.9,18.3,22.5,10.0,27.84,8.31,710.6,0.0,85.0,2.3,0.001,22.86,5.9,23.0
2023-07-03 04:00:00,1.12,2.2,4.9,7.4,21.0,14.6,10.41,710.2,0.0,85.0,2.2,0.001,22.89,5.8,52.0
2023-07-03 05:00:00,1.19,2.7,13.3,16.2,13.0,28.87,16.13,710.3,0.0,85.0,2.2,0.001,22.87,7.9,355.0
2023-07-03 06:00:00,1.25,2.7,13.9,16.8,12.0,30.42,20.06,710.6,0.0,85.0,2.2,0.001,23.01,4.0,13.0
2023-07-03 07:00:00,1.36,7.1,13.8,21.1,11.0,33.38,20.04,710.6,0.0,84.0,2.3,0.024,23.3,2.1,214.0
2023-07-03 08:00:00,1.42,13.2,15.9,29.4,12.0,46.66,24.82,710.7,0.0,81.0,2.4,0.153,24.31,3.2,32.0
2023-07-03 09:00:00,1.46,20.2,20.9,41.3,10.0,70.57,32.21,711.2,0.0,76.0,2.5,0.105,25.08,5.1,36.0
2023-07-03 10:00:00,1.41,13.5,17.6,31.4,15.0,54.58,28.33,711.3,0.0,75.0,2.5,0.287,25.42,6.0,354.0
2023-07-03 11:00:00,1.44,12.1,19.1,31.5,25.0,61.68,30.09,711.4,0.0,67.0,2.6,0.572,27.37,7.8,18.0
2023-07-03 12:00:00,1.35,8.4,19.9,28.6,42.0,61.98,32.61,711.2,0.0,61.0,2.7,0.644,28.59,10.1,37.0
2023-07-03 13:00:00,1.25,4.1,14.1,18.4,65.0,55.5,30.87,710.7,0.0,57.0,2.8,0.724,29.65,10.6,38.0
2023-07-03 14:00:00,1.26,3.2,13.5,16.9,66.0,50.29,28.52,710.3,0.0,56.0,2.7,0.321,29.54,9.7,51.0
2023-07-03 15:00:00,1.22,3.3,11.7,15.2,56.0,42.33,22.83,709.9,0.0,55.0,2.6,0.236,29.51,9.9,57.0
2023-07-03 16:00:00,1.27,4.0,16.5,20.7,50.0,36.23,19.3,709.7,0.0,55.0,2.5,0.18,29.23,5.3,244.0
2023-07-03 17:00:00,1.31,4.0,15.6,19.7,50.0,38.66,20.62,709.4,0.0,53.0,2.4,0.175,30.03,5.5,200.0
2023-07-03 18:00:00,1.27,5.0,12.8,18.0,29.0,33.29,17.72,709.3,0.0,59.0,2.4,0.09,29.1,6.1,195.0
2023-07-03 19:00:00,1.31,5.5,15.2,21.0,26.0,37.38,17.75,709.3,0.0,59.0,2.3,0.054,28.64,8.1,211.0
2023-07-03 20:00:00,1.37,4.5,24.9,29.6,18.0,38.22,17.19,709.6,0.0,56.0,2.3,0.005,28.33,4.6,234.0
2023-07-03 21:00:00,1.56,6.2,30.3,36.8,10.0,46.14,17.46,709.8,0.0,53.0,2.6,0.001,28.38,3.3,196.0
2023-07-03 22:00:00,1.23,6.8,22.2,29.3,13.0,46.76,13.72,711.0,0.0,59.0,2.7,0.001,26.97,13.1,57.0
2023-07-03 23:00:00,1.11,2.5,8.5,11.2,24.0,16.37,7.64,711.9,0.0,76.0,2.5,0.001,23.65,10.8,106.0
2023-07-04 00:00:00,1.08,2.5,5.7,8.4,25.0,9.98,6.07,711.7,0.0,77.0,2.3,0.001,23.42,6.1,110.0
2023-07-04 01:00:00,1.07,2.4,6.4,8.9,22.0,10.28,5.71,711.1,0.0,75.0,2.3,0.001,24.06,5.5,53.0
2023-07-04 02:00:00,1.09,2.45,7.05,9.65,19.5,13.435,7.364999999999999,710.85,0.0,75.5,2.3,0.0,24.065,6.05,58.0
2023-07-04 03:00:00,1.11,2.5,7.7,10.4,17.0,16.59,9.02,710.6,0.0,76.0,2.3,0.001,24.07,6.6,63.0
2023-07-04 04:00:00,1.1,2.2,6.0,8.5,17.0,19.5,10.75,710.5,0.0,80.0,2.3,0.001,23.57,6.2,66.0
2023-07-04 05:00:00,1.11,2.7,7.9,10.9,14.0,22.95,12.77,710.8,0.0,80.0,2.3,0.001,23.39,4.8,58.0
2023-07-04 06:00:00,1.13,4.4,13.0,17.6,9.0,28.88,14.16,710.9,0.0,80.0,2.4,0.001,23.33,4.5,55.0
2023-07-04 07:00:00,1.22,14.7,15.9,30.8,8.0,58.74,18.46,711.1,0.0,80.0,2.4,0.029,23.47,4.4,16.0
2023-07-04 08:00:00,1.34,15.4,16.3,32.0,14.0,55.09,20.16,711.4,0.0,77.0,2.6,0.117,24.0,6.3,26.0
2023-07-04 09:00:00,1.4,14.5,17.2,32.0,16.0,63.26,25.5,711.5,0.0,70.0,2.6,0.307,25.51,6.1,40.0
2023-07-04 10:00:00,1.48,8.9,15.7,24.8,27.0,54.93,25.37,711.5,0.0,63.0,2.7,0.519,27.07,6.3,28.0
2023-07-04 11:00:00,1.49,9.0,20.6,29.9,34.0,59.63,29.32,711.6,0.0,60.0,2.6,0.546,27.85,7.0,40.0
2023-07-04 12:00:00,1.36,6.2,19.6,26.0,56.0,70.23,35.36,711.5,0.0,57.0,2.7,0.722,28.82,9.6,45.0
2023-07-04 13:00:00,1.27,3.3,12.0,15.5,80.0,54.89,32.57,711.3,0.0,54.0,2.6,0.908,29.66,11.6,65.0
2023-07-04 14:00:00,1.2,3.2,9.9,13.2,72.0,48.18,27.42,710.8,0.0,51.0,2.5,0.772,30.62,13.0,50.0
2023-07-04 15:00:00,1.09,3.1,6.4,9.8,49.0,35.09,19.18,710.3,0.0,43.0,2.5,0.705,32.27,13.0,91.0
2023-07-04 16:00:00,1.04,3.0,5.6,8.8,48.0,31.73,17.02,709.9,0.0,39.0,2.6,0.639,32.99,13.0,82.0
2023-07-04 17:00:00,1.03,3.1,6.1,9.4,47.0,31.94,16.07,709.7,0.0,34.0,2.8,0.521,33.84,12.9,77.0
2023-07-04 18:00:00,1.07,3.3,7.9,11.4,46.0,30.84,14.8,709.6,0.0,30.0,4.2,0.262,34.13,10.9,91.0
2023-07-04 19:00:00,1.1,3.3,10.3,13.8,43.0,29.83,15.33,709.6,0.0,33.0,4.3,0.065,33.39,8.2,116.0
2023-07-04 20:00:00,1.1,2.5,11.3,13.9,36.0,27.06,14.71,709.9,0.0,36.0,3.2,0.015,32.21,7.0,135.0
2023-07-04 21:00:00,1.11,2.4,11.9,14.5,30.0,33.21,14.2,710.4,0.0,38.0,2.8,0.001,31.56,9.7,100.0
2023-07-04 22:00:00,1.04,2.8,6.1,9.1,23.0,30.85,8.65,711.3,0.0,48.0,2.6,0.001,29.77,15.5,86.0
2023-07-04 23:00:00,1.02,2.3,3.8,6.3,23.0,25.34,7.74,711.7,0.0,55.0,2.4,0.001,28.33,14.6,79.0
2023-07-05 00:00:00,1.04,2.3,4.1,6.6,21.0,26.96,8.18,711.7,0.0,62.0,2.3,0.001,27.2,11.9,71.0
2023-07-05 01:00:00,1.05,2.1,3.7,6.0,20.0,26.26,8.45,711.5,0.0,69.0,2.3,0.001,26.04,11.2,54.0
2023-07-05 02:00:00,1.06,2.1,4.0,6.3,19.0,24.08,8.3,711.3,0.0,72.0,2.3,0.001,25.45,9.1,55.0
2023-07-05 03:00:00,1.05,2.05,3.9,6.2,18.0,23.75,8.13,711.2,0.0,72.0,2.2,0.001,25.27,7.9,43.0
2023-07-05 04:00:00,1.04,2.0,3.4,5.6,19.0,25.57,8.26,711.1,0.0,71.0,2.2,0.001,25.19,7.2,45.0
2023-07-05 05:00:00,1.04,2.0,3.3,5.6,20.0,23.9,8.22,711.1,0.0,72.0,2.3,0.001,24.84,7.6,46.0
2023-07-05 06:00:00,1.06,2.3,6.3,8.8,17.0,26.91,8.74,711.3,0.0,74.0,2.2,0.002,24.38,7.5,52.0
2023-07-05 07:00:00,1.12,3.7,8.8,12.8,14.0,29.42,9.6,711.7,0.0,76.0,2.3,0.042,24.0,7.8,67.0
2023-07-05 08:00:00,1.25,11.4,13.7,25.4,10.0,40.6,12.11,711.8,0.0,76.0,2.2,0.082,24.4,6.3,68.0
2023-07-05 09:00:00,1.31,16.8,15.9,33.1,14.0,55.94,16.35,711.9,0.0,71.0,2.4,0.264,25.64,6.1,52.0
2023-07-05 10:00:00,1.49,11.5,16.9,28.7,22.0,70.06,20.48,711.8,0.0,65.0,2.5,0.44,26.79,6.9,18.0
2023-07-05 11:00:00,1.65,7.4,16.3,23.9,41.0,76.88499999999999,30.35,711.7,0.0,56.0,2.8,0.761,28.73,6.1,19.0
2023-07-05 12:00:00,1.36,6.1,19.5,25.9,58.0,83.71,25.81,711.6,0.0,51.0,2.7,0.855,30.15,8.6,61.0
2023-07-05 13:00:00,1.23,3.4,11.4,15.0,72.0,51.92,19.15,711.4,0.0,50.0,2.7,0.925,30.78,13.7,59.0
2023-07-05 14:00:00,1.14,3.1,8.4,11.7,61.0,46.55,19.78,710.9,0.0,46.0,3.3,0.922,31.84,15.8,75.0
2023-07-05 15:00:00,1.04,3.3,5.7,9.3,42.0,29.4,12.43,710.5,0.0,40.0,3.9,0.883,32.82,14.4,114.0
2023-07-05 16:00:00,1.01,3.4,5.3,9.0,38.0,24.66,10.27,710.0,0.0,37.0,3.0,0.707,33.31,14.9,115.0
2023-07-05 17:00:00,1.02,3.3,5.2,8.7,38.0,23.39,10.09,709.7,0.0,36.0,2.7,0.419,33.26,14.4,101.0
2023-07-05 18:00:00,1.05,3.4,6.1,9.8,37.0,23.49,9.71,709.5,0.0,35.0,2.7,0.301,33.59,13.7,73.0
2023-07-05 19:00:00,1.08,3.2,7.5,10.9,34.0,25.06,9.14,709.6,0.0,34.0,2.8,0.041,33.39,11.1,103.0
2023-07-05 20:00:00,1.11,2.7,8.5,11.4,28.0,27.95,7.37,710.0,0.0,44.0,3.1,0.006,31.63,16.0,77.0
2023-07-05 21:00:00,1.08,2.3,6.0,8.6,26.0,20.3,6.23,710.5,0.0,50.0,2.8,0.001,30.14,13.2,112.0
2023-07-05 22:00:00,1.04,2.3,5.1,7.6,27.0,16.39,5.2,710.8,0.0,52.0,2.6,0.001,29.28,13.2,104.0
2023-07-05 23:00:00,1.06,2.1,4.7,7.0,25.0,16.26,5.25,711.2,0.0,58.0,2.5,0.001,28.22,10.6,90.0
2023-07-06 00:00:00,1.08,2.1,5.0,7.3,24.0,18.07,5.6,711.4,0.0,63.0,2.3,0.001,27.24,9.4,71.0
2023-07-06 01:00:00,1.08,2.1,4.5,6.8,24.0,15.85,5.3,711.4,0.0,66.0,2.2,0.001,26.7,8.4,71.0
2023-07-06 02:00:00,1.07,2.4,6.0,8.6,21.0,15.47,5.45,711.1,0.0,67.0,2.3,0.001,26.38,8.4,51.0
2023-07-06 03:00:00,1.1,2.3,10.7,13.2,16.0,26.41,8.01,710.9,0.0,72.0,2.3,0.001,25.38,8.3,27.0
2023-07-06 04:00:00,1.08,2.3,11.6,14.1,15.0,30.82,8.85,710.5,0.0,74.0,2.3,0.001,24.8,4.9,40.0
2023-07-06 05:00:00,1.15,2.2,13.1,15.4,14.0,38.44,12.12,710.5,0.0,74.0,2.3,0.001,24.7,5.0,43.0
2023-07-06 06:00:00,1.13,2.3,9.6,12.1,15.0,32.27,13.02,710.9,0.0,75.0,2.3,0.001,24.67,6.7,83.0
2023-07-06 07:00:00,1.18,6.1,13.9,20.2,11.0,34.01,14.33,711.0,0.0,76.0,2.3,0.026,24.65,5.2,69.0
2023-07-06 08:00:00,1.3,12.8,16.7,29.8,10.0,40.01,14.87,711.5,0.0,74.0,2.4,0.075,25.02,7.3,64.0
2023-07-06 09:00:00,1.35,10.9,17.3,28.5,13.0,47.28,17.26,711.7,0.0,72.0,2.5,0.1,25.46,5.4,52.0
2023-07-06 10:00:00,1.35,12.6,18.8,31.7,18.0,60.82,20.91,711.6,0.0,68.0,2.5,0.279,26.58,5.6,15.0
2023-07-06 11:00:00,1.27,8.2,16.5,25.0,26.0,61.27,24.31,711.7,0.0,66.0,2.5,0.255,26.84,10.9,43.0
2023-07-06 12:00:00,1.19,9.0,16.8,26.0,34.0,52.34,23.21,711.6,0.0,61.0,2.9,0.663,28.11,9.7,47.0
2023-07-06 13:00:00,1.16,8.3,15.2,23.7,42.0,43.52,19.89,711.1,0.0,52.0,3.4,0.896,30.06,8.8,50.0
2023-07-06 14:00:00,1.14,3.2,9.1,12.5,67.0,38.39,18.77,710.5,0.0,46.0,3.6,0.893,31.36,10.8,55.0
2023-07-06 15:00:00,1.09,3.1,6.6,10.0,57.0,36.82,16.45,709.9,0.0,43.0,5.0,0.829,32.36,11.6,64.0
2023-07-06 16:00:00,1.07,2.8,6.0,9.0,49.0,43.3,20.39,709.4,0.0,42.0,3.9,0.477,32.71,11.1,104.0
2023-07-06 17:00:00,1.14,4.1,8.8,13.2,34.0,58.9,12.68,709.5,0.0,48.0,3.2,0.187,31.3,15.7,39.0
2023-07-06 18:00:00,1.18,3.7,10.0,13.9,31.0,36.45,11.19,710.5,0.0,70.0,2.6,0.11,24.82,15.2,90.0
2023-07-06 19:00:00,1.22,3.4,13.0,16.6,27.0,11.28,4.83,710.7,0.0,73.0,2.5,0.047,24.16,12.2,105.0
2023-07-06 20:00:00,1.13,2.4,7.9,10.4,31.0,8.94,3.59,711.1,0.0,73.0,2.4,0.009,23.52,11.9,106.0
2023-07-06 21:00:00,1.07,2.2,5.5,7.9,34.0,10.26,3.34,710.8,0.0,71.0,2.4,0.001,23.56,14.1,115.0
2023-07-06 22:00:00,1.08,3.7,7.5,11.4,31.0,12.67,4.23,711.2,0.0,70.0,2.4,0.001,23.85,7.7,63.0
2023-07-06 23:00:00,1.13,2.3,11.4,13.9,25.0,14.78,5.06,711.4,0.0,70.0,2.2,0.001,23.87,4.2,81.0
2023-07-07 00:00:00,1.2,2.6,17.5,20.3,17.0,18.02,6.02,711.4,0.0,71.0,2.3,0.001,24.18,6.8,36.0
2023-07-07 01:00:00,1.22,6.2,21.7,28.1,10.0,25.05,9.59,711.2,0.0,76.0,2.3,0.001,23.71,7.1,54.0
2023-07-07 02:00:00,1.24,2.7,15.8,18.7,12.0,27.11,10.74,710.8,0.0,80.0,2.3,0.001,23.41,4.7,79.0
2023-07-07 03:00:00,1.21,2.5,15.2,17.9,12.0,28.6,13.51,710.5,0.0,81.0,2.3,0.001,23.34,4.4,38.0
2023-07-07 04:00:00,1.16,2.3,10.0,12.5,17.0,18.55,7.49,710.5,0.0,80.0,2.3,0.001,23.24,4.7,74.0
2023-07-07 05:00:00,1.09,2.2,6.7,9.2,20.0,19.79,8.19,710.4,0.0,80.0,2.3,0.001,23.32,5.4,59.0
2023-07-07 06:00:00,1.09,2.3,9.1,11.6,18.0,20.04,7.98,710.3,0.0,79.0,2.2,0.001,23.41,5.4,62.0
2023-07-07 07:00:00,1.15,4.8,14.5,19.4,12.0,28.16,9.21,710.3,0.0,78.0,2.2,0.032,23.56,5.0,48.0
2023-07-07 08:00:00,1.27,14.3,14.9,29.5,14.0,37.26,12.82,710.4,0.0,77.0,2.3,0.22,24.23,6.0,43.0
2023-07-07 09:00:00,1.32,18.4,16.8,35.5,15.0,44.07,16.98,710.6,0.0,71.0,2.5,0.352,25.46,6.8,47.0
2023-07-07 10:00:00,1.32,16.4,17.6,34.3,18.0,69.43,23.98,710.9,0.0,68.0,3.1,0.397,25.98,8.9,34.0
2023-07-07 11:00:00,1.29,7.5,16.1,23.8,28.0,58.44,22.13,710.9,0.0,65.0,3.0,0.285,26.55,8.8,27.0
2023-07-07 12:00:00,1.22,4.3,9.6,14.1,42.0,38.84,15.98,710.7,0.0,61.0,2.7,0.681,27.64,11.3,71.0
2023-07-07 13:00:00,1.14,3.3,7.9,11.5,45.0,28.45,12.23,710.2,0.0,55.0,2.6,0.471,28.98,10.3,79.0
2023-07-07 14:00:00,1.05,3.3,4.8,8.4,37.0,19.91,8.67,709.8,0.0,49.0,2.5,0.934,30.28,14.4,130.0
2023-07-07 15:00:00,1.08,3.5,6.0,9.7,38.0,24.62,9.19,709.4,0.0,49.0,2.4,0.468,30.35,14.1,127.0
2023-07-07 16:00:00,1.08,3.3,6.1,9.7,39.0,24.58,9.11,709.2,0.0,47.0,2.4,0.512,30.64,16.1,123.0
2023-07-07 17:00:00,1.08,3.3,6.4,10.0,40.0,28.55,9.41,708.8,0.0,45.0,2.4,0.378,31.02,16.2,122.0
2023-07-07 18:00:00,1.07,3.2,5.6,9.1,35.0,29.0,9.93,708.7,0.0,43.0,2.4,0.281,31.16,15.7,126.0
2023-07-07 19:00:00,1.1,3.2,6.8,10.2,30.0,34.38,10.98,708.7,0.0,44.0,2.3,0.059,30.77,14.2,118.0
2023-07-07 20:00:00,1.11,2.6,9.4,12.2,26.0,37.02,11.96,708.8,0.0,49.0,2.3,0.011,29.58,13.8,122.0
2023-07-07 21:00:00,1.07,2.4,7.7,10.3,25.0,32.64,11.03,708.9,0.0,51.0,2.4,0.001,28.61,14.6,122.0
2023-07-07 22:00:00,1.05,2.2,6.5,8.9,26.0,30.46,11.37,709.2,0.0,52.0,2.3,0.001,27.81,14.0,123.0
2023-07-07 23:00:00,1.04,2.2,5.1,7.5,28.0,26.75,11.46,709.5,0.0,53.0,2.3,0.001,27.29,11.6,123.0
2023-07-08 00:00:00,1.04,2.4,6.8,9.4,26.0,29.19,12.49,709.6,0.0,55.0,2.3,0.001,26.81,9.4,91.0
2023-07-08 01:00:00,1.12,3.0,11.6,14.8,16.0,38.24,16.16,709.9,0.0,62.0,2.2,0.001,25.97,8.0,46.0
2023-07-08 02:00:00,1.09,3.4,8.3,12.0,16.0,39.46,17.47,710.1,0.0,69.0,2.2,0.001,24.98,10.0,53.0
2023-07-08 03:00:00,1.06,2.1,4.3,6.6,18.0,36.73,15.51,710.2,0.0,70.0,2.2,0.001,24.76,9.8,50.0
2023-07-08 04:00:00,1.04,2.1,3.6,5.9,17.0,31.3,14.03,710.1,0.0,74.0,2.2,0.001,24.28,9.5,54.0
2023-07-08 05:00:00,1.05,2.1500000000000004,4.0,6.3,16.0,32.48,14.58,709.7,0.0,75.0,2.3,0.001,24.1,8.2,42.0
2023-07-08 06:00:00,1.08,2.2,6.3,8.7,13.0,34.83,14.98,709.8,0.0,75.0,2.3,0.001,23.99,5.9,32.0
2023-07-08 07:00:00,1.15,6.2,10.4,16.8,9.0,39.49,15.94,710.0,0.0,76.0,2.2,0.028,23.92,4.9,35.0
2023-07-08 08:00:00,1.23,17.6,12.0,29.8,9.0,48.41,18.59,710.4,0.0,77.0,2.4,0.085,24.07,6.0,57.0
2023-07-08 09:00:00,1.31,16.35,15.0,44.5,10.0,62.97,22.86,710.7,0.0,73.0,2.5,0.258,24.96,7.2,36.0
2023-07-08 10:00:00,1.31,15.1,15.0,30.4,15.0,61.68,25.39,710.9,0.0,70.0,2.7,0.39,25.64,8.8,60.0
2023-07-08 11:00:00,1.21,8.5,15.8,24.6,26.0,64.79,25.64,710.9,0.0,62.0,3.0,0.371,27.13,6.1,41.0
2023-07-08 12:00:00,1.21,4.5,11.8,16.5,42.0,50.05,21.31,710.7,0.0,59.0,3.0,0.425,27.83,8.2,71.0
2023-07-08 13:00:00,1.13,3.2,7.8,11.2,56.0,40.78,19.01,710.2,0.0,52.0,2.7,0.811,29.63,8.0,31.0
2023-07-08 14:00:00,1.11,3.1,7.2,10.6,53.0,38.89,17.98,709.7,0.0,48.0,2.6,0.779,30.84,9.4,48.0
2023-07-08 15:00:00,1.03,2.9,4.9,8.0,42.0,29.0,14.66,709.2,0.0,41.0,2.5,0.769,32.03,12.4,100.0
2023-07-08 16:00:00,1.06,2.7,5.5,8.4,42.0,32.65,15.76,708.9,0.0,42.0,2.4,0.381,32.32,12.1,98.0
2023-07-08 17:00:00,1.08,2.4,5.6,8.3,41.0,45.46,17.86,708.9,0.0,47.0,2.3,0.108,31.1,13.9,102.0
2023-07-08 18:00:00,1.1,2.3,6.1,8.6,34.0,36.3,11.99,709.0,0.0,77.0,2.2,0.045,23.6,6.6,234.0
2023-07-08 19:00:00,1.34,3.8,19.4,23.5,17.0,26.4,13.32,708.8,0.0,73.0,2.3,0.024,25.85,4.4,170.0
2023-07-08 20:00:00,1.45,8.3,25.9,34.5,9.0,34.29,15.97,709.0,0.0,67.0,2.2,0.009,26.72,3.1,163.0
2023-07-08 21:00:00,1.49,11.3,25.3,36.8,7.0,41.98,18.0,709.3,0.0,68.0,2.3,0.001,26.73,3.3,237.0
2023-07-08 22:00:00,1.54,7.8,23.5,31.5,7.0,48.01,20.94,709.8,0.0,67.0,2.2,0.001,26.85,3.8,92.0
2023-07-08 23:00:00,1.39,4.5,20.1,24.8,9.0,39.16,18.98,709.9,0.0,67.0,2.3,0.001,26.71,2.7,41.0
2023-07-09 00:00:00,1.22,2.6,12.3,15.1,16.0,30.26,15.28,710.0,0.0,66.0,2.2,0.001,26.68,2.9,72.0
2023-07-09 01:00:00,1.19,5.2,13.2,18.7,14.0,34.43,15.16,709.9,0.0,68.0,2.3,0.001,26.3,4.7,19.0
2023-07-09 02:00:00,1.24,3.0,13.1,16.3,12.0,31.32,13.64,709.6,0.0,71.0,2.2,0.001,25.75,3.4,347.0
2023-07-09 03:00:00,1.17,2.6,12.2,14.9,13.0,35.06,11.85,709.4,0.0,72.0,2.3,0.001,25.16,6.1,29.0
2023-07-09 04:00:00,1.13,2.5,8.1,10.8,15.0,26.81,9.09,709.4,0.0,74.0,2.2,0.001,24.43,5.2,62.0
2023-07-09 05:00:00,1.15,4.8,14.7,19.7,9.0,42.66,12.05,709.6,0.0,76.0,2.2,0.001,24.13,5.4,30.0
2023-07-09 06:00:00,1.12,6.5,15.1,21.8,8.0,49.09,12.22,709.7,0.0,78.0,2.3,0.001,23.86,4.4,45.0
2023-07-09 07:00:00,1.16,4.9,14.3,19.4,9.0,47.66,12.85,709.9,0.0,77.0,2.3,0.02,23.93,3.6,37.0
2023-07-09 08:00:00,1.24,7.1,13.8,21.1,11.0,47.09,17.56,710.2,0.0,76.0,2.3,0.067,24.34,4.0,25.0
2023-07-09 09:00:00,1.25,7.2,11.8,19.3,16.0,48.78,20.13,710.5,0.0,73.0,2.4,0.171,25.12,5.7,22.0
2023-07-09 10:00:00,1.37,6.7,10.5,17.4,24.0,53.18,28.96,710.6,0.0,68.0,2.5,0.483,26.51,5.5,28.0
2023-07-09 11:00:00,1.41,7.7,13.7,21.7,32.0,61.91,29.11,710.6,0.0,62.0,2.5,0.678,27.99,7.0,38.0
2023-07-09 12:00:00,1.31,8.5,18.4,27.2,40.0,64.63,31.77,710.4,0.0,59.0,2.8,0.854,28.88,9.2,74.0
2023-07-09 13:00:00,1.21,3.2,10.0,13.4,70.0,52.97,28.28,710.0,0.0,55.0,2.7,0.912,29.82,9.6,60.0
2023-07-09 14:00:00,1.23,2.5,9.2,12.0,86.0,52.97,31.42,709.6,0.0,52.0,2.5,0.918,31.27,10.7,47.0
2023-07-09 15:00:00,1.2,2.5,7.9,10.6,83.0,44.3,25.69,709.1,0.0,48.0,2.5,0.856,32.59,11.4,33.0
2023-07-09 16:00:00,1.2,2.433333333333333,6.3,9.1,75.0,40.95,22.91,708.7,0.0,42.0,2.5,0.722,33.9,11.6,55.0
2023-07-09 17:00:00,1.19,2.3666666666666667,4.5,7.2,62.0,33.36,20.22,708.5,0.0,38.0,2.4,0.549,34.51,11.3,122.0
2023-07-09 18:00:00,1.13,2.3,3.7,6.3,53.0,25.56,14.77,708.1,0.0,36.0,2.4,0.289,34.66,13.7,115.0
2023-07-09 19:00:00,1.15,2.3,4.2,6.6,53.0,26.76,15.49,708.0,0.0,40.0,2.4,0.045,34.27,13.1,99.0
2023-07-09 20:00:00,1.16,2.1,6.1,8.4,48.0,28.25,15.98,708.2,0.0,43.0,2.3,0.007,33.25,8.7,121.0
2023-07-09 21:00:00,1.21,2.1,8.3,10.6,41.0,33.35,16.78,708.5,0.0,46.0,2.3,0.001,32.37,8.7,111.0
2023-07-09 22:00:00,1.16,2.2,5.2,7.6,25.0,43.95,16.68,709.3,0.0,53.0,2.3,0.001,30.97,11.3,105.0
2023-07-09 23:00:00,1.13,2.3,4.6,7.1,21.0,47.37,17.95,709.8,0.0,59.0,2.2,0.001,29.12,13.2,64.0
2023-07-10 00:00:00,1.13,2.2,5.9,8.4,18.0,50.25,18.74,710.1,0.0,63.0,2.2,0.001,27.96,12.8,60.0
2023-07-10 01:00:00,1.1,2.3,7.0,9.5,15.0,48.95,18.3,710.1,0.0,65.0,2.5,0.001,27.05,10.2,42.0
2023-07-10 02:00:00,1.09,2.3,6.0,8.5,15.0,48.88,18.21,709.8,0.0,66.0,2.6,0.001,26.41,9.7,46.0
2023-07-10 03:00:00,1.07,2.2,4.4,6.8,16.0,47.56,17.83,709.7,0.0,68.0,2.7,0.001,25.83,8.1,55.0
2023-07-10 04:00:00,1.06,2.2,4.4,6.7,16.0,44.78,17.78,709.6,0.0,70.0,2.5,0.001,25.31,5.4,36.0
2023-07-10 05:00:00,1.12,6.5,12.3,19.1,8.0,59.58,19.78,709.8,0.0,71.0,2.5,0.001,25.04,5.4,14.0
2023-07-10 06:00:00,1.18,4.7,13.6,18.5,8.0,61.01,20.87,710.1,0.0,72.0,2.5,0.002,24.76,5.3,4.0
2023-07-10 07:00:00,1.3,7.2,11.4,18.8,10.0,57.73,19.77,710.4,0.0,71.0,2.7,0.05,24.99,4.1,8.0
2023-07-10 08:00:00,1.55,14.1,13.6,28.0,13.0,65.34,21.06,710.9,0.0,67.0,2.7,0.203,25.94,5.9,23.0
2023-07-10 09:00:00,1.66,13.9,16.0,30.2,19.0,64.52,21.44,711.1,0.0,63.0,2.9,0.41,27.1,5.5,32.0
2023-07-10 10:00:00,1.61,10.5,19.5,30.2,30.0,68.59,22.78,711.0,0.0,57.0,3.0,0.604,28.85,5.2,40.5
2023-07-10 11:00:00,1.52,14.1,28.7,43.0,34.0,103.01,27.33,711.0,0.0,53.0,3.5,0.759,30.11,8.8,49.0
2023-07-10 12:00:00,1.3,7.6,21.8,29.7,53.0,70.65,23.25,710.8,0.0,50.0,3.8,0.884,31.07,10.9,62.0
2023-07-10 13:00:00,1.22,3.3,13.4,17.0,81.0,67.0,23.99,710.6,0.0,49.0,3.4,0.921,31.75,13.9,48.0
2023-07-10 14:00:00,1.14,3.1,8.1,11.4,57.0,48.91,19.24,710.1,0.0,44.0,3.4,0.933,32.95,15.7,71.0
2023-07-10 15:00:00,1.05,2.8,4.7,7.8,46.0,34.99,13.74,709.9,0.0,39.0,3.3,0.883,33.78,16.9,115.0
2023-07-10 16:00:00,1.04,2.6,3.9,6.8,43.0,35.48,14.44,709.5,0.0,39.0,2.8,0.75,34.19,17.1,111.0
2023-07-10 17:00:00,1.05,2.8,4.6,7.7,41.0,32.85,13.09,709.3,0.0,36.0,2.7,0.579,35.01,16.5,117.0
2023-07-10 18:00:00,1.04,3.1,5.3,8.6,38.0,28.26,11.09,709.1,0.0,33.0,2.7,0.306,35.55,13.3,120.0
2023-07-10 19:00:00,1.1,3.1,7.7,11.0,35.0,27.24,10.26,709.1,0.0,32.0,2.8,0.052,35.57,10.4,104.0
2023-07-10 20:00:00,1.07,2.4,8.8,11.4,31.0,26.1,10.0,709.2,0.0,34.0,3.0,0.008,34.31,8.6,130.0
2023-07-10 21:00:00,1.09,2.2,7.0,9.4,28.0,30.51,11.88,709.5,0.0,42.0,2.5,0.001,33.08,11.0,118.0
2023-07-10 22:00:00,1.08,2.5,4.5,7.3,25.0,36.79,15.3,710.0,0.0,54.0,2.4,0.001,31.02,14.9,95.0
