Date,NOROESTE 3 CO ppm,NOROESTE 3 NO ppb,NOROESTE 3 NO2 ppb,NOROESTE 3 NOX ppb,NOROESTE 3 O3 ppb,NOROESTE 3 PM10 ug/m3,NOROESTE 3 PM2.5 ug/m3,NOROESTE 3 PRS mmhg,NOROESTE 3 RAINF mm/hr,NOROESTE 3 RH %,NOROESTE 3 SO2 ppb,NOROESTE 3 SR KW/m2,NOROESTE 3 TOUT degC,NOROESTE 3 WSR KMPH,NOROESTE 3 WDR DEG
2024-02-06 19:00:00,1.4,2.6,6.8,9.2,48.0,36.0,7.366,708.8,0.0,28.0,3.5,0.169,22.31,12.1,59.0
2024-02-06 20:00:00,1.44,2.3,9.8,11.9,41.0,51.0,5.998,708.9,0.0,31.0,4.2,0.019,20.35,10.1,50.0
2024-02-06 21:00:00,1.44,2.9,19.5,22.3,26.0,54.0,6.653999999999999,709.3,0.0,34.0,4.7,0.0,18.6,12.9,24.0
2024-02-06 22:00:00,1.41,2.8,19.3,22.0,25.0,60.0,6.691999999999998,709.7,0.0,36.0,3.8,0.0,17.75,13.5,17.0
2024-02-06 23:00:00,1.4,2.4,15.8,18.1,28.0,51.0,6.634,710.1,0.0,37.0,3.7,0.0,17.29,13.0,23.0
2024-02-07 00:00:00,1.37,2.3,12.6,14.8,31.0,37.0,5.684,709.9,0.0,38.0,3.5,0.0,16.78,12.6,20.0
2024-02-07 01:00:00,1.35,2.3,9.7,11.9,34.0,24.0,6.376,709.5,0.0,40.0,3.5,0.0,16.28,11.6,22.0
2024-02-07 02:00:00,1.31,2.2,10.0,12.0,33.0,27.0,7.359999999999999,709.1,0.0,42.0,3.5,0.0,15.72,12.1,22.0
2024-02-07 03:00:00,1.28,2.1,6.3,8.2,38.0,26.0,6.066,708.6,0.0,46.0,3.3,0.0,14.98,8.9,33.0
2024-02-07 04:00:00,1.31,2.5,11.8,14.2,27.0,23.0,6.010000000000001,708.2,0.0,55.0,4.1,0.0,13.04,5.6,57.0
2024-02-07 05:00:00,1.35,4.4,25.3,29.7,10.0,35.0,5.254,708.0,0.0,60.0,4.0,0.0,11.82,6.8,47.0
2024-02-07 06:00:00,1.3,2.4,17.2,19.4,18.0,42.0,5.958,708.3,0.0,66.0,3.7,0.0,10.83,3.5,52.0
2024-02-07 07:00:00,1.41,16.4,25.8,42.2,9.0,33.0,6.87,708.0,0.0,68.0,3.6,0.0,10.41,2.6,61.0
2024-02-07 08:00:00,1.41,5.2,21.2,26.4,13.0,51.0,8.388,708.1,0.0,71.0,3.6,0.0,10.18,3.6,67.0
2024-02-07 09:00:00,1.7,22.8,28.7,51.5,7.0,49.0,9.156,708.0,0.0,75.0,4.2,0.021,9.99,3.2,95.0
2024-02-07 10:00:00,1.58,11.9,21.2,33.0,16.0,84.0,8.995999999999999,707.8,0.0,73.0,5.9,0.148,11.07,3.6,44.0
2024-02-07 11:00:00,1.6,16.4,23.9,40.3,18.0,84.0,8.246,707.9,0.0,68.0,6.2,0.235,12.51,7.7,32.0
2024-02-07 12:00:00,1.61,12.0,23.2,35.1,24.0,76.0,9.12,707.5,0.0,64.0,6.2,0.26,13.84,7.5,23.0
2024-02-07 13:00:00,1.6,9.7,20.5,30.2,32.0,86.0,7.942,707.1,0.0,54.0,7.4,0.381,16.18,3.3,30.0
2024-02-07 14:00:00,1.58,8.7,20.7,29.3,38.0,76.0,10.705115384615384,706.4,0.0,49.0,7.9,0.40700000000000003,17.86,8.6,42.0
2024-02-07 15:00:00,1.72,7.7,24.8,32.5,46.0,105.0,10.842000000000002,705.6,0.0,45.0,6.4,0.433,19.29,8.0,80.0
2024-02-07 16:00:00,2.13,6.5,28.1,34.6,58.0,104.0,10.482,704.6,0.0,41.0,6.8,0.488,20.17,11.9,79.0
2024-02-07 17:00:00,1.76,4.3,17.2,21.4,58.0,98.0,9.938,704.1,0.0,39.0,6.1,0.414,21.57,10.6,41.0
2024-02-07 18:00:00,1.57,3.1,11.5,14.4,56.0,77.0,9.39,703.6,0.0,38.0,5.1,0.275,22.62,9.1,52.0
2024-02-07 19:00:00,1.62,2.8,13.9,16.6,47.0,63.0,7.037999999999999,703.3,0.0,39.0,5.2,0.11,22.33,6.6,53.0
2024-02-07 20:00:00,1.55,2.4,17.3,19.5,38.0,63.0,6.513599999999999,703.4,0.0,43.0,4.3,0.01,20.8,7.9,28.0
2024-02-07 21:00:00,1.75,11.8,27.3,39.0,26.0,63.0,7.8456,703.3,0.0,44.0,4.1,0.0,20.29,7.7,56.0
2024-02-07 22:00:00,2.07,35.2,43.6,78.9,7.0,79.0,7.024000000000001,703.7,0.0,47.0,4.3,0.0,19.49,4.7,143.0
2024-02-07 23:00:00,2.36,76.0,43.5,119.7,6.0,112.0,6.227200000000001,704.1,0.0,51.0,4.4,0.0,17.68,6.4,236.0
2024-02-08 00:00:00,2.15,43.6,37.0,80.7,6.0,134.0,9.594,704.2,0.0,56.0,4.1,0.0,15.88,9.0,238.0
2024-02-08 01:00:00,1.95,23.6,33.9,57.5,7.0,121.0,10.78,704.4,0.0,58.0,3.8,0.0,15.28,11.9,239.0
2024-02-08 02:00:00,1.8,15.9,32.2,48.0,7.0,85.0,9.822,704.5,0.0,58.0,3.5,0.0,15.08,5.1,234.0
2024-02-08 03:00:00,1.81,36.7,32.8,69.5,6.0,71.0,7.715999999999999,704.6,0.0,61.0,3.8,0.0,14.17,5.4,235.0
2024-02-08 04:00:00,1.87,68.0,31.9,100.0,6.0,89.0,6.802,704.8,0.0,65.0,3.7,0.0,13.01,3.4,253.0
2024-02-08 05:00:00,1.64,31.8,26.2,58.0,6.0,119.0,7.715999999999999,704.5,0.0,68.0,3.4,0.0,12.24,6.0,226.0
2024-02-08 06:00:00,1.58,29.4,26.8,56.2,6.2,85.0,8.010000000000002,704.6,0.0,67.0,3.4,0.0,12.57,3.0,236.0
2024-02-08 07:00:00,1.75,42.5,27.3,69.7,6.4,77.0,9.366,705.1,0.0,65.0,3.6,0.0,12.65,6.6,245.0
2024-02-08 08:00:00,2.23,71.2,25.0,96.2,6.6,79.0,9.704,705.9,0.0,70.0,3.7,0.0,11.48,7.9,236.0
2024-02-08 09:00:00,2.88,109.9,27.0,136.9,6.8,106.0,9.214,706.5,0.0,70.0,4.0,0.008,11.47,5.9,230.0
2024-02-08 10:00:00,3.08,128.3,31.3,159.6,7.0,181.0,9.65,707.3,0.0,67.0,4.2,0.151,12.45,5.9,233.0
2024-02-08 11:00:00,2.24,44.3,32.8,77.2,13.0,203.0,11.771,708.2,0.0,52.0,5.0,0.342,17.37,2.6,230.0
2024-02-08 12:00:00,1.84,12.9,26.8,39.7,30.0,129.0,10.487,708.6,0.0,40.0,7.1,1.156,21.8,2.6,47.0
2024-02-08 13:00:00,1.96,10.9,32.2,43.1,42.0,113.0,11.843,708.5,0.0,35.0,8.1,0.786,23.76,8.6,67.0
2024-02-08 14:00:00,1.65,5.8,17.0,22.7,50.0,118.0,10.086,707.8,0.0,32.0,6.7,0.904,25.04,12.3,81.0
2024-02-08 15:00:00,1.35,3.0,5.2,8.1,49.0,95.0,9.016,706.9,0.0,30.0,4.4,0.8656666666666667,25.9,13.3,80.0
2024-02-08 16:00:00,1.34,2.9,5.3,8.0,52.0,65.0,7.608,706.1,0.0,26.0,3.9,0.8273333333333333,27.04,11.0,63.0
2024-02-08 17:00:00,1.34,2.7,5.7,8.2,54.0,62.0,8.701090909090908,705.7,0.0,25.0,4.1,0.7889999999999999,26.8,10.8,60.0
2024-02-08 18:00:00,1.45,2.7,9.3,11.8,59.0,62.0,9.76,705.4,0.0,28.0,4.5,0.261,26.39,11.4,61.0
2024-02-08 19:00:00,1.52,2.5,12.5,14.8,59.0,68.0,8.645999999999999,705.8,0.0,33.0,6.9,0.067,25.09,14.3,74.0
2024-02-08 20:00:00,1.5,2.4,12.2,14.5,39.0,75.0,8.804,706.3,0.0,43.0,5.9,0.008,23.35,12.8,68.0
2024-02-08 21:00:00,1.64,2.3,13.1,15.3,30.0,75.0,8.308,707.0,0.0,51.0,5.9,0.0,21.8,10.5,52.0
2024-02-08 22:00:00,1.47,2.5,14.5,16.8,25.0,58.0,6.7299999999999995,707.4,0.0,56.0,5.2,0.0,20.5,14.0,18.0
2024-02-08 23:00:00,1.43,2.4,14.1,16.3,25.0,58.0,7.631,707.8,0.0,60.0,4.2,0.0,19.51,12.4,21.0
2024-02-09 00:00:00,1.42,2.3,14.4,16.6,26.0,52.0,8.004000000000001,708.2,0.0,60.0,3.9,0.0,19.34,11.7,24.0
2024-02-09 01:00:00,1.4,2.3,12.9,15.0,27.0,42.0,8.35,708.2,0.0,62.0,3.6,0.0,18.93,6.9,38.0
2024-02-09 02:00:00,1.64,14.5,27.4,41.9,10.0,40.0,7.406000000000001,707.9,0.0,64.0,3.9,0.0,18.19,2.6,114.0
2024-02-09 03:00:00,1.69,36.0,30.3,66.3,6.0,60.0,7.114,707.8,0.0,66.0,4.0,0.0,17.6,2.6,161.0
2024-02-09 04:00:00,1.62,32.2,27.9,60.1,7.0,62.0,8.512,707.7,0.0,67.0,3.7,0.0,17.17,2.6,217.0
2024-02-09 05:00:00,1.57,22.7,23.0,45.8,6.0,53.0,8.512,707.2,0.0,71.0,3.4,0.0,15.56,4.4,227.0
2024-02-09 06:00:00,1.54,18.9,19.0,38.0,6.0,57.0,8.512,706.8,0.0,74.0,3.2,0.0,14.44,6.2,242.0
2024-02-09 07:00:00,1.67,23.2,17.5,40.7,6.0,59.0,8.244,706.4,0.0,76.0,3.3,0.0,13.81,9.5,238.0
2024-02-09 08:00:00,1.97,44.2,18.5,62.7,6.333333333333333,65.0,10.982,706.6,0.0,76.0,3.5,0.0,13.75,7.8,228.0
2024-02-09 09:00:00,2.22,54.3,18.2,72.6,6.666666666666667,42.0,9.942,706.9,0.0,76.0,3.5,0.03,13.72,7.3,232.0
2024-02-09 10:00:00,2.25,58.6,21.9,80.5,7.0,108.5,9.89,707.2,0.0,71.0,3.6,0.167,15.47,6.0,235.0
2024-02-09 11:00:00,1.68,17.3,16.9,34.2,19.0,175.0,11.658833333333334,707.4,0.0,59.0,4.2,0.364,18.88,7.2,239.0
2024-02-09 12:00:00,1.54,9.9,16.3,26.2,27.0,78.0,9.08,707.0,0.0,48.0,5.4,0.608,22.43,3.8,131.0
2024-02-09 13:00:00,1.72,9.1,22.1,31.2,37.0,72.0,8.946000000000002,706.7,0.0,45.0,6.1,0.661,23.7,5.2,89.0
2024-02-09 14:00:00,1.75,5.3,19.3,24.5,58.0,79.0,10.168,706.1,0.0,39.0,8.1,1.09,25.6,7.0,71.0
2024-02-09 15:00:00,2.22,6.4,38.1,44.5,68.0,107.0,10.9,705.3,0.0,39.0,9.1,0.8325,26.06,8.8,62.0
2024-02-09 16:00:00,1.98,3.6,24.3,27.9,89.0,142.0,10.392,704.5,0.0,35.0,7.5,0.575,26.95,9.7,83.0
2024-02-09 17:00:00,1.84,2.8,17.7,20.4,98.0,110.0,11.046,703.8,0.0,34.0,6.2,0.827,27.36,10.0,41.0
2024-02-09 18:00:00,1.62,2.5,14.6,16.9,98.0,105.0,10.716,703.4,0.0,30.0,11.0,0.337,27.68,11.1,36.0
2024-02-09 19:00:00,1.54,2.9,16.5,19.2,72.0,99.0,9.172,703.3,0.0,32.0,13.6,0.161,27.02,11.2,41.0
2024-02-09 20:00:00,1.54,2.3,19.9,22.1,40.0,99.0,9.466,703.5,0.0,41.0,10.7,0.089,25.23,12.0,32.0
2024-02-09 21:00:00,1.61,2.8,26.9,29.6,16.0,106.0,9.238,703.9,0.0,51.0,4.9,0.0,23.18,9.3,24.0
2024-02-09 22:00:00,1.54,2.6,18.0,20.4,24.0,97.0,8.486,704.4,0.0,54.0,4.3,0.0,22.23,9.5,28.0
2024-02-09 23:00:00,1.49,2.5,18.7,21.0,23.0,80.0,8.406,705.2,0.0,55.0,4.7,0.0,22.01,8.1,11.0
2024-02-10 00:00:00,1.69,12.5,25.0,37.3,16.0,70.0,8.244,705.5,0.0,55.0,4.5,0.0,21.74,4.0,83.0
2024-02-10 01:00:00,1.84,12.6,30.7,43.3,8.0,87.0,8.406,705.8,0.0,57.0,4.2,0.0,21.24,3.2,42.0
2024-02-10 02:00:00,1.66,3.7,26.0,29.7,10.0,92.0,8.794,706.0,0.0,62.0,4.0,0.0,20.41,5.0,22.0
2024-02-10 03:00:00,1.48,2.7,18.9,21.5,15.0,71.0,8.24,705.9,0.0,68.0,3.6,0.0,19.75,5.5,23.0
2024-02-10 04:00:00,1.5,2.9,17.1,19.8,14.0,56.0,8.24,705.6,0.0,73.0,3.5,0.0,19.06,3.4,61.0
2024-02-10 05:00:00,1.45,2.8,17.3,19.9,14.0,69.0,9.732,705.2,0.0,75.0,3.4,0.0,18.9,5.2,13.0
2024-02-10 06:00:00,1.65,34.8,23.6,58.4,6.0,53.0,7.728,705.2,0.0,76.0,3.5,0.0,18.22,3.3,226.0
2024-02-10 07:00:00,1.67,31.5,20.8,52.3,6.0,73.0,10.755999999999998,705.0,0.0,75.0,3.4,0.0,17.57,2.8,218.0
2024-02-10 08:00:00,2.01,72.1,22.9,95.1,6.0,72.0,10.858,705.1,0.0,75.0,3.7,0.0,17.53,3.4,248.0
2024-02-10 09:00:00,2.14,61.9,19.7,81.7,6.5,113.0,10.726,705.4,0.0,75.0,3.5,0.002,17.15,3.6,218.0
2024-02-10 10:00:00,2.22,75.7,22.4,98.2,7.0,124.0,11.182,705.4,0.0,74.0,4.1,0.059,17.63,2.7,264.0
2024-02-10 11:00:00,2.21,51.8,24.3,76.2,8.0,128.0,10.21,705.1,0.0,70.0,4.3,0.0543636363636363,19.18,4.7,215.0
2024-02-10 12:00:00,1.81,10.3,16.3,26.5,22.0,136.0,12.014,705.2,0.0,60.0,5.7,0.0497272727272727,21.68,5.2,273.0
2024-02-10 13:00:00,1.75,6.3,16.9,23.1,29.0,98.0,9.944,705.0,0.0,55.0,6.1,0.045090909090909,23.06,4.6,331.0
2024-02-10 14:00:00,1.79,5.1,19.9,25.0,36.0,89.0,10.582,704.3,0.0,54.0,5.9,0.4518,23.47,4.4,61.0
2024-02-10 15:00:00,1.95,6.3,26.9,33.2,39.0,99.0,11.116,703.3,0.0,52.0,8.3,0.5478,24.15,2.6,42.0
2024-02-10 16:00:00,1.97,5.5,29.7,35.1,45.0,106.0,10.4295,702.6,0.0,48.0,8.4,0.2685818181818181,25.05,3.3,50.0
2024-02-10 17:00:00,1.99,4.7,29.6,34.3,51.0,116.0,5.304,702.0,0.0,49.0,7.5,0.1346363636363636,24.96,6.9,37.0
2024-02-10 18:00:00,1.7,2.8,18.7,21.3,54.0,121.0,5.304,701.6,0.0,50.0,7.7,0.0219090909090909,24.52,10.9,24.0
2024-02-10 19:00:00,1.67,2.4,18.6,20.8,51.0,110.0,4.849000000000001,701.6,0.0,52.0,9.4,0.0172727272727272,24.05,10.3,14.0
2024-02-10 20:00:00,1.69,2.3,20.1,22.2,44.0,103.0,11.244,701.8,0.0,51.0,8.5,0.0126363636363636,23.7,9.6,12.0
2024-02-10 21:00:00,1.78,2.3,21.1,23.3,34.0,93.0,11.398,701.9,0.0,54.0,6.6,0.008,23.06,6.9,36.0
2024-02-10 22:00:00,1.71,2.5,19.55,21.9,31.0,106.0,11.802,701.9,0.0,57.0,5.4,0.0,22.76,7.5,17.0
2024-02-10 23:00:00,1.77,2.7,18.0,20.5,22.0,83.0,10.074,702.0,0.0,61.0,4.6,0.004,22.21,6.8,30.0
2024-02-11 00:00:00,1.91,7.6,22.2,29.6,13.0,118.0,11.308000000000002,702.0,0.0,66.0,4.1,0.006,21.09,3.1,68.0
2024-02-11 01:00:00,2.03,15.3,26.3,41.5,8.0,125.0,12.226,702.1,0.0,69.0,5.4,0.0,20.38,2.6,98.0
2024-02-11 02:00:00,2.63,55.0,27.0,82.0,6.0,104.0,9.66,702.0,0.0,72.0,6.4,0.02,18.93,2.6,236.0
2024-02-11 03:00:00,2.57,58.2,23.3,81.5,6.0,129.0,7.7,701.9,0.0,74.0,4.8,0.053,17.76,2.7,253.0
2024-02-11 04:00:00,2.45,61.9,20.7,82.7,6.0,111.0,6.758,701.5,0.0,75.0,4.2,0.016,17.15,2.6,239.0
2024-02-11 05:00:00,1.9,31.8,18.7,50.6,6.666666666666667,94.0,8.512,701.3,0.0,77.0,3.5,0.12,16.37,3.4,260.0
2024-02-11 06:00:00,1.87,27.7,20.7,48.5,7.333333333333333,98.0,6.516,701.3,0.0,68.0,3.6,0.1,16.48,3.2,178.0
2024-02-11 07:00:00,1.61,15.8,26.4,42.2,8.0,110.0,8.508,701.2,0.0,34.0,3.9,0.0,17.34,4.1,189.0
2024-02-11 08:00:00,1.39,6.4,18.0,24.3,21.0,80.0,8.178,701.6,0.0,21.0,4.2,0.0,18.71,12.2,231.0
2024-02-11 09:00:00,1.48,5.9,17.7,23.5,23.0,36.0,7.928,702.0,0.0,17.0,3.6,0.005,19.46,12.4,214.0
2024-02-11 10:00:00,1.49,10.0,21.7,31.6,23.0,48.0,7.742,702.4,0.0,11.0,6.5,0.573,22.1,11.4,226.0
2024-02-11 11:00:00,1.37,4.8,10.1,14.8,36.0,52.0,8.398,702.9,0.0,15.0,4.7,0.502,24.67,14.6,266.0
2024-02-11 12:00:00,1.35,3.7,5.4,8.9,34.0,106.0,8.709,703.4,0.0,36.0,4.3,0.557,21.43,12.6,43.0
2024-02-11 13:00:00,1.37,3.5,5.3,8.7,39.0,113.0,8.475999999999999,703.1,0.0,31.0,3.9,0.78,22.74,14.7,38.0
2024-02-11 14:00:00,1.37,3.1,4.7,7.6,43.0,94.0,6.817,702.7,0.0,29.0,3.7,0.691,23.54,14.9,33.0
2024-02-11 15:00:00,1.37,2.6,3.9,6.3,47.0,68.0,6.837999999999999,702.0,0.0,27.0,3.3,0.591,24.34,14.5,36.0
2024-02-11 16:00:00,1.38,2.5,3.7,6.1,49.0,59.0,7.640000000000001,701.4,0.0,25.0,3.2,0.604,24.34,16.9,29.0
2024-02-11 17:00:00,1.37,2.4,3.6,5.8,51.0,66.0,8.534,701.3,0.0,24.0,3.8,0.504,24.49,16.5,30.0
2024-02-11 18:00:00,1.42,2.4,3.9,6.2,50.0,55.0,8.534,701.4,0.0,24.0,4.7,0.35,24.33,15.4,36.0
2024-02-11 19:00:00,1.38,2.25,4.1,6.25,47.0,58.0,8.164,702.1,0.0,25.0,5.1,0.183,23.02,16.5,31.0
2024-02-11 20:00:00,1.39,2.1,4.3,6.3,44.0,70.0,7.6,703.1,0.0,27.0,5.3,0.015,20.6,14.0,41.0
2024-02-11 21:00:00,1.4,2.2,6.8,8.8,40.0,75.0,9.298,704.3,0.0,28.0,5.5,0.0,18.88,12.0,65.0
2024-02-11 22:00:00,1.47,3.5,11.5,14.8,35.0,47.0,8.868,705.8,0.0,29.0,5.0,0.0,18.13,14.6,90.0
2024-02-11 23:00:00,1.39,2.7,9.9,12.4,37.0,105.0,8.768,707.2,0.0,28.0,3.2,0.0,18.09,16.2,127.0
2024-02-12 00:00:00,1.42,3.0,12.4,15.3,35.0,43.0,6.57,708.1,0.0,26.0,3.2,0.0,17.48,13.8,115.0
2024-02-12 01:00:00,1.38,2.5,12.1,14.4,34.0,30.0,8.868,708.8,0.0,27.0,3.2,0.0,16.66,9.5,140.0
2024-02-12 02:00:00,1.5,5.9,21.9,27.7,18.0,22.0,5.040000000000001,709.2,0.0,32.0,3.3,0.0,15.09,5.1,239.0
2024-02-12 03:00:00,1.38,2.5,13.4,15.8,30.0,35.0,6.348,709.6,0.0,27.0,4.4,0.0,15.83,9.6,251.0
2024-02-12 04:00:00,1.28,2.0,5.7,7.5,40.0,35.0,7.438000000000001,709.8,0.0,21.0,3.9,0.0,16.19,11.4,249.0
2024-02-12 05:00:00,1.24,2.0,3.2,5.0,43.0,25.0,7.724000000000001,710.0,0.0,20.0,3.3,0.0,15.45,10.6,275.0
2024-02-12 06:00:00,1.25,2.1,8.2,10.2,26.0,13.0,6.838000000000001,710.2,0.0,32.0,7.3,0.0,12.24,7.8,42.0
2024-02-12 07:00:00,1.28,2.6,10.8,13.2,15.0,39.0,7.798,710.4,0.0,43.0,6.2,0.0,9.06,6.2,53.0
2024-02-12 08:00:00,1.31,4.0,15.7,19.5,9.0,53.0,7.725999999999999,710.9,0.0,46.0,4.8,0.0,8.14,4.1,42.0
2024-02-12 09:00:00,1.38,13.2,17.3,30.5,8.0,46.0,8.34,711.3,0.0,46.0,3.6,0.153,8.12,3.7,337.0
2024-02-12 10:00:00,1.49,21.9,15.8,37.7,11.0,45.0,8.076,712.1,0.0,44.0,5.800000000000001,0.171,9.07,3.6,27.0
2024-02-12 11:00:00,1.66,25.8,16.5,42.3,14.0,91.0,8.076,712.6,0.0,38.0,8.0,0.339,11.39,7.1,22.0
2024-02-12 12:00:00,1.52,10.9,12.0,22.8,25.0,96.0,9.288,712.8,0.0,28.0,4.5,0.496,14.74,7.8,64.0
2024-02-12 13:00:00,1.48,7.4,10.5,17.8,34.0,66.0,6.634,712.4,0.0,21.0,3.8,0.605,16.89,7.5,75.0
2024-02-12 14:00:00,1.44,5.3,9.1,14.4,42.0,58.0,8.606,711.7,0.0,17.0,3.9,0.698,19.06,7.8,82.0
2024-02-12 15:00:00,1.48,5.2,9.6,14.7,44.0,58.0,8.187999999999999,710.8,0.0,18.0,3.7,0.555,19.68,11.8,83.0
2024-02-12 16:00:00,1.36,3.5,6.2,9.5,48.0,55.0,6.646545454545453,709.9,0.0,17.0,3.2,0.613,20.56,9.5,65.0
2024-02-12 17:00:00,1.41,3.9,8.1,11.9,47.0,43.0,6.7832727272727285,709.5,0.0,17.0,3.4,0.503,20.78,12.6,84.0
2024-02-12 18:00:00,1.42,4.3,10.1,14.2,44.0,57.0,8.142000000000001,709.4,0.0,16.0,3.5,0.361,20.84,12.3,93.0
2024-02-12 19:00:00,1.42,3.0,9.4,12.3,44.0,53.0,7.497999999999999,709.6,0.0,17.0,3.4,0.217,20.43,11.6,74.0
2024-02-12 20:00:00,1.51,2.7,16.2,18.8,35.0,52.0,6.575999999999999,710.0,0.0,21.0,6.7,0.01,18.01,13.1,80.0
2024-02-12 21:00:00,1.55,3.0,17.3,20.1,29.0,79.0,6.5280000000000005,710.6,0.0,25.0,4.6,0.0,16.45,14.2,71.0
2024-02-12 22:00:00,1.5,2.4,13.3,15.5,29.0,70.0,6.5280000000000005,711.2,0.0,26.0,12.8,0.0,15.52,11.9,28.0
2024-02-12 23:00:00,1.45,2.5,13.9,16.3,26.0,53.0,6.506,711.9,0.0,27.0,4.8,0.0,14.8,12.3,22.0
2024-02-13 00:00:00,1.39,2.6,14.6,17.1,25.0,45.0,6.232000000000001,711.9,0.0,27.0,4.5,0.0,14.12,14.3,13.0
2024-02-13 01:00:00,1.33,2.2,10.2,12.2,31.0,34.0,5.978,712.0,0.0,27.0,5.7,0.0,14.12,13.0,17.0
2024-02-13 02:00:00,1.32,2.0,9.5,11.4,31.0,37.0,7.98,711.5,0.0,27.0,4.3,0.0,13.88,12.4,22.0
2024-02-13 03:00:00,1.32,2.0,10.2,12.1,29.0,68.0,6.252,711.7,0.0,29.0,3.8,0.0,13.51,10.3,23.0
2024-02-13 04:00:00,1.3,2.033333333333333,10.466666666666669,12.366666666666667,32.0,59.0,6.077999999999999,711.6,0.0,30.0,3.6,0.0,13.23,9.7,25.0
2024-02-13 05:00:00,1.29,2.066666666666667,10.733333333333333,12.633333333333333,32.0,86.0,7.188,711.3,0.0,31.0,3.7,0.0,12.63,9.5,26.0
2024-02-13 06:00:00,1.29,2.1,11.0,12.9,29.0,39.0,4.779999999999999,711.3,0.0,31.0,8.5,0.0,12.53,9.5,18.0
2024-02-13 07:00:00,1.3,2.2,7.2,9.2,35.0,23.0,5.284000000000001,711.0,0.0,30.0,9.5,0.0,12.43,9.3,27.0
2024-02-13 08:00:00,1.32,2.5,8.3,10.7,34.0,29.0,9.032,711.6,0.0,31.0,9.6,0.0,12.02,6.5,40.0
2024-02-13 09:00:00,1.48,5.6,15.7,21.2,22.0,28.0,5.996,711.9,0.0,34.0,11.6,0.004,11.39,4.1,83.0
