Date,NORESTE2 CO ppm,NORESTE2 NO ppb,NORESTE2 NO2 ppb,NORESTE2 NOX ppb,NORESTE2 O3 ppb,NORESTE2 PM10 ug/m3,NORESTE2 PM2.5 ug/m3,NORESTE2 PRS mmhg,NORESTE2 RAINF mm/hr,NORESTE2 RH %,NORESTE2 SO2 ppb,NORESTE2 SR KW/m2,NORESTE2 TOUT degC,NORESTE2 WSR KMPH,NORESTE2 WDV DEG
2024-11-17 04:00:00,1.43,2.2,7.9,10.1,13.0,39.0,17.8,707.4,0.0,72.4,4.2,0.0,22.342,4.7,280.0
2024-11-17 05:00:00,1.04,2.3,8.1,10.4,10.0,37.0,17.8,707.3,0.0,73.4,3.5,0.0,21.574,5.9,277.0
2024-11-17 06:00:00,1.12,2.5,8.6,11.1,10.0,48.0,13.4,707.4,0.0,75.8,3.4,0.0,19.659999999999997,6.9,271.0
2024-11-17 07:00:00,1.13,2.3,7.4,9.8,14.0,45.0,15.3,707.7,0.0,70.4,3.3,0.006,22.644,6.4,270.0
2024-11-17 08:00:00,1.23,3.5,8.9,12.4,12.0,39.0,11.2,708.1,0.0,68.8,3.1,0.033,25.433999999999997,4.7,265.0
2024-11-17 09:00:00,1.14,2.9,6.9,9.8,17.0,37.0,10.7,708.5,0.0,62.4,3.0,0.053,27.372000000000003,4.6,267.0
2024-11-17 10:00:00,1.25,4.4,8.6,13.0,16.0,35.0,10.19318637274549,708.6,0.0,62.4,3.1,0.111,26.844,4.2,270.0
2024-11-17 11:00:00,1.31,4.6,8.7,13.3,23.0,42.0,6.0,708.4,0.0,68.0,3.1,0.21,24.270000000000003,2.9,257.0
2024-11-17 12:00:00,1.74,4.6,9.5,14.2,36.0,48.0,29.6,707.8,0.0,51.8,4.4,0.413,31.426,4.3,172.0
2024-11-17 13:00:00,1.82,3.9,9.4,13.3,46.0,67.0,30.166666666666668,707.1,0.0,51.8,5.5,0.409,27.608000000000004,4.9,190.0
2024-11-17 14:00:00,1.5,3.8,10.1,13.8,50.0,63.0,32.36666666666667,706.2,0.0,46.8,4.7,0.324,28.542,8.0,154.0
2024-11-17 15:00:00,1.24,2.9,7.8,10.7,52.0,65.0,32.33333333333333,705.8,0.0,44.0,4.0,0.126,28.586,6.1,121.0
2024-11-17 16:00:00,1.19,3.0,7.4,10.4,40.0,33.0,32.33333333333333,705.6,0.0,32.8,4.7,0.138,26.168,7.9,123.0
2024-11-17 17:00:00,1.19,2.7,7.8,10.5,31.0,34.0,11.6,705.6,0.0,53.4,3.5,0.035,31.139999999999997,6.8,143.0
2024-11-17 18:00:00,2.16,10.2,19.3,29.4,8.0,45.0,7.852791878172589,705.6,0.0,52.1725631768953,3.7,0.0,27.812,3.6,234.0
2024-11-17 19:00:00,2.42,10.7,19.5,30.2,8.0,67.0,20.2,705.6,0.0,64.0,4.0,0.0,27.582000000000004,1.2,206.0
2024-11-17 20:00:00,1.92,4.3,12.8,17.1,19.0,46.0,17.603755868544603,705.8,0.0,74.2,3.6,0.0,20.577999999999996,3.2,143.0
2024-11-17 21:00:00,2.14,8.9,17.2,26.1,8.0,60.0,15.3,705.7,0.0,68.0,3.6,0.0,19.133999999999997,2.8,281.0
2024-11-17 22:00:00,1.18,2.7,7.7,10.4,25.0,50.0,20.39111111111111,705.5,0.0,67.6,3.3,0.0,22.738,6.4,57.0
2024-11-17 23:00:00,1.44,2.8,9.1,11.9,22.0,27.0,10.8,705.4,0.0,52.2,3.3,0.0,26.278,2.5,122.0
2024-11-18 00:00:00,1.46,2.3,6.4,8.7,27.0,22.0,11.0,704.8,0.0,51.4,3.3,0.0,27.054,5.4,146.0
2024-11-18 01:00:00,1.59,2.2,4.3,6.5,30.0,12.0,9.0,704.0,0.0,76.0,3.1,0.0,21.82,5.2,122.0
2024-11-18 02:00:00,1.05,2.1,3.3,5.4,30.0,14.0,17.4,703.6,0.0,75.0,3.0,0.0,16.168,3.9,82.0
2024-11-18 03:00:00,1.22,2.1,4.5,6.6,26.0,20.0,9.413627254509018,703.2,0.0,78.0,3.0,0.0,21.516,6.1,290.0
2024-11-18 04:00:00,0.92,2.1500000000000004,5.0,7.1499999999999995,23.0,27.0,11.213627254509015,703.3,0.0,83.5,3.0,0.0,16.805,7.1,295.0
2024-11-18 05:00:00,0.94,2.2,5.5,7.7,21.0,30.0,15.427254509018036,703.6,0.0,81.2,3.4,0.0,19.482,7.4,282.0
2024-11-18 06:00:00,1.1,3.5,9.5,13.1,10.0,31.0,14.640881763527055,703.8,0.0,83.8,3.8,0.0,23.272,7.1,274.0
2024-11-18 07:00:00,1.38,7.7,10.8,18.5,5.0,38.0,17.2,704.2,0.0,76.6,3.4,0.013,22.332,0.7,341.0
2024-11-18 08:00:00,1.27,5.2,9.2,14.5,11.0,36.0,22.595555555555553,704.7,0.0,65.8,3.5,0.068,22.050000000000004,0.6,106.0
2024-11-18 09:00:00,1.46,7.7,11.3,18.9,18.0,42.0,18.0,705.3,0.0,63.8,4.0,0.236,23.844,0.7,29.0
2024-11-18 10:00:00,1.75,7.1,12.8,19.9,29.0,50.0,25.9,705.7,0.0,54.6,5.1,0.376,21.116000000000003,3.5,173.0
2024-11-18 11:00:00,1.7,5.3,11.7,17.0,42.0,63.0,15.39364448857994,705.6,0.0,33.2,5.8,0.483,29.538,2.9,185.0
2024-11-18 12:00:00,1.32,3.7,8.9,12.6,51.0,70.0,26.772745490981965,705.4,0.0,69.8,4.8,0.479,29.166000000000004,5.4,206.0
2024-11-18 13:00:00,0.78,3.0,4.2,7.2,41.0,69.0,18.8,704.9,0.0,62.4,3.7,0.492,29.556,10.5,2.0
2024-11-18 14:00:00,0.72,3.1,4.7,7.8,42.0,61.0,19.94549098196393,704.6,0.0,44.6,3.5,0.427,34.624,12.6,351.0
2024-11-18 15:00:00,0.71,3.2,5.5,8.7,43.0,59.0,28.8,704.5,0.0,40.8,3.6,0.325,32.64399999999999,11.3,356.0
2024-11-18 16:00:00,0.66,3.1,6.2,9.3,40.0,60.0,12.579559118236473,704.8,0.0,43.6,3.5,0.191,29.338,11.9,352.0
2024-11-18 17:00:00,0.7,3.1,6.9,10.0,36.0,51.0,10.466666666666669,705.1,0.0,48.8,3.6,0.045,30.6,12.4,350.0
2024-11-18 18:00:00,0.65,2.8,5.4,8.2,38.0,41.0,17.4,705.8,0.0,44.8,3.5,0.001,29.314,12.5,344.0
2024-11-18 19:00:00,0.89,3.4,9.2,12.6,29.0,23.0,8.52,706.7,0.0,53.0,3.5,0.0,27.406,2.8,214.0
2024-11-18 20:00:00,1.17,4.3,13.3,17.6,20.0,27.0,18.8,707.4,0.0,64.4,3.4,0.0,22.502,3.2,208.0
2024-11-18 21:00:00,1.12,4.2,13.0,17.2,22.0,36.0,20.133333333333333,707.6,0.0,66.2,3.3,0.0,19.056,4.0,247.0
2024-11-18 22:00:00,0.94,2.7,8.9,11.6,31.0,34.0,22.202222222222225,707.6,0.0,74.8,3.3,0.0,20.262,3.4,244.0
2024-11-18 23:00:00,1.48,6.6,16.7,23.3,13.0,26.0,22.0,707.7,0.0,75.2,3.1,0.0,20.222,0.3,117.0
2024-11-19 00:00:00,2.02,19.9,19.0,38.9,4.0,43.0,21.6,707.9,0.0,64.2,3.3,0.0,24.244000000000003,3.8,292.0
2024-11-19 01:00:00,1.32,4.5,16.6,21.1,7.0,57.0,24.6,707.8,0.0,61.6,3.1,0.0,26.782000000000004,3.2,301.0
2024-11-19 02:00:00,1.13,2.5,14.3,16.8,9.0,49.0,20.4,707.8,0.0,70.0,3.2,0.0,24.478,4.5,291.0
2024-11-19 03:00:00,1.23,3.8,13.8,17.6,10.0,68.0,17.6453262079715,708.1,0.0,75.4,4.0,0.0,21.858,5.9,298.0
2024-11-19 04:00:00,1.62,5.3,15.2,20.5,5.0,110.0,42.0,708.5,0.0,77.2,4.4,0.0,21.598,7.1,296.0
2024-11-19 05:00:00,1.48,14.0,14.5,28.5,4.0,81.0,28.6,708.8,0.0,58.82352941176471,4.3,0.0,22.913176470588233,4.8,265.0
2024-11-19 06:00:00,2.06,30.1,14.9,45.0,4.0,74.0,53.2,709.3,0.0,74.0,4.0,0.0,20.803,3.7,295.0
2024-11-19 07:00:00,2.72,38.7,15.6,54.4,4.0,90.0,34.6,710.0,0.0,69.2,4.2,0.019,17.878,4.9,289.0
2024-11-19 08:00:00,2.33,27.2,15.7,42.8,6.0,106.0,29.806666666666665,710.4,0.0,48.6,5.1,0.131,18.441000000000003,3.7,299.0
2024-11-19 09:00:00,2.29,21.7,18.3,39.9,12.0,117.0,29.992488262910797,710.7,0.0,36.2,6.7,0.265,13.248,2.3,302.0
2024-11-19 10:00:00,1.81,12.5,19.8,32.2,24.0,107.0,30.266666666666666,710.8,0.0,45.4,7.5,0.391,29.154000000000003,1.9,69.0
2024-11-19 11:00:00,1.38,7.0,15.9,22.9,39.0,100.0,30.433333333333337,710.5,0.0,46.641155234657035,6.9,0.475,32.644,5.4,103.0
2024-11-19 12:00:00,1.28,4.3,12.0,16.4,58.0,88.0,27.2,710.0,0.0,42.6,5.3,0.514,35.262,5.2,100.0
2024-11-19 13:00:00,1.24,3.9,11.4,15.2,65.0,64.0,27.2,709.4,0.0,38.4,5.6,0.496,29.603666666666665,5.2,108.0
2024-11-19 14:00:00,1.25,3.2,10.3,13.4,80.0,66.0,27.766666666666666,709.1,0.0,32.6,6.3,0.425,34.40823529411765,6.7,60.0
2024-11-19 15:00:00,1.12,3.0,9.8,12.7,81.0,72.0,25.93333333333333,709.2,0.0,30.6,6.3,0.311,36.53741176470588,8.3,66.0
2024-11-19 16:00:00,1.07,3.0,10.9,13.9,71.0,78.0,25.8,709.5,0.0,33.4,5.3,0.181,32.644,8.7,69.0
2024-11-19 17:00:00,1.04,2.9,12.6,15.5,59.0,64.0,27.666666666666668,710.1,0.0,34.04115523465704,6.0,0.042,33.048,9.2,64.0
2024-11-19 18:00:00,1.24,2.8,15.3,18.0,43.0,43.0,19.811111111111114,710.8,0.0,32.42057761732852,5.2,0.001,30.986,9.2,58.0
2024-11-19 19:00:00,1.46,2.8,11.2,14.0,38.0,30.0,26.43333333333333,711.6,0.0,36.24115523465704,4.4,0.0,29.208,10.2,53.0
2024-11-19 20:00:00,1.47,3.5,14.6,18.1,30.0,33.0,19.689201877934273,712.4,0.0,37.6,4.0,0.0,23.002,7.4,59.0
2024-11-19 21:00:00,2.39,21.0,24.5,45.5,8.0,45.0,29.6,713.0,0.0,32.8,4.0,0.0,26.353999999999996,1.5,247.0
2024-11-19 22:00:00,3.49,55.0,25.0,80.0,4.0,157.0,28.2,713.5,0.0,62.2,4.8,0.0,21.584000000000003,4.0,276.0
2024-11-19 23:00:00,4.17,66.0,22.7,88.6,4.0,199.0,25.8,713.9,0.0,47.8,5.0,0.0,20.804,4.3,270.0
2024-11-20 00:00:00,3.07,58.2,22.4,80.6,4.0,199.0,34.2,714.1,0.0,63.4,5.2,0.0,22.322,3.1,289.0
2024-11-20 01:00:00,2.19,45.4,21.7,67.1,5.0,259.0,27.204444444444448,714.5,0.0,65.8,4.8,0.0,18.972,5.6,269.0
2024-11-20 02:00:00,1.34,7.6,21.1,28.7,6.0,184.0,26.866666666666667,715.2,0.0,68.2,4.6,0.0,20.032,2.3,156.0
2024-11-20 03:00:00,1.3,3.1,18.7,21.8,7.0,99.0,26.866666666666667,715.6,0.0,67.6,4.2,0.0,22.262,3.0,115.0
2024-11-20 04:00:00,1.58,8.0,19.7,27.7,4.0,78.0,30.22222222222222,716.0,0.0,75.0,4.1,0.0,24.262,1.0,198.0
2024-11-20 05:00:00,1.35,11.9,20.1,32.0,4.0,65.0,19.240881763527053,716.6,0.0,66.6,4.1,0.0,18.610000000000003,5.8,310.0
2024-11-20 06:00:00,1.69,20.2,21.3,41.4,6.0,84.0,18.840881763527054,717.4,0.0,62.0,4.1,0.0,21.17,2.0,235.0
2024-11-20 07:00:00,1.31,7.0,14.5,21.5,23.0,64.0,34.3,718.2,0.0,69.3,3.3,0.021,17.612000000000002,3.7,326.0
2024-11-20 08:00:00,0.87,2.6,4.4,7.0,46.0,43.0,24.05,719.2,0.0,33.4,2.8,0.143,28.438,11.6,353.0
2024-11-20 09:00:00,0.86,2.8,4.3,7.1,49.0,41.0,11.7,719.9,0.0,26.2,3.0,0.283,31.392000000000003,14.1,2.0
2024-11-20 10:00:00,0.81,2.7,3.7,6.3,51.0,46.0,29.875,720.4,0.0,53.4,3.1,0.401,25.065999999999995,10.9,359.0
2024-11-20 11:00:00,0.78,2.6,3.3,5.9,53.0,46.0,13.0,720.2,0.0,25.6,3.0,0.48,22.15,7.3,18.0
2024-11-20 12:00:00,0.77,2.7,3.7,6.4,54.0,51.0,9.914285714285716,719.7,0.0,40.6,3.1,0.512,25.444,8.4,349.0
2024-11-20 13:00:00,0.73,2.6,3.3,5.9,57.0,50.0,9.0,719.1,0.0,44.2,3.1,0.501,27.248,4.8,352.0
2024-11-20 14:00:00,0.72,2.7,3.9,6.6,58.0,42.0,18.359118236472945,718.5,0.0,43.6,3.3,0.432,33.059999999999995,5.6,344.0
2024-11-20 15:00:00,0.69,2.8,4.8,7.6,57.0,45.0,18.359118236472945,718.4,0.0,43.6,3.1,0.322,34.634,9.6,341.0
2024-11-20 16:00:00,0.74,2.9,6.6,9.5,54.0,46.0,23.359118236472945,718.3,0.0,44.2,3.1,0.18,29.383999999999997,8.6,352.0
2024-11-20 17:00:00,0.79,3.1,9.4,12.5,44.0,55.0,23.359118236472945,718.7,0.0,43.6,3.1,0.042,29.383999999999997,12.5,357.0
2024-11-20 18:00:00,0.89,3.3,10.9,14.2,37.0,52.0,19.155555555555555,719.3,0.0,36.0,3.4,0.001,33.358000000000004,13.3,4.0
2024-11-20 19:00:00,1.45,4.4,14.4,18.8,31.0,36.0,30.077934272300467,719.8,0.0,41.04115523465704,6.5,0.0,23.066000000000003,8.5,71.0
2024-11-20 20:00:00,1.13,2.5,11.8,14.3,38.0,27.0,22.133333333333333,720.1,0.0,36.8,4.1,0.0,28.032000000000004,8.5,107.0
2024-11-20 21:00:00,1.2,2.5,13.6,16.0,34.0,22.0,14.622222222222224,720.4,0.0,33.4,4.9,0.0,23.266,8.4,134.0
2024-11-20 22:00:00,1.07,2.4,16.0,18.5,26.0,29.0,10.933333333333334,720.4,0.0,50.068592057761734,9.3,0.0,30.826,6.8,137.0
2024-11-20 23:00:00,1.63,2.3,15.5,17.9,26.0,30.0,7.0,720.3,0.0,46.86859205776173,9.0,0.0,26.956,4.1,113.0
2024-11-21 00:00:00,1.21,2.1,9.9,12.0,36.0,37.0,29.02222222222222,720.1,0.0,34.6,4.8,0.0,26.824,8.7,88.0
2024-11-21 01:00:00,1.5,2.0,6.2,8.2,39.0,31.0,14.1,719.6,0.0,61.6,9.5,0.0,23.494,6.7,134.0
2024-11-21 02:00:00,1.36,3.1,13.5,16.6,22.0,24.0,16.669999999999998,719.2,0.0,62.6,6.3,0.0,21.692,1.7,284.0
2024-11-21 03:00:00,1.24,12.2,22.4,34.5,4.0,58.0,25.09364448857994,719.0,0.0,66.0,5.0,0.0,19.926,5.6,264.0
2024-11-21 04:00:00,1.16,4.9,20.7,25.6,5.0,66.0,27.2,718.9,0.0,62.8,5.2,0.0,17.616,1.0,242.0
2024-11-21 05:00:00,1.27,33.6,21.7,55.3,4.0,71.0,15.4,719.1,0.0,73.4,5.1,0.0,13.752,5.7,273.0
2024-11-21 06:00:00,1.45,32.4,21.2,53.6,4.0,104.0,23.4,719.3,0.0,67.4,7.4,0.0,14.606,5.4,289.0
2024-11-21 07:00:00,1.86,42.7,21.3,64.0,4.0,105.0,44.2,719.7,0.0,75.4,7.2,0.019,21.106,2.1,283.0
2024-11-21 08:00:00,2.01,37.8,22.7,60.5,7.0,123.0,22.8,720.1,0.0,61.6,7.8,0.135,24.518,1.6,285.0
2024-11-21 09:00:00,2.16,22.3,23.3,45.6,15.0,97.0,20.4,720.4,0.0,60.4,8.3,0.271,21.134,2.1,287.0
2024-11-21 10:00:00,2.33,12.0,20.5,32.4,30.0,77.0,16.751562007263257,720.3,0.0,45.4,9.4,0.391,27.101999999999997,2.3,166.0
2024-11-21 11:00:00,1.35,5.7,12.8,18.5,44.0,53.0,20.842857142857145,719.7,0.0,45.4,6.7,0.477,22.394,7.5,169.0
2024-11-21 12:00:00,1.49,3.5,8.0,11.6,57.0,42.0,20.242857142857144,719.1,0.0,34.6,6.0,0.517,26.910000000000004,7.9,154.0
2024-11-21 13:00:00,1.42,3.1,7.4,10.5,65.0,42.0,21.77955911823647,718.4,0.0,37.8,5.8,0.504,28.546,6.3,171.0
2024-11-21 14:00:00,1.49,2.9,7.7,10.6,72.0,45.0,24.866666666666667,717.7,0.0,42.0,6.9,0.437,29.686,7.5,143.0
2024-11-21 15:00:00,1.48,2.9,8.2,11.1,69.0,54.0,22.057142857142857,717.3,0.0,29.0,6.0,0.324,32.007999999999996,7.7,133.0
2024-11-21 16:00:00,1.1,2.8000000000000003,8.85,11.65,57.0,49.0,21.9,717.3,0.0,24.4,3.9,0.187,34.858,7.5,89.0
2024-11-21 17:00:00,1.16,2.7,9.5,12.2,48.0,45.0,15.333333333333334,717.4,0.0,23.6,3.5,0.039,32.31,8.5,77.0
2024-11-21 18:00:00,1.83,2.8,12.8,15.6,37.0,39.0,14.866666666666667,717.7,0.0,38.04115523465704,5.4,0.001,31.968,9.3,90.0
2024-11-21 19:00:00,1.62,3.0,14.9,17.9,27.0,42.0,30.277934272300467,718.1,0.0,29.2,8.2,0.0,28.82,8.3,105.0
2024-11-21 20:00:00,2.16,2.6,11.6,14.2,35.0,38.0,26.5,718.4,0.0,33.4,11.6,0.0,24.51,8.5,109.0
2024-11-21 21:00:00,2.82,2.2,9.1,11.4,39.0,20.0,17.177777777777777,718.5,0.0,63.8,15.1,0.0,23.032,7.0,118.0
2024-11-21 22:00:00,2.08,13.3,14.3,27.6,26.0,15.0,21.79046673286991,718.5,0.0,74.4,7.0,0.0,19.066,3.3,194.0
2024-11-21 23:00:00,2.44,27.4,23.3,50.7,4.0,63.0,27.2,718.3,0.0,75.0,4.4,0.0,21.166,4.6,271.0
