Date,SUROESTE CO ppm,SUROESTE NO ppb,SUROESTE NO2 ppb,SUROESTE NOX ppb,SUROESTE O3 ppb,SUROESTE PM10 ug/m3,SUROESTE PM2.5 ug/m3,SUROESTE PRS mmhg,SUROESTE RAINF mm/hr,SUROESTE RH %,SUROESTE SO2 ppb,SUROESTE SR Kw/m2,SUROESTE TOUT degC,SUROESTE WSR KMPH,SUROESTE WDV DEG
2024-04-18 21:00:00,2.32,3.2,5.4,8.6,47.0,44.0,7.0,698.4,0.0,38.0,5.7,0.0,26.93,11.8,153.0
2024-04-18 22:00:00,2.38,4.1,9.6,13.6,40.0,26.0,9.0,698.6,0.0,38.0,5.4,0.0,26.73,6.7,166.0
2024-04-18 23:00:00,2.7,11.1,31.2,42.3,12.0,32.0,15.0,696.8,0.0,42.0,5.5,0.0,25.43,2.5,267.0
2024-04-19 00:00:00,2.82,28.5,30.1,58.6,12.0,62.0,17.0,697.4,0.0,48.0,5.7,0.0,24.22,2.4,161.0
2024-04-19 01:00:00,2.47,2.5,14.0,16.5,31.0,61.0,21.0,698.9,0.0,55.0,5.7,0.0,24.36,7.6,112.0
2024-04-19 02:00:00,2.53,2.5,10.8,13.2,30.0,48.0,28.0,698.9,0.0,66.0,5.5,0.0,23.45,8.0,129.0
2024-04-19 03:00:00,2.44,2.1,10.0,12.1,30.0,54.0,23.0,698.3,0.0,60.0,6.2,0.0,22.94,6.2,95.0
2024-04-19 04:00:00,2.36,2.2,9.4,11.5,28.0,40.0,16.0,698.4,0.0,57.0,7.6,0.0,22.5,3.6,84.0
2024-04-19 05:00:00,2.47,4.6,18.0,22.7,15.0,41.0,26.0,698.6,0.0,66.0,6.6,0.0,21.62,1.4,286.0
2024-04-19 06:00:00,2.63,24.2,25.3,49.4,8.0,81.0,36.0,699.1,0.0,73.0,6.0,0.0,21.41,1.9,311.0
2024-04-19 07:00:00,2.88,37.7,23.9,61.6,8.0,115.0,40.0,699.4,0.0,72.0,6.0,0.013,21.23,1.2,97.0
2024-04-19 08:00:00,3.17,44.7,30.7,75.4,11.0,113.0,38.0,699.3,0.0,65.0,6.1,0.145,23.34,1.8,15.0
2024-04-19 09:00:00,2.9,19.6,29.4,48.9,24.0,168.0,41.0,699.5,0.0,60.0,6.5,0.333,24.95,2.9,76.0
2024-04-19 10:00:00,2.66,10.9,20.6,31.5,36.0,113.0,33.0,699.7,0.0,54.0,8.2,0.497,26.9,3.3,76.0
2024-04-19 11:00:00,2.83,13.5,29.7,43.2,40.0,96.0,46.0,699.2,0.0,57.0,8.5,0.607,27.21,6.1,102.0
2024-04-19 12:00:00,2.8,6.8,22.3,29.1,63.0,110.0,44.0,698.6,0.0,56.0,7.7,0.699,27.94,9.0,95.0
2024-04-19 13:00:00,2.9,8.2,21.6,29.9,77.0,109.0,48.0,698.2,0.0,55.0,7.4,0.72,28.34,12.6,103.0
2024-04-19 14:00:00,2.69,4.8,19.2,24.0,76.0,127.0,40.0,697.3,0.0,54.0,7.2,0.498,28.05,13.7,114.0
2024-04-19 15:00:00,2.6,4.1,15.2,19.3,82.0,108.0,35.0,696.9,0.0,52.0,7.9,0.396,28.74,12.5,119.0
2024-04-19 16:00:00,2.57,3.7,11.4,15.1,87.0,88.0,38.0,695.7,0.0,49.0,7.4,0.452,29.72,12.6,105.0
2024-04-19 17:00:00,2.48,4.0,9.3,13.2,62.0,83.0,34.0,696.7,0.0,50.0,7.0,0.34,30.1,14.3,83.0
2024-04-19 18:00:00,2.47,3.4,9.6,13.0,47.0,81.0,32.0,693.0,0.0,51.0,6.5,0.129,29.9,16.3,90.0
2024-04-19 19:00:00,2.55,5.1,10.2,15.3,35.0,72.0,31.0,695.2,0.0,54.0,6.5,0.01,29.02,14.8,98.0
2024-04-19 20:00:00,2.6,4.4,11.1,15.5,29.0,65.0,32.0,697.9,0.0,64.0,5.7,0.0,27.39,10.6,108.0
2024-04-19 21:00:00,2.43,3.4,8.5,11.9,31.0,62.0,21.0,698.7,0.0,69.0,5.5,0.0,24.92,17.7,85.0
2024-04-19 22:00:00,2.5,3.0,11.6,14.6,31.0,43.0,18.0,699.2,0.0,66.0,5.5,0.0,24.17,9.2,129.0
2024-04-19 23:00:00,2.44,2.8,9.8,12.5,29.0,40.0,20.0,699.3,0.0,70.0,5.4,0.0,23.83,9.2,134.0
2024-04-20 00:00:00,2.49,2.9,11.8,14.6,22.0,40.0,19.0,699.0,0.0,75.0,5.2,0.0,23.39,10.4,132.0
2024-04-20 01:00:00,2.45,3.1,14.2,17.3,18.0,48.0,20.0,697.6,0.0,79.0,5.2,0.0,22.87,9.2,120.0
2024-04-20 02:00:00,2.39,2.4,9.6,12.0,23.0,42.0,20.0,698.6,0.0,78.0,5.2,0.0,22.97,2.6,134.0
2024-04-20 03:00:00,2.4,2.3,8.9,11.2,21.0,43.0,19.0,698.9,0.0,78.0,5.2,0.0,22.63,7.9,132.0
2024-04-20 04:00:00,2.4,2.3,11.0,13.3,16.0,44.0,26.0,698.9,0.0,82.0,5.2,0.0,21.39,10.1,149.0
2024-04-20 05:00:00,2.38,2.3,10.7,13.0,17.0,48.0,28.0,695.3,0.0,83.0,5.2,0.0,20.85,10.1,145.0
2024-04-20 06:00:00,2.34,2.4,11.6,14.0,16.0,43.0,28.0,687.5,0.0,86.0,5.2,0.0,20.37,6.7,133.0
2024-04-20 07:00:00,2.39,3.7,12.6,16.4,14.0,50.0,29.5,694.4,0.0,86.0,5.3,0.007,20.49,6.0,124.0
2024-04-20 08:00:00,2.45,7.7,13.9,21.6,14.0,54.0,31.0,691.5,0.0,84.0,5.1,0.071,21.0,7.2,132.0
2024-04-20 09:00:00,2.52,8.9,11.8,20.7,16.0,65.0,30.0,691.3666666666667,0.0,81.0,5.2,0.131,21.77,4.5,133.0
2024-04-20 10:00:00,2.55,8.5,11.7,20.2,19.0,67.0,28.0,691.2333333333333,0.0,75.0,5.3,0.165,23.0,2.6,116.0
2024-04-20 11:00:00,2.64,11.3,13.5,24.8,19.0,74.0,25.0,691.1,0.0,75.0,5.3,0.236,22.9,7.5,114.0
2024-04-20 12:00:00,2.6,11.4,11.4,22.7,24.0,66.0,17.0,693.2,0.0,70.0,5.5,0.588,24.34,7.8,122.0
2024-04-20 13:00:00,2.59,11.8,12.7,24.5,31.0,53.0,19.0,688.9,0.0,66.0,5.7,0.828,25.56,10.4,117.0
2024-04-20 14:00:00,2.55,6.3,10.0,16.3,43.0,50.0,21.0,690.0,0.0,62.0,5.8,0.887,26.23,9.3,108.0
2024-04-20 15:00:00,2.52,4.6,9.4,14.0,50.0,46.0,20.0,686.2,0.0,58.0,6.1,0.866,27.33,9.6,114.0
2024-04-20 16:00:00,2.59,3.9,10.6,14.5,65.0,47.0,22.0,687.8333333333334,0.0,56.0,6.0,0.629,28.07,10.5,119.0
2024-04-20 17:00:00,2.6,4.9,11.0,15.9,63.0,57.0,22.0,689.4666666666667,0.0,54.0,5.8,0.542,28.79,8.4,100.0
2024-04-20 18:00:00,2.48,3.1,7.5,10.5,48.0,49.0,23.5,691.1,0.0,52.0,5.5,0.271,29.11,12.2,111.0
2024-04-20 19:00:00,2.48,2.5,8.0,10.5,44.0,52.0,25.0,689.7,0.0,55.0,5.3,0.064,28.66,10.5,114.0
2024-04-20 20:00:00,2.57,4.2,8.4,12.6,38.0,48.0,24.0,688.3,0.0,60.0,5.1,0.0,27.42,6.9,137.0
2024-04-20 21:00:00,2.7,4.5,14.2,18.7,32.0,47.0,29.0,688.4,0.0,63.0,5.0,0.0,26.94,6.9,149.0
2024-04-20 22:00:00,2.71,3.5,13.5,17.0,32.0,58.0,31.0,693.3,0.0,63.0,5.0,0.0,26.86,8.2,132.0
2024-04-20 23:00:00,2.51,3.1,8.3,11.4,38.0,61.0,26.0,694.8,0.0,62.0,5.1,0.0,25.15,13.0,128.0
2024-04-21 00:00:00,2.41,2.2,5.7,7.9,42.0,99.0,14.0,694.7,0.0,66.0,5.1,0.0,22.73,15.7,117.0
2024-04-21 01:00:00,2.45,2.0,6.9,8.9,35.0,51.0,16.0,694.7,0.0,73.0,5.0,0.0,21.52,15.0,115.0
2024-04-21 02:00:00,2.47,2.1,6.7,8.8,24.0,39.0,16.0,697.0,0.0,78.0,5.0,0.0,20.26,15.0,121.0
2024-04-21 03:00:00,2.39,2.2,5.6,7.7,21.0,34.0,11.0,694.9,0.0,81.0,5.0,0.0,19.01,11.0,110.0
2024-04-21 04:00:00,2.45,1.9,7.8,9.7,19.0,28.0,6.0,694.3,0.0,81.0,4.9,0.0,18.39,7.4,84.0
2024-04-21 05:00:00,2.44,2.4,12.3,14.6,13.0,17.0,7.0,694.6,0.0,80.0,5.0,0.0,18.24,9.8,106.0
2024-04-21 06:00:00,2.41,2.3,8.9,11.2,14.0,20.0,6.0,694.8,0.0,79.0,5.1,0.0,17.41,9.6,104.0
2024-04-21 07:00:00,2.39,2.1,6.9,9.0,17.0,18.0,8.0,694.9,0.0,80.0,5.1,0.0,16.57,10.6,107.0
2024-04-21 08:00:00,2.43,2.4,6.9,9.3,18.0,19.0,10.0,695.5,0.0,80.0,5.1,0.007,16.38,9.4,100.0
2024-04-21 09:00:00,2.44,3.8,7.3,11.0,17.0,44.0,13.0,696.4,0.0,81.0,5.2,0.032,16.25,10.6,97.0
2024-04-21 10:00:00,2.44,4.5,7.6,12.1,17.0,29.0,10.0,696.8,0.0,84.0,5.1,0.049,15.84,11.3,95.0
2024-04-21 11:00:00,2.44,5.1,6.7,11.8,19.0,19.0,9.0,696.6,0.0,81.0,5.0,0.079,15.99,12.0,106.0
2024-04-21 12:00:00,2.51,4.9,6.7,11.6,20.0,18.0,9.0,697.2,0.0,77.0,5.1,0.094,16.62,10.7,105.0
2024-04-21 13:00:00,2.52,5.5,8.6,14.1,20.0,19.0,8.0,697.6,0.0,80.0,5.0,0.09,16.13,12.3,110.0
2024-04-21 14:00:00,2.47,5.5,6.6,12.0,22.0,17.0,7.0,697.2,0.0,85.0,5.0,0.177,15.38,13.4,112.0
2024-04-21 15:00:00,2.47,6.0,6.3,12.3,22.0,19.0,8.0,695.8,0.0,87.0,5.0,0.243,14.97,15.1,107.0
2024-04-21 16:00:00,2.43,6.0,7.2,13.1,21.0,19.0,7.0,695.4,0.0,87.0,4.9,0.195,14.81,13.5,113.0
2024-04-21 17:00:00,2.41,4.2,7.2,11.4,23.0,14.0,7.0,695.2,0.0,84.0,4.9,0.103,14.93,13.7,126.0
2024-04-21 18:00:00,2.43,3.7,7.9,11.6,24.0,22.0,8.0,695.1,0.0,85.0,4.9,0.049,14.55,11.5,132.0
2024-04-21 19:00:00,2.47,3.3,8.9,12.1,24.0,18.0,9.0,695.3,0.0,86.0,4.8,0.018,14.39,11.7,134.0
2024-04-21 20:00:00,2.48,2.8,9.4,12.1,24.0,13.0,10.0,696.4,0.0,89.0,4.8,0.0,13.89,10.4,130.0
2024-04-21 21:00:00,2.49,3.1,8.7,11.7,23.0,14.0,8.0,697.2,0.0,89.0,4.9,0.0,13.89,8.4,134.0
2024-04-21 22:00:00,2.43,2.9,7.3,10.2,23.0,12.0,4.0,697.1,0.0,87.0,4.8,0.0,13.85,10.2,135.0
2024-04-21 23:00:00,2.5,3.1,10.8,13.9,19.0,9.0,7.0,697.6,0.0,89.0,4.9,0.0,13.6,10.0,128.0
2024-04-22 00:00:00,2.4,2.5,9.6,12.1,30.0,17.0,7.0,698.5,0.0,90.0,5.1,0.0,13.49,12.2,100.0
2024-04-22 01:00:00,2.3,1.7,6.7,8.4,38.0,14.0,6.0,698.2,0.0,89.0,5.2,0.0,13.45,9.5,91.0
2024-04-22 02:00:00,2.29,1.7,5.5,7.2,35.0,15.0,5.0,697.7,0.0,89.0,5.9,0.0,13.46,9.8,97.0
2024-04-22 03:00:00,2.27,1.6,4.1,5.8,39.0,12.0,6.0,697.9,0.0,90.0,6.2,0.0,13.18,9.1,101.0
2024-04-22 04:00:00,2.29,1.7,6.5,8.2,38.0,9.0,6.0,698.3,0.0,91.0,6.5,0.0,13.21,8.9,100.0
2024-04-22 05:00:00,2.28,1.7,4.7,6.4,39.0,15.0,6.0,697.8,0.0,91.0,6.8,0.0,13.34,6.8,111.0
2024-04-22 06:00:00,2.32,2.4,6.3,8.7,38.0,12.0,6.0,697.0,0.0,90.0,6.0,0.0,13.6,6.8,156.0
2024-04-22 07:00:00,2.38,2.3,11.6,14.0,31.0,16.0,10.0,697.8,0.0,90.0,5.9,0.001,13.57,7.2,114.0
2024-04-22 08:00:00,2.58,7.5,18.8,26.3,24.0,14.0,11.0,696.6,0.0,90.0,6.5,0.01,13.6,9.4,109.0
2024-04-22 09:00:00,2.54,5.2,14.2,19.4,28.0,15.0,11.0,694.8,0.0,89.0,7.8,0.133,14.11,10.4,105.0
2024-04-22 10:00:00,2.42,4.9,10.1,15.0,33.0,20.0,9.0,695.0,0.0,82.0,7.4,0.212,15.56,10.3,95.0
2024-04-22 11:00:00,2.41,4.4,9.6,14.0,31.0,23.0,12.0,697.2,0.0,83.0,6.2,0.094,14.97,11.0,89.0
2024-04-22 12:00:00,2.42,4.5,11.2,15.7,31.0,26.0,10.0,696.8,0.0,84.0,5.7,0.132,15.08,9.8,93.0
2024-04-22 13:00:00,2.5,5.9,10.8,16.6,30.0,26.0,8.0,697.2,0.0,82.0,5.5,0.057,15.28,10.4,98.0
2024-04-22 14:00:00,2.47,6.5,12.8,19.3,27.0,27.0,13.0,696.5,0.0,87.0,5.3,0.16,14.85,10.5,99.0
2024-04-22 15:00:00,2.53,7.6,16.5,24.2,24.0,25.0,19.0,695.4,0.0,88.0,5.4,0.111,14.7,11.3,103.0
2024-04-22 16:00:00,2.58,8.2,16.7,24.9,21.0,30.0,15.0,694.4,0.0,89.0,6.2,0.076,14.5,10.1,137.0
2024-04-22 17:00:00,2.62,6.6,15.7,22.2,20.0,19.0,9.0,693.8,0.0,90.0,5.8,0.047,13.97,9.2,145.0
2024-04-22 18:00:00,2.64,7.6,17.0,24.6,18.0,22.0,12.0,694.3,0.0,91.0,5.6,0.022,13.84,9.9,134.0
2024-04-22 19:00:00,2.7,10.9,18.5,29.4,14.0,27.0,11.0,694.7,0.0,91.0,7.0,0.005,13.99,7.5,139.0
2024-04-22 20:00:00,2.6,6.0,17.8,23.8,16.0,18.0,8.0,695.5,0.0,91.0,6.3,0.0,13.92,8.0,136.0
2024-04-22 21:00:00,2.51,4.3,15.9,20.1,17.0,16.0,10.0,695.8,0.0,91.0,7.1,0.0,13.87,9.1,130.0
2024-04-22 22:00:00,2.45,3.2,13.2,16.4,19.0,18.0,8.0,696.2,0.0,91.0,7.7,0.0,14.05,8.3,124.0
2024-04-22 23:00:00,2.42,2.6,9.7,12.3,21.0,17.0,5.0,698.1,0.0,90.0,6.8,0.0,14.23,8.3,123.0
2024-04-23 00:00:00,2.43,3.5,10.7,14.2,19.0,16.0,5.0,699.6,0.0,90.0,5.9,0.0,14.34,6.4,134.0
2024-04-23 01:00:00,2.39,2.2,9.3,11.5,19.0,14.0,5.0,699.4,0.0,90.0,5.5,0.0,14.54,4.7,164.0
2024-04-23 02:00:00,2.36,2.1,8.4,10.5,19.0,11.0,6.0,698.8,0.0,90.0,5.2,0.0,14.7,4.5,184.0
2024-04-23 03:00:00,2.36,2.1,9.6,11.7,17.0,11.0,9.0,698.2,0.0,89.0,5.2,0.0,14.92,2.5,299.0
2024-04-23 04:00:00,2.41,3.8,13.9,17.7,12.0,24.0,15.0,698.4,0.0,88.0,5.5,0.0,15.18,6.7,288.0
2024-04-23 05:00:00,2.41,4.7,17.1,21.9,9.0,27.0,15.0,698.0,0.0,86.0,5.6,0.0,15.46,1.3,29.0
2024-04-23 06:00:00,2.47,5.6,15.1,20.7,9.0,33.0,17.0,698.2,0.0,85.0,5.7,0.0,15.62,1.2,107.0
2024-04-23 07:00:00,2.63,16.8,16.5,33.3,8.0,34.0,18.0,698.4,0.0,87.0,6.9,0.005,15.4,2.6,89.0
2024-04-23 08:00:00,2.9,22.8,16.7,39.5,10.0,57.0,19.0,698.1,0.0,87.0,9.2,0.062,15.86,2.1,113.0
2024-04-23 09:00:00,2.71,16.0,16.4,32.4,12.0,54.0,22.0,698.1,0.0,82.0,13.2,0.108,16.93,3.2,318.0
2024-04-23 10:00:00,2.62,11.4,14.1,25.5,18.0,64.0,19.0,698.1,0.0,74.0,9.3,0.159,18.18,0.5,29.0
2024-04-23 11:00:00,2.57,8.9,12.8,21.7,26.0,59.0,23.0,698.0,0.0,68.0,10.8,0.371,19.61,1.7,62.0
2024-04-23 12:00:00,2.63,10.0,15.3,25.3,36.0,51.0,26.0,698.1,0.0,62.0,8.7,0.748,21.55,5.1,91.0
2024-04-23 13:00:00,2.64,10.1,14.0,24.1,38.0,69.0,18.0,697.8,0.0,63.0,7.7,0.773,21.73,7.8,87.0
2024-04-23 14:00:00,2.73,8.8,19.5,28.3,47.0,54.0,20.0,697.1,0.0,60.0,7.4,0.744,23.06,6.8,89.0
2024-04-23 15:00:00,2.74,5.8,18.9,24.8,64.0,54.0,23.0,696.3,0.0,59.0,7.9,0.694,23.94,9.0,97.0
2024-04-23 16:00:00,2.63,4.6,14.4,18.9,61.0,61.0,19.0,695.9,0.0,62.0,8.5,0.569,24.21,10.6,112.0
2024-04-23 17:00:00,2.59,4.6,13.2,17.9,53.0,61.0,14.0,695.5,0.0,63.0,7.9,0.412,24.02,11.1,110.0
2024-04-23 18:00:00,2.62,4.9,13.8,18.6,43.0,52.0,13.0,695.0,0.0,66.0,7.7,0.232,23.28,11.2,123.0
2024-04-23 19:00:00,2.75,6.0,17.1,23.1,31.0,42.0,12.0,694.9,0.0,70.0,6.9,0.068,22.44,9.9,124.0
2024-04-23 20:00:00,2.67,4.3,19.1,23.4,21.0,50.0,11.0,695.3,0.0,74.0,6.6,0.0,21.66,7.4,122.0
2024-04-23 21:00:00,2.62,5.0,14.3,19.3,21.0,51.0,9.0,693.8,0.0,77.0,5.9,0.0,21.17,6.3,141.0
2024-04-23 22:00:00,2.59,4.7,12.0,16.7,22.0,33.0,9.0,692.2,0.0,78.0,5.4,0.0,21.31,3.6,196.0
2024-04-23 23:00:00,2.53,3.0,11.9,15.0,22.0,33.0,9.5,692.1,0.0,78.0,5.3,0.0,21.44,1.9,161.0
2024-04-24 00:00:00,2.6,4.2,16.0,20.3,17.0,40.0,10.0,690.9,0.0,78.0,5.2,0.0,21.41,2.1,113.0
2024-04-24 01:00:00,2.46,2.1,10.7,12.8,22.0,30.0,10.0,690.3,0.0,77.0,5.1,0.0,21.47,3.4,124.0
2024-04-24 02:00:00,2.44,2.3,9.8,12.1,20.0,36.0,12.0,690.8,0.0,80.0,5.1,0.0,20.84,4.3,145.0
2024-04-24 03:00:00,2.4,1.9,8.4,10.3,20.0,39.0,15.0,691.8,0.0,83.0,5.1,0.0,20.64,1.8,111.0
2024-04-24 04:00:00,2.44,2.0,8.5,10.5,17.0,37.0,13.0,691.4,0.0,84.0,5.1,0.0,20.29,1.1,115.0
2024-04-24 05:00:00,2.48,2.1,8.5,10.5,16.0,35.0,12.0,690.8,0.0,81.0,5.0,0.0,20.25,1.2,107.0
2024-04-24 06:00:00,2.47,3.4,10.7,14.1,15.0,30.0,12.0,690.4,0.0,79.0,5.1,0.0,20.32,1.6,84.0
2024-04-24 07:00:00,2.66,11.5,16.6,28.2,10.0,34.0,13.0,690.3,0.0,79.0,5.1,0.023,20.1,0.5,134.0
2024-04-24 08:00:00,2.84,16.2,18.1,34.4,15.0,47.0,16.0,688.1,0.0,67.0,5.2,0.176,22.93,0.9,125.0
2024-04-24 09:00:00,2.64,6.9,9.0,15.9,29.0,78.0,13.0,688.0,0.0,63.0,5.5,0.351,23.71,5.7,116.0
2024-04-24 10:00:00,2.62,11.2,12.6,23.8,28.0,52.0,20.0,688.4,0.0,67.0,5.9,0.566,24.2,7.1,95.0
2024-04-24 11:00:00,2.63,9.9,14.7,24.6,28.0,48.0,23.0,689.4,0.0,66.0,6.3,0.417,24.18,8.4,133.0
2024-04-24 12:00:00,2.53,5.6,10.8,16.4,37.0,56.0,25.0,691.3,0.0,64.0,6.2,0.481,24.58,9.4,118.0
2024-04-24 13:00:00,2.56,5.6,8.9,14.5,45.0,60.0,17.0,688.0,0.0,61.0,5.9,0.447,25.37,9.0,102.0
2024-04-24 14:00:00,2.45,5.2,6.8,12.1,49.0,47.0,14.0,686.0,0.0,56.0,5.9,0.727,27.04,10.4,102.0
2024-04-24 15:00:00,2.41,3.5,5.9,9.4,47.0,51.0,12.0,686.1857142857143,0.0,52.0,5.8,0.691,27.93,14.3,93.0
2024-04-24 16:00:00,2.39,3.7,5.1,8.8,46.0,57.0,13.0,686.3714285714285,0.0,52.0,5.5,0.556,27.86,15.4,98.0
2024-04-24 17:00:00,2.39,3.2,4.9,8.0,47.0,46.0,15.0,686.5571428571428,0.0,51.0,5.3,0.409,28.03,14.8,88.0
2024-04-24 18:00:00,2.41,3.6,5.8,9.4,45.0,53.0,17.0,686.7428571428571,0.0,52.0,5.2,0.226,27.82,15.4,81.0
2024-04-24 19:00:00,2.48,3.4,9.6,13.1,41.0,51.0,18.0,686.9285714285714,0.0,53.0,5.1,0.05,27.33,13.2,88.0
2024-04-24 20:00:00,2.48,2.4,12.5,14.9,36.0,55.0,20.0,687.1142857142856,0.0,55.0,5.1,0.0,26.69,12.5,100.0
2024-04-24 21:00:00,2.43,2.9,7.0,9.9,37.0,56.0,18.0,687.3,0.0,61.0,5.3,0.0,26.0,14.5,98.0
2024-04-24 22:00:00,2.42,2.5,7.2,9.7,30.0,43.0,17.0,688.7,0.0,69.0,5.3,0.0,24.73,12.9,90.0
2024-04-24 23:00:00,2.41,2.4,6.8,9.3,27.0,43.0,16.0,689.6,0.0,75.0,5.1,0.0,23.38,11.9,95.0
2024-04-25 00:00:00,2.41,2.1,7.4,9.5,25.0,42.0,18.0,690.3,0.0,79.0,5.0,0.0,22.59,11.4,113.0
2024-04-25 01:00:00,2.4,1.9,7.2,9.1,25.0,38.0,18.0,690.4,0.0,79.0,5.0,0.0,22.46,8.4,111.0
2024-04-25 02:00:00,2.39,1.9,6.6,8.6,23.0,62.0,18.5,690.5,0.0,80.0,5.2,0.0,22.24,6.6,150.0
2024-04-25 03:00:00,2.37,1.8,6.6,8.4,22.0,45.0,19.0,690.8,0.0,83.0,5.0,0.0,21.74,6.3,149.0
2024-04-25 04:00:00,2.36,1.8,5.6,7.3,23.0,24.0,20.0,690.6,0.0,82.0,4.9,0.0,21.85,5.1,155.0
2024-04-25 05:00:00,2.39,1.7,6.0,7.8,22.0,33.0,20.0,691.0,0.0,82.0,5.0,0.0,21.78,4.5,147.0
2024-04-25 06:00:00,2.41,2.9,8.2,11.0,19.0,35.0,19.0,691.9,0.0,83.0,4.9,0.0,21.53,6.1,129.0
2024-04-25 07:00:00,2.52,5.1,14.6,19.7,12.0,37.0,24.0,693.4,0.0,84.0,5.0,0.002,21.33,5.5,143.0
2024-04-25 08:00:00,2.86,15.8,15.1,30.9,13.0,57.0,22.0,693.4,0.0,83.0,5.1,0.038,21.57,3.5,160.0
2024-04-25 09:00:00,2.64,10.2,13.1,23.3,16.0,59.0,27.0,693.4,0.0,80.0,5.4,0.163,22.38,4.4,91.0
2024-04-25 10:00:00,2.64,13.0,13.4,26.4,20.0,64.0,27.0,692.6,0.0,73.0,6.4,0.28,23.66,6.9,92.0
2024-04-25 11:00:00,2.72,13.2,14.8,28.0,21.0,69.0,33.0,693.3,0.0,72.0,6.3,0.406,23.92,9.4,96.0
2024-04-25 12:00:00,2.7,12.8,15.4,28.2,25.0,73.0,33.0,693.6,0.0,70.0,6.0,0.532,24.38,12.6,110.0
2024-04-25 13:00:00,2.75,11.4,15.5,26.9,32.0,76.0,29.0,693.5,0.0,67.0,6.1,0.496,24.78,10.7,127.0
2024-04-25 14:00:00,2.58,5.3,10.6,15.8,42.0,68.0,24.0,692.9,0.0,62.0,6.1,0.653,26.0,11.1,111.0
2024-04-25 15:00:00,2.54,4.8,9.1,13.9,44.0,56.0,20.0,692.6,0.0,58.0,5.9,0.642,26.92,10.5,114.0
2024-04-25 16:00:00,2.48,3.6,7.7,11.3,48.0,47.0,19.0,692.2,0.0,55.0,5.5,0.517,27.95,6.5,98.0
2024-04-25 17:00:00,2.46,3.2,7.1,10.2,50.0,43.0,21.0,691.7,0.0,52.0,5.4,0.396,29.05,11.1,94.0
2024-04-25 18:00:00,2.47,3.2,7.8,11.1,45.0,47.0,24.0,691.7,0.0,52.0,5.2,0.234,29.31,12.2,90.0
2024-04-25 19:00:00,2.65,5.1,13.6,18.8,36.0,57.0,25.0,692.3,0.0,57.0,5.2,0.289,28.2,7.3,135.0
2024-04-25 20:00:00,2.64,2.9,14.4,17.4,33.0,51.0,24.0,692.6,0.0,56.0,5.1,0.205,27.92,5.3,142.0
2024-04-25 21:00:00,2.64,3.9,14.4,18.4,33.0,57.0,26.0,692.6,0.0,55.0,5.0,0.096,27.79,6.9,128.0
2024-04-25 22:00:00,2.62,2.8,16.4,19.2,26.0,56.0,29.0,692.9,0.0,59.0,5.1,0.007,27.14,8.2,134.0
2024-04-25 23:00:00,2.68,3.3,18.1,21.4,19.0,68.0,33.0,691.8,0.0,65.0,5.1,0.0,25.83,7.2,149.0
2024-04-26 00:00:00,2.57,2.8,14.0,16.8,24.0,71.0,30.0,691.665238095238,0.0,64.0,5.3,0.0,25.48,4.0,167.0
2024-04-26 01:00:00,2.47,2.2,9.3,11.5,30.0,64.0,29.0,691.5304761904762,0.0,64.0,5.3,0.0,25.09,2.0,149.0
2024-04-26 02:00:00,2.45,2.7,5.1,7.8,31.0,73.0,27.0,691.3957142857142,0.0,67.0,5.1,0.0,24.38,4.1,128.0
2024-04-26 03:00:00,2.45,2.0,10.5,12.5,22.0,53.0,28.0,691.2609523809523,0.0,72.0,5.0,0.0,23.4,2.6,127.0
2024-04-26 04:00:00,2.5,2.1,14.1,16.2,15.0,43.0,32.0,691.1261904761905,0.0,78.0,5.0,0.0,22.11,5.8,114.0
2024-04-26 05:00:00,2.52,2.2,15.3,17.5,12.0,63.0,33.0,690.9914285714285,0.0,81.0,5.4,0.0,21.39,4.3,116.0
2024-04-26 06:00:00,2.53,10.7,18.1,28.8,9.0,78.0,34.0,690.8566666666667,0.0,82.0,5.7,0.0,21.05,1.6,345.0
2024-04-26 07:00:00,2.7,32.4,20.0,52.3,8.0,115.0,45.0,690.7219047619047,0.0,82.0,5.6,0.023,21.17,2.5,311.0
2024-04-26 08:00:00,2.97,37.1,23.1,60.3,9.0,174.0,48.0,690.5871428571428,0.0,81.0,5.4,0.127,21.76,1.1,45.0
2024-04-26 09:00:00,2.97,28.4,23.7,52.0,16.0,179.0,42.0,690.452380952381,0.0,72.0,5.7,0.351,24.36,3.9,84.0
2024-04-26 10:00:00,2.84,14.3,20.1,34.4,27.0,123.0,37.0,690.317619047619,0.0,66.0,7.0,0.572,25.59,5.1,92.0
2024-04-26 11:00:00,2.94,15.4,28.8,44.2,34.0,99.0,42.0,690.1828571428571,0.0,59.0,7.0,0.71,27.4,6.8,92.0
2024-04-26 12:00:00,2.95,8.6,25.5,34.1,54.0,117.0,45.0,690.0480952380952,0.0,58.0,6.7,0.765,27.82,12.3,101.0
2024-04-26 13:00:00,2.82,5.7,21.0,26.7,75.0,126.0,43.0,689.9133333333333,0.0,55.0,6.2,0.795,28.67,11.6,102.0
2024-04-26 14:00:00,2.78,3.3,16.3,19.6,101.0,115.0,42.0,689.7785714285714,0.0,49.0,7.2,0.753,30.35,10.8,108.0
2024-04-26 15:00:00,2.66,2.9,13.8,16.7,103.0,100.0,37.0,689.6438095238095,0.0,42.0,7.6,0.664,32.12,12.4,95.0
