Date,NORESTE CO ppm,NORESTE NO ppb,NORESTE NO2 ppb,NORESTE NOX ppb,NORESTE O3 ppb,NORESTE PM10 ug/m3,NORESTE PM2.5 ug/m3,NORESTE PRS mmhg,NORESTE RAINF mm/hr,NORESTE RH %,NORESTE SO2 ppb,NORESTE SR KW/m2,NORESTE TOUT degC,NORESTE WSR KMPH,NORESTE WDV DEG
2024-11-04 06:00:00,1.69,5.3,18.2,23.8,4.0,43.0,22.38,705.2,0.0,81.0,3.6,0.0,21.44,2.8,225.0
2024-11-04 07:00:00,1.82,18.3,19.9,38.5,4.0,50.0,20.86,705.4,0.0,78.0,3.9,0.0,21.07,5.3,226.0
2024-11-04 08:00:00,1.92,23.4,18.0,41.6,5.0,63.0,22.13,705.6,0.0,78.0,4.4,0.031,21.08,5.9,222.0
2024-11-04 09:00:00,1.97,22.9,19.9,43.0,9.0,59.0,27.38,705.9,0.0,70.0,4.3,0.11,23.46,4.6,343.0
2024-11-04 10:00:00,2.04,25.1,29.4,54.7,15.0,72.0,28.37,706.2,0.0,61.0,4.2,0.393,25.85,3.9,32.0
2024-11-04 11:00:00,2.39,41.1,52.2,93.5,17.0,88.0,29.42,706.2,0.0,56.0,4.5,0.531,27.47,4.7,38.0
2024-11-04 12:00:00,2.27,24.3,48.6,73.1,30.0,112.0,35.05,705.7,0.0,47.0,8.4,0.642,28.72,6.7,71.0
2024-11-04 13:00:00,1.84,5.9,23.5,29.6,58.0,89.0,42.58,705.0,0.0,36.0,8.2,0.691,30.13,10.0,84.0
2024-11-04 14:00:00,1.85,3.2,19.2,22.7,89.0,64.0,50.01,704.2,0.0,37.0,6.0,0.649,30.97,9.6,57.0
2024-11-04 15:00:00,1.56,2.6,9.1,11.9,61.0,59.0,40.16,703.6,0.0,30.0,5.1,0.57,32.21,11.1,102.0
2024-11-04 16:00:00,1.58,2.6,9.2,12.1,64.0,41.0,30.31,703.2,0.0,34.0,4.6,0.419,32.03,12.0,111.0
2024-11-04 17:00:00,1.58,2.4,8.8,11.4,59.0,38.0,27.23,703.2,0.0,37.0,4.4,0.174,31.17,10.8,104.0
2024-11-04 18:00:00,1.62,2.1,11.0,13.3,57.0,42.0,23.085,703.4,0.0,40.0,4.1,0.032,29.49,10.2,104.0
2024-11-04 19:00:00,1.68,1.9,12.9,15.0,43.0,41.0,18.94,703.8,0.0,48.0,4.0,0.0,28.34,8.7,95.0
2024-11-04 20:00:00,1.7,1.8,12.6,14.6,34.0,39.0,14.18,704.2,0.0,53.0,3.9,0.0,27.75,8.3,99.0
2024-11-04 21:00:00,1.63,1.8,8.9,11.0,26.0,38.0,15.14,704.6,0.0,57.0,3.8,0.0,27.12,7.1,105.0
2024-11-04 22:00:00,1.62,2.0,10.4,12.6,21.0,38.0,15.64,705.0,0.0,60.0,3.7,0.0,26.45,5.0,65.0
2024-11-04 23:00:00,1.82,3.3,20.3,23.8,8.0,30.0,16.01,705.2,0.0,65.0,3.7,0.0,24.71,2.3,4.0
2024-11-05 00:00:00,1.73,16.1,21.9,38.2,6.0,32.0,15.55,705.3,0.0,70.0,3.8,0.0,24.14,3.1,320.0
2024-11-05 01:00:00,1.67,8.5,20.6,29.3,6.0,51.0,15.66,705.5,0.0,78.0,3.6,0.0,23.23,2.5,293.0
2024-11-05 02:00:00,1.61,2.9,15.2,18.3,9.0,59.0,15.42,706.0,0.0,80.0,3.6,0.0,23.15,6.1,351.0
2024-11-05 03:00:00,1.61,1.8,10.2,12.2,13.0,66.0,16.01,706.9,0.0,80.0,3.5,0.0,23.41,7.2,320.0
2024-11-05 04:00:00,1.58,1.8,9.4,11.5,21.0,60.0,19.12,707.6,0.0,65.0,3.6,0.0,22.88,10.0,8.0
2024-11-05 05:00:00,1.4,1.8,9.5,11.5,30.0,70.0,27.35,708.3,0.0,40.0,4.2,0.0,21.84,10.8,30.0
2024-11-05 06:00:00,1.3,1.8,7.3,9.3,35.0,99.0,30.27,709.0,0.0,35.0,4.1,0.0,21.33,9.2,15.0
2024-11-05 07:00:00,1.34,2.7,11.8,14.7,32.0,93.0,31.44,709.6,0.0,32.0,3.9,0.0,20.99,9.8,16.0
2024-11-05 08:00:00,1.46,5.0,18.8,24.0,25.0,94.0,29.21,710.3,0.0,30.0,4.0,0.024,20.55,8.2,18.0
2024-11-05 09:00:00,1.48,6.8,17.1,24.2,28.0,90.0,19.42,711.0,0.0,28.0,4.1,0.109,21.37,9.1,22.0
2024-11-05 10:00:00,1.42,7.3,14.8,22.4,32.0,104.0,17.24,711.5,0.0,26.0,4.5,0.382,22.03,11.6,16.0
2024-11-05 11:00:00,1.39,5.9,11.9,18.0,37.0,111.0,17.14,711.5,0.0,25.0,4.5,0.547,22.8,11.1,17.0
2024-11-05 12:00:00,1.38,5.1,11.1,16.4,42.0,98.0,16.58,711.2,0.0,25.0,4.6,0.641,23.67,8.6,13.0
2024-11-05 13:00:00,1.39,5.6,13.2,19.1,44.0,89.0,17.66,710.5,0.0,25.0,6.4,0.669,24.41,7.6,29.0
2024-11-05 14:00:00,1.42,5.2,15.8,21.2,44.0,89.0,19.94,709.7,0.0,24.0,5.45,0.636,25.13,7.9,62.0
2024-11-05 15:00:00,1.45,3.2,12.3,15.8,59.0,81.0,18.87,709.2,0.0,25.0,4.5,0.539,25.35,9.3,94.0
2024-11-05 16:00:00,1.47,2.7,12.4,15.3,67.0,78.0,17.66,708.9,0.0,27.0,4.3,0.389,25.26,9.1,90.0
2024-11-05 17:00:00,1.49,2.4,11.4,14.0,61.0,83.0,18.28,709.0,0.0,33.0,4.0,0.164,24.52,10.1,128.0
2024-11-05 18:00:00,1.53,2.2,12.6,15.0,59.0,78.0,18.875,709.0,0.0,36.0,3.8,0.03,23.18,9.6,129.0
2024-11-05 19:00:00,1.55,2.0,14.3,16.4,54.0,71.0,19.47,709.1,0.0,36.0,3.9,0.0,22.3,9.8,123.0
2024-11-05 20:00:00,1.45,1.9,11.6,13.8,52.0,70.0,19.78,709.5,0.0,36.0,4.1,0.0,21.76,11.3,111.0
2024-11-05 21:00:00,1.4,1.9,9.7,11.8,52.0,66.0,19.97,709.9,0.0,37.0,4.2,0.0,21.43,12.1,111.0
2024-11-05 22:00:00,1.39,1.9,8.6,10.7,49.0,57.0,19.74,710.0,0.0,37.0,4.0,0.0,21.17,9.8,122.0
2024-11-05 23:00:00,1.35,1.8,5.6,7.6,50.0,56.0,19.28,710.0,0.0,38.0,3.9,0.0,20.84,10.4,122.0
