Date,SURESTE2 CO ppm,SURESTE2 NO ppb,SURESTE2 NO2 ppb,SURESTE2 NOX ppb,SURESTE2 O3 ppb,SURESTE2 PM10 ug/m3,SURESTE2 PM2.5 ug/m3,SURESTE2 PRS mmhg,SURESTE2 RAINF mm/hr,SURESTE2 RH %,SURESTE2 SO2 ppb,SURESTE2 SR KW/m2,SURESTE2 TOUT DegC,SURESTE2 WSR KMPH,SURESTE2 WDR Deg
2023-03-18 01:00:00,1.44,3.2,7.3,10.4,30.0,52.0,14.0,724.1,0.0,41.0,4.1,0.0,14.71,5.3,80.0
2023-03-18 02:00:00,1.37,2.8,7.4,10.2,32.0,43.0,10.0,724.2,0.0,37.0,9.3,0.0,14.17,6.9,75.0
2023-03-18 03:00:00,1.35,2.2,5.7,7.9,33.0,34.0,7.0,724.2,0.0,36.0,8.9,0.0,13.35,7.8,69.0
2023-03-18 04:00:00,1.33,2.2,4.6,6.8,33.0,30.0,7.0,724.2,0.0,38.0,7.3,0.0,12.64,5.6,87.0
2023-03-18 05:00:00,1.34,2.8,5.5,8.3,32.0,30.0,8.5,724.3,0.0,40.0,4.6,0.0,12.18,6.8,103.0
2023-03-18 06:00:00,1.39,5.7,10.4,16.1,27.0,30.0,10.0,724.3,0.0,42.0,3.7,0.0,11.94,3.2,86.0
2023-03-18 07:00:00,1.46,6.4,15.0,21.4,24.0,39.0,10.0,724.5,0.0,43.0,2.9,0.001,11.37,5.5,56.0
2023-03-18 08:00:00,1.62,11.3,22.9,34.1,19.0,37.0,13.0,724.8,0.0,39.0,3.0,0.019,11.27,2.0,59.0
2023-03-18 09:00:00,1.76,12.2,19.4,31.5,22.0,52.0,16.0,725.2,0.0,39.0,3.6,0.051,11.38,2.8,68.0
2023-03-18 10:00:00,1.56,7.3,13.7,21.0,29.0,63.0,13.0,725.3,0.0,37.0,3.5,0.069,11.4,5.4,42.0
2023-03-18 11:00:00,1.39,3.7,6.8,10.6,37.0,45.0,10.0,725.4,0.0,35.0,2.7,0.198,11.79,7.6,20.0
2023-03-18 12:00:00,1.35,3.0,3.9,7.0,41.0,35.0,9.0,725.4,0.0,32.0,2.7,0.54,13.11,7.5,22.0
2023-03-18 13:00:00,1.4,4.5,6.1,10.6,41.0,34.0,10.0,725.3,0.0,30.0,2.9,0.55,14.89,4.0,35.0
2023-03-18 14:00:00,1.41,3.5,6.6,10.2,45.0,28.0,11.0,724.9,0.0,31.0,3.7,0.341,15.24,4.7,38.0
2023-03-18 15:00:00,1.42,3.8,7.3,11.1,44.0,36.0,10.0,724.8,0.0,31.0,3.5,0.229,14.71,6.9,14.0
2023-03-18 16:00:00,1.41,2.5,4.7,7.2,44.0,37.0,10.0,724.8,0.0,33.0,2.9,0.257,14.39,12.4,344.0
2023-03-18 17:00:00,1.37,2.2,4.0,6.2,45.0,43.0,9.0,724.9,0.0,33.0,3.3,0.231,14.37,9.8,350.0
2023-03-18 18:00:00,1.41,2.2,6.1,8.4,43.0,35.0,10.0,725.2,0.0,35.0,3.2,0.053,13.84,6.1,10.0
2023-03-18 19:00:00,1.41,2.0,6.8,8.8,40.0,37.0,10.0,725.6,0.0,38.0,2.6,0.005,12.63,7.7,350.0
2023-03-18 20:00:00,1.4,2.2,14.8,17.1,32.0,40.0,13.0,726.1,0.0,43.0,2.6,0.0,11.64,3.0,279.0
2023-03-18 21:00:00,1.39,2.0,11.5,13.5,34.0,32.0,13.0,726.4,0.0,49.0,2.6,0.0,10.72,4.0,356.0
2023-03-18 22:00:00,1.36,1.9,4.5,6.4,38.0,33.0,9.0,726.7,0.0,55.0,2.4,0.0,9.62,2.1,5.0
2023-03-18 23:00:00,1.37,2.1,5.2,7.3,38.0,29.0,8.0,726.8,0.0,56.0,2.4,0.0,9.24,1.4,34.0
2023-03-19 00:00:00,1.41,1.8,6.7,8.5,34.0,25.0,14.0,726.8,0.0,62.0,2.6,0.0,8.69,0.7,284.0
2023-03-19 01:00:00,1.36,1.6,3.6,5.2,36.0,26.0,8.0,726.6,0.0,73.0,2.5,0.0,7.26,1.4,20.0
2023-03-19 02:00:00,1.34,1.6,2.7,4.3,36.0,28.0,7.0,726.6,0.0,74.0,2.5,0.0,7.11,1.3,23.0
2023-03-19 03:00:00,1.32,1.75,3.0,4.7,34.0,24.0,8.0,726.6,0.0,76.0,2.5,0.0,6.77,1.3,33.0
2023-03-19 04:00:00,1.35,1.9,5.7,7.7,33.0,23.0,9.0,726.6,0.0,79.0,3.3,0.0,6.05,1.3,57.0
2023-03-19 05:00:00,1.36,2.5,7.8,10.4,29.0,25.0,16.0,726.7,0.0,83.0,3.75,0.0,5.85,1.4,133.0
2023-03-19 06:00:00,1.37,3.7,7.1,10.8,29.0,32.0,11.0,726.8,0.0,82.0,4.2,0.0,5.98,1.5,118.0
2023-03-19 07:00:00,1.35,3.6,7.4,11.0,30.0,30.0,10.0,727.0,0.0,77.0,3.2,0.0,6.3,1.4,89.0
2023-03-19 08:00:00,1.39,3.8,9.3,13.0,29.0,30.0,11.0,727.2,0.0,74.0,2.9,0.009,6.48,1.4,67.0
2023-03-19 09:00:00,1.43,4.4,10.4,14.8,27.0,35.0,12.0,727.6,0.0,73.0,3.0,0.031,6.82,1.4,49.0
2023-03-19 10:00:00,1.32,2.2,4.5,6.7,35.0,40.0,9.0,728.0,0.0,70.0,2.9,0.045,6.98,1.8,34.0
2023-03-19 11:00:00,1.32,2.4,5.3,7.7,38.0,26.0,9.0,728.0,0.0,68.0,2.9,0.066,7.13,1.6,26.0
2023-03-19 12:00:00,1.33,2.4,5.7,8.1,38.0,31.0,16.0,728.0,0.0,68.0,4.2,0.058,7.21,3.7,17.0
2023-03-19 13:00:00,1.32,2.2,4.8,7.0,39.0,34.0,15.0,727.8,0.0,73.0,2.9,0.05,6.52,4.5,13.0
2023-03-19 14:00:00,1.43,4.6,9.1,13.7,34.0,32.0,13.0,727.5,0.0,75.0,2.9,0.054,6.43,1.6,51.0
2023-03-19 15:00:00,1.68,6.8,13.4,20.2,31.0,31.0,22.0,727.2,0.0,76.0,4.3,0.047,6.6,1.3,72.0
2023-03-19 16:00:00,1.52,6.7,12.3,19.1,32.0,45.0,32.0,727.0,0.0,71.0,5.5,0.066,7.14,1.2,87.0
2023-03-19 17:00:00,1.57,7.2,12.9,20.2,31.0,25.0,21.0,726.8,0.0,70.0,3.6,0.035,7.28,1.7,102.0
2023-03-19 18:00:00,1.63,8.6,14.1,22.7,28.0,33.0,21.0,726.5,0.0,71.0,2.9,0.025,7.23,2.1,94.0
2023-03-19 19:00:00,1.56,6.3,12.7,19.0,29.0,35.0,18.0,726.3,0.0,71.0,2.8,0.007,7.2,2.4000000000000004,62.0
2023-03-19 20:00:00,1.56,6.3,14.2,20.5,27.0,37.0,19.0,726.3,0.0,73.0,2.8,0.0,7.0,2.7,58.0
2023-03-19 21:00:00,1.51,4.8,13.3,18.1,27.0,35.0,20.0,726.4,0.0,74.0,2.7,0.0,7.01,1.3,55.0
2023-03-19 22:00:00,1.46,3.2,11.9,15.1,28.0,36.0,19.0,726.3,0.0,74.0,2.7,0.0,7.02,1.4,44.0
2023-03-19 23:00:00,1.44,2.9,9.6,12.5,29.0,38.0,20.0,726.3,0.0,79.0,2.6,0.0,6.5,1.5,46.0
2023-03-20 00:00:00,1.36,1.9,6.1,8.1,30.0,39.0,20.0,726.1,0.0,83.0,2.6,0.0,6.2,1.4,26.0
2023-03-20 01:00:00,1.34,1.9,4.2,6.1,28.0,28.0,22.0,725.8,0.0,85.0,2.7,0.0,6.13,1.3,352.0
2023-03-20 02:00:00,1.32,1.7,3.3,5.1,29.0,27.0,16.0,725.6,0.0,87.0,2.6,0.001,5.91,1.4,304.0
2023-03-20 03:00:00,1.34,1.7,4.1,5.8,28.0,20.0,18.0,725.4,0.0,88.0,2.6,0.0,6.04,1.3,277.0
2023-03-20 04:00:00,1.34,1.725,4.9,6.6,28.0,17.0,17.0,725.2,0.0,89.0,2.6,0.0,6.16,1.4,284.0
2023-03-20 05:00:00,1.32,1.75,4.8,6.5,28.0,23.0,16.0,725.1,0.0,89.0,2.6,0.0,6.14,1.4,301.0
2023-03-20 06:00:00,1.34,1.775,5.1,6.8,27.5,21.0,15.0,725.0,0.0,89.0,2.6,0.0,6.27,1.2,327.0
2023-03-20 07:00:00,1.35,1.8,4.8,6.6,27.0,20.0,13.0,724.9,0.0,90.0,2.6,0.001,6.32,1.4,19.0
2023-03-20 08:00:00,1.36,2.0,5.8,7.9,25.0,19.0,12.0,725.0,0.0,90.0,2.6,0.016,6.53,1.3,359.0
2023-03-20 09:00:00,1.43,2.9,7.0,9.9,26.0,17.0,9.0,725.3,0.0,90.0,2.6,0.06,7.12,1.4,3.0
2023-03-20 10:00:00,1.54,5.5,11.6,17.1,22.0,22.0,12.0,725.2,0.0,89.0,2.7,0.087,7.9,1.4,3.0
2023-03-20 11:00:00,1.53,4.7,9.5,14.2,24.0,24.0,13.0,725.1,0.0,89.0,2.5,0.142,8.8,1.4,9.0
2023-03-20 12:00:00,1.51,3.8,6.9,10.7,27.0,2.0,14.25,724.8,0.0,88.0,2.5,0.164,9.89,1.2,353.0
2023-03-20 13:00:00,1.53,3.3,5.8,9.1,28.0,7.0,15.5,724.6,0.0,86.0,2.5,0.127,10.23,1.3,3.0
2023-03-20 14:00:00,1.52,3.9,6.5,10.4,29.0,13.0,16.75,724.1,0.0,79.0,2.5,0.233,12.08,1.2,4.0
2023-03-20 15:00:00,1.49,3.3,5.1,8.4,31.0,40.0,18.0,723.8,0.0,72.0,2.6,0.316,13.4,2.4,6.0
2023-03-20 16:00:00,1.48,2.8,5.1,7.9,33.0,44.0,26.0,723.4,0.0,71.0,3.4,0.234,13.75,3.8,13.0
2023-03-20 17:00:00,1.56,4.5,9.2,13.6,36.0,38.0,38.0,723.1,0.0,67.0,7.8,0.222,15.31,4.3,30.0
2023-03-20 18:00:00,1.65,4.4,11.3,15.7,34.0,57.0,39.0,723.1,0.0,67.0,9.3,0.053,15.61,3.7,31.0
2023-03-20 19:00:00,1.64,3.6,13.4,17.0,27.0,49.0,32.0,722.9,0.0,72.0,8.7,0.012,14.55,2.7,30.0
2023-03-20 20:00:00,1.85,7.6,23.1,30.7,15.0,45.0,36.0,722.9,0.0,79.0,10.2,0.0,13.18,1.5,37.0
2023-03-20 21:00:00,2.11,12.7,27.3,40.0,10.0,62.0,46.0,722.9,0.0,81.0,4.3,0.0,12.65,1.4,42.0
2023-03-20 22:00:00,2.07,15.3,24.7,40.0,10.0,75.0,51.0,722.9,0.0,82.0,3.3,0.0,12.44,1.3,75.0
2023-03-20 23:00:00,1.9,6.6,23.9,30.5,10.0,83.0,45.0,723.1,0.0,82.0,2.9,0.0,12.65,1.4,80.0
2023-03-21 00:00:00,1.91,8.8,23.8,32.6,9.0,69.0,40.0,722.9,0.0,82.0,2.9,0.0,12.99,1.4,83.0
2023-03-21 01:00:00,1.97,12.2,24.7,36.8,7.0,75.0,44.0,722.8,0.0,81.0,3.1,0.0,13.21,1.4,85.0
2023-03-21 02:00:00,1.88,5.8,25.2,31.0,8.0,74.0,40.0,722.7,0.0,80.0,3.4,0.0,13.55,1.3,98.0
2023-03-21 03:00:00,1.85,4.3,23.3,27.5,8.0,63.0,50.0,722.4,0.0,80.0,3.5,0.0,13.69,1.4,189.0
2023-03-21 04:00:00,1.81,3.9,23.9,27.8,9.0,72.0,46.0,722.3,0.0,80.0,3.9,0.0,13.82,1.3,193.0
2023-03-21 05:00:00,1.73,3.0,22.4,25.3,10.0,62.0,43.0,722.2,0.0,80.0,3.7,0.0,13.97,1.4,218.0
2023-03-21 06:00:00,1.7,4.7,23.2,27.9,9.0,60.0,44.0,722.2,0.0,81.0,3.4,0.0,14.15,1.4,215.0
2023-03-21 07:00:00,1.94,23.4,25.0,48.4,8.0,66.0,51.0,722.3,0.0,80.0,3.6,0.001,14.21,1.8,215.0
2023-03-21 08:00:00,2.82,30.65,26.9,55.7,7.0,83.0,81.0,722.4,0.0,76.0,4.4,0.022,14.26,2.1,211.0
2023-03-21 09:00:00,2.66,37.9,25.1,63.0,10.0,152.0,81.0,722.6,0.0,73.0,4.2,0.098,15.47,1.4,224.0
2023-03-21 10:00:00,1.9,13.1,16.5,29.7,23.0,137.0,49.0,722.7,0.0,66.0,4.1,0.323,18.16,1.8,244.0
2023-03-21 11:00:00,1.83,9.9,17.4,27.2,30.0,75.0,53.0,722.7,0.0,60.0,4.2,0.459,20.25,1.5,273.0
2023-03-21 12:00:00,1.88,8.9,20.1,29.0,40.0,82.0,64.0,722.5,0.0,51.0,4.0,0.521,22.61,0.3,247.0
2023-03-21 13:00:00,1.82,6.6,18.4,25.0,49.0,96.0,60.0,722.3,0.0,44.0,4.3,0.542,25.14,1.3,257.0
2023-03-21 14:00:00,1.83,6.1,19.2,25.2,59.0,96.0,54.0,722.0,0.0,38.0,3.8,0.527,27.21,1.3,64.0
2023-03-21 15:00:00,1.71,3.7,12.9,16.6,71.0,87.0,37.0,721.7,0.0,33.0,4.1,0.467,29.1,2.8,7.0
2023-03-21 16:00:00,1.65,3.5,12.1,15.7,72.0,72.0,30.0,721.5,0.0,28.0,4.85,0.354,30.12,2.7,40.0
2023-03-21 17:00:00,1.63,4.7,12.8,17.5,55.0,67.0,22.0,721.5,0.0,26.0,5.6,0.258,31.01,4.0,50.0
2023-03-21 18:00:00,1.59,3.3,11.4,14.7,46.0,54.0,18.0,721.5,0.0,27.0,5.1,0.06,30.37,3.9,23.0
2023-03-21 19:00:00,1.82,4.1,25.5,29.6,26.0,49.0,20.0,721.6,0.0,30.0,3.3,0.02,29.6,1.6,30.0
2023-03-21 20:00:00,2.34,25.7,36.3,62.0,11.0,65.0,30.0,721.8,0.0,39.0,3.2,0.0,27.19,1.2,44.0
2023-03-21 21:00:00,3.35,87.7,40.5,128.2,7.0,111.0,46.0,722.0,0.0,43.0,3.8,0.0,25.72,1.4,48.0
2023-03-21 22:00:00,2.59,56.8,33.5,90.4,9.0,184.0,47.0,722.2,0.0,49.0,3.9,0.0,24.22,2.9,27.0
2023-03-21 23:00:00,1.69,5.0,15.3,20.3,19.0,131.0,18.0,722.3,0.0,61.0,3.2,0.0,22.84,3.8,33.0
2023-03-22 00:00:00,1.73,4.9,17.2,22.2,16.0,53.0,22.0,722.5,0.0,68.0,2.9,0.0,21.71,1.3,26.0
2023-03-22 01:00:00,1.7,4.9,15.8,20.7,14.0,62.0,21.0,722.5,0.0,75.0,3.0,0.0,20.53,1.4,15.0
2023-03-22 02:00:00,1.59,2.8,11.2,14.0,16.0,54.0,20.0,722.4,0.0,80.0,2.8,0.0,19.41,1.4,354.0
2023-03-22 03:00:00,1.75,10.5,15.0,25.6,11.0,58.0,29.0,722.3,0.0,83.0,2.7,0.0,18.45,1.4,335.0
2023-03-22 04:00:00,1.66,6.6,12.8,19.3,10.0,71.0,22.0,722.2,0.0,85.0,2.6,0.0,17.9,1.3,333.0
2023-03-22 05:00:00,1.59,3.1,8.1,11.1,11.0,47.0,19.0,722.2,0.0,86.0,2.6,0.0,17.29,1.3,329.0
2023-03-22 06:00:00,1.92,34.5,16.6,51.2,7.0,31.0,30.0,722.3,0.0,87.0,2.9,0.0,16.95,1.2,300.0
2023-03-22 07:00:00,2.01,19.1,17.1,36.2,7.0,67.0,27.0,722.5,0.0,88.0,2.7,0.003,16.69,1.4,276.0
2023-03-22 08:00:00,2.89,65.7,22.1,87.8,8.0,66.0,45.0,722.7,0.0,88.0,3.1,0.088,17.74,1.3,255.0
2023-03-22 09:00:00,1.75,9.0,12.0,21.0,18.0,113.0,30.0,722.8,0.0,84.0,2.8,0.211,19.89,1.2,298.0
2023-03-22 10:00:00,1.88,3.9,6.3,10.2,25.0,55.0,33.0,722.9,0.0,77.0,4.1,0.166,20.81,1.4,3.0
2023-03-22 11:00:00,1.6,4.3,7.3,11.6,31.0,49.0,40.0,722.9,0.0,66.0,4.1,0.401,22.66,2.2,15.0
2023-03-22 12:00:00,1.66,4.9,8.5,13.4,36.0,60.0,28.0,722.8,0.0,56.0,4.1,0.526,25.17,3.0,42.0
2023-03-22 13:00:00,1.68,5.2,9.2,14.4,39.0,62.0,27.0,722.4,0.0,47.0,3.4,0.549,27.43,6.1,57.0
2023-03-22 14:00:00,1.66,6.5,10.2,16.7,38.0,75.0,28.0,722.1,0.0,45.0,3.1,0.522,29.07,8.8,62.0
2023-03-22 15:00:00,1.61,4.9,7.4,12.3,41.0,62.0,27.0,721.7,0.0,42.0,3.0,0.454,30.74,5.8,48.0
2023-03-22 16:00:00,1.64,4.9,8.3,13.2,38.0,48.0,29.0,721.3,0.0,37.0,3.0,0.353,32.78,7.6,42.0
2023-03-22 17:00:00,1.61,4.5,8.4,12.9,37.0,56.0,31.0,721.1,0.0,34.0,2.9,0.232,33.49,12.6,38.0
2023-03-22 18:00:00,1.68,5.3,13.0,18.2,34.0,71.0,31.0,721.1,0.0,33.0,2.9,0.073,33.3,14.5,44.0
2023-03-22 19:00:00,1.84,7.3,19.7,27.1,29.0,88.0,34.0,721.1,0.0,35.0,3.1,0.012,32.21,12.8,52.0
2023-03-22 20:00:00,2.1,12.7,33.3,46.0,16.0,89.0,34.0,721.3,0.0,37.0,3.1,0.0,30.51,6.7,51.0
2023-03-22 21:00:00,1.71,3.6,15.6,19.2,23.0,92.0,32.0,721.4,0.0,47.0,3.8,0.0,28.48,11.7,22.0
2023-03-22 22:00:00,1.58,2.5,5.8,8.3,23.0,71.0,23.0,721.6,0.0,65.0,2.9,0.0,26.14,12.1,15.0
2023-03-22 23:00:00,1.57,2.1,5.9,8.0,21.0,54.0,24.0,721.7,0.0,70.0,2.8,0.0,24.67,4.6,7.0
2023-03-23 00:00:00,1.59,2.4,7.1,9.5,19.0,41.0,25.0,721.7,0.0,73.0,2.7,0.0,23.64,4.0,6.0
2023-03-23 01:00:00,1.54,1.9,4.0,5.9,22.0,47.0,23.0,721.6,0.0,75.0,2.7,0.0,22.74,6.3,8.0
2023-03-23 02:00:00,1.51,1.8,3.3,5.1,22.0,39.0,21.0,721.6,0.0,79.0,2.6,0.0,21.73,5.9,5.0
2023-03-23 03:00:00,1.52,1.8,4.2,6.0,20.0,32.0,23.0,721.6,0.0,81.0,2.9,0.0,21.01,1.1,317.0
2023-03-23 04:00:00,1.51,1.75,3.3,5.1,20.0,34.0,23.0,721.3,0.0,83.0,3.1,0.0,20.32,1.7,9.0
2023-03-23 05:00:00,1.52,1.7,5.3,7.1,18.0,32.0,27.0,721.3,0.0,83.0,3.4,0.0,20.52,1.4,358.0
2023-03-23 06:00:00,1.53,1.8,7.0,8.8,17.0,39.0,27.0,721.5,0.0,83.0,3.0,0.0,20.63,1.4,7.0
2023-03-23 07:00:00,1.6,2.0,9.5,11.5,15.0,39.0,30.0,721.6,0.0,82.0,2.8,0.001,20.7,1.4,357.0
2023-03-23 08:00:00,1.72,4.0,13.0,17.0,12.0,50.0,31.0,721.8,0.0,82.0,2.7,0.019,20.89,1.2666666666666666,332.0
2023-03-23 09:00:00,1.7,4.6,10.7,15.3,16.0,53.0,38.0,721.9,0.0,80.0,2.7,0.063,21.65,1.1333333333333333,331.0
2023-03-23 10:00:00,1.62,4.1,6.7,10.8,25.0,60.0,46.0,722.0,0.0,72.0,3.3,0.171,23.1,1.0,305.0
2023-03-23 11:00:00,1.7,5.5,8.8,14.3,28.0,60.0,48.0,722.0,0.0,64.0,4.4,0.422,25.31,0.9,57.0
2023-03-23 12:00:00,1.74,6.1,9.9,16.0,34.0,64.0,49.0,721.8,0.0,59.0,3.9,0.515,26.79,5.3,70.0
2023-03-23 13:00:00,1.76,5.6,10.3,15.9,39.0,80.0,45.0,721.5,0.0,50.0,3.2,0.542,28.95,9.5,60.0
2023-03-23 14:00:00,1.74,5.8,9.9,15.7,38.0,80.0,40.0,721.0,0.0,42.0,3.1,0.519,31.65,9.0,56.0
2023-03-23 15:00:00,1.62,4.8,7.6,12.4,37.0,70.0,32.0,720.6,0.0,35.0,2.9,0.456,33.78,9.9,43.0
2023-03-23 16:00:00,1.65,6.0,10.5,16.5,35.0,57.0,29.0,720.2,0.0,30.0,2.9,0.356,35.33,11.7,47.0
2023-03-23 17:00:00,1.66,7.5,12.8,20.3,31.0,70.0,29.0,720.0,0.0,28.0,2.9,0.193,35.36,11.4,60.0
2023-03-23 18:00:00,1.7,8.2,13.9,22.1,27.0,83.0,28.0,719.9,0.0,28.0,3.0,0.09,34.75,13.8,59.0
2023-03-23 19:00:00,1.88,11.6,19.3,30.9,21.0,96.0,30.0,720.0,0.0,32.0,3.0,0.011,33.06,8.9,65.0
2023-03-23 20:00:00,2.05,15.7,23.5,39.2,15.0,84.0,38.0,720.1,0.0,36.0,3.1,0.0,31.62,6.4,64.0
2023-03-23 21:00:00,1.9,12.1,20.8,32.9,15.0,93.0,39.0,720.2,0.0,40.0,3.1,0.0,30.14,7.6,56.0
2023-03-23 22:00:00,1.91,13.6,22.6,36.2,13.0,77.0,40.0,720.2,0.0,43.0,3.2,0.0,28.68,8.0,49.0
2023-03-23 23:00:00,1.61,2.6,10.7,13.4,22.0,86.0,37.0,720.2,0.0,48.0,3.2,0.0,27.46,5.8,25.0
2023-03-24 00:00:00,1.57,2.5,9.8,12.3,20.0,58.0,35.0,720.2,0.0,53.0,4.3,0.0,26.23,5.3,18.0
2023-03-24 01:00:00,1.52,2.2,4.6,6.8,23.0,59.0,28.0,720.2,0.0,61.0,4.0,0.0,25.27,5.9,28.0
2023-03-24 02:00:00,1.53,2.0,4.6,6.6,22.0,49.0,28.0,720.1,0.0,68.0,3.0,0.0,23.94,3.8,27.0
2023-03-24 03:00:00,1.54,1.9,5.4,7.3,21.0,45.0,29.0,720.2,0.0,73.0,2.7,0.0,22.8,1.4,26.0
2023-03-24 04:00:00,1.6,2.1,6.9,9.0,18.0,46.0,33.0,720.1,0.0,77.0,2.7,0.0,21.85,0.8,360.0
2023-03-24 05:00:00,1.61,2.2,9.3,11.6,15.0,50.0,37.0,719.9,0.0,80.0,2.7,0.0,20.99,1.4,293.0
2023-03-24 06:00:00,2.13,49.8,17.9,67.8,8.0,55.0,55.0,719.9,0.0,82.0,3.0,0.0,20.32,1.4,284.0
2023-03-24 07:00:00,2.33,57.5,22.7,80.2,6.0,113.0,57.0,720.1,0.0,83.0,3.1,0.004,19.89,1.3,235.0
2023-03-24 08:00:00,2.72,63.7,23.4,87.1,7.0,108.0,60.0,720.2,0.0,81.0,3.3,0.109,21.12,1.2,210.0
2023-03-24 09:00:00,2.59,46.6,22.8,69.5,14.0,147.0,56.0,720.2,0.0,55.0,3.8,0.264,25.53,4.0,223.0
2023-03-24 10:00:00,1.62,8.1,13.2,21.4,26.0,161.0,31.0,720.2,0.0,22.0,3.5,0.372,30.91,11.7,239.0
2023-03-24 11:00:00,1.46,5.1,8.5,13.6,36.0,132.0,24.0,720.2,0.0,11.0,3.1,0.48,34.33,12.1,260.0
2023-03-24 12:00:00,1.43,4.1,6.6,10.6,42.0,116.0,31.0,720.1,0.0,5.0,2.8,0.525,36.29,14.1,243.0
2023-03-24 13:00:00,1.53,7.0,11.3,18.4,41.0,215.0,29.0,719.8,0.0,3.0,2.6,0.524,37.36,18.0,224.0
2023-03-24 14:00:00,1.55,7.3,12.7,19.9,41.0,168.0,23.0,719.6,0.0,2.0,2.6,0.541,38.0,17.6,218.0
2023-03-24 15:00:00,1.42,3.8,6.6,10.5,47.0,118.0,17.0,719.5,0.0,1.0,2.7,0.48,38.59,14.7,238.0
2023-03-24 16:00:00,1.42,3.3,5.0,8.3,42.0,83.0,16.0,719.3,0.0,13.0,2.7,0.357,37.24,6.7,1.0
2023-03-24 17:00:00,1.51,4.9,8.4,13.3,38.0,74.0,17.0,719.4,0.0,19.0,3.0,0.232,35.57,13.9,37.0
2023-03-24 18:00:00,1.55,4.2,10.8,15.0,36.0,78.0,18.0,719.5,0.0,21.0,4.3,0.068,34.65,12.2,34.0
2023-03-24 19:00:00,1.71,3.7,17.8,21.5,27.0,49.0,20.0,719.7,0.0,24.0,3.2,0.018,33.06,6.7,36.0
2023-03-24 20:00:00,2.24,22.0,32.7,54.7,12.0,60.0,34.0,720.1,0.0,33.0,3.5,0.0,30.82,2.0,69.0
2023-03-24 21:00:00,2.39,30.4,35.9,66.3,9.0,106.0,102.0,720.3,0.0,37.0,3.45,0.0,29.29,1.2,96.0
2023-03-24 22:00:00,2.24,25.3,30.1,55.4,11.0,154.0,49.0,720.5,0.0,38.0,3.4,0.0,28.42,1.4,108.0
2023-03-24 23:00:00,2.1,15.3,29.4,44.7,12.0,103.0,35.0,720.5,0.0,39.0,3.3,0.0,27.53,2.4,55.0
2023-03-25 00:00:00,1.93,7.7,31.5,39.2,8.0,90.0,40.0,720.5,0.0,44.0,4.2,0.0,26.11,1.3,23.0
2023-03-25 01:00:00,1.97,10.2,31.4,41.6,7.0,93.0,56.0,720.5,0.0,49.0,4.2,0.0,24.84,1.3,23.0
2023-03-25 02:00:00,2.09,24.3,25.6,49.9,8.0,132.0,109.0,720.4,0.0,52.0,4.7,0.0,24.18,1.4,169.0
2023-03-25 03:00:00,2.12,20.5,24.4,44.9,7.0,169.0,129.0,720.2,0.0,56.0,4.0,0.0,23.35,1.1,315.0
2023-03-25 04:00:00,1.75,4.2,22.0,26.1,9.0,183.0,74.0,720.2,0.0,62.0,3.7,0.0,23.0,2.2,241.0
2023-03-25 05:00:00,1.68,4.3,23.7,27.9,10.0,120.0,41.0,720.5,0.0,61.0,3.8,0.0,23.11,6.4,226.0
2023-03-25 06:00:00,1.54,5.5,17.3,22.8,23.0,76.0,18.0,720.8,0.0,30.0,3.5,0.0,23.42,13.0,218.0
2023-03-25 07:00:00,1.52,5.7,16.2,21.9,26.0,62.0,13.0,721.2,0.0,20.0,2.9,0.004,22.92,14.2,219.0
2023-03-25 08:00:00,1.47,4.3,11.2,15.5,32.0,57.0,11.0,721.6,0.0,16.0,3.8,0.103,22.66,15.2,225.0
2023-03-25 09:00:00,1.44,3.9,6.3,10.2,39.0,68.0,19.0,721.8,0.0,14.0,2.8,0.251,23.74,19.1,244.0
2023-03-25 10:00:00,1.41,3.5,4.3,7.8,43.0,154.0,18.0,722.1,0.0,13.0,2.5,0.382,24.72,19.2,250.0
2023-03-25 11:00:00,1.43,3.5,4.7,8.2,44.0,121.0,12.0,722.2,0.0,14.0,2.6,0.484,26.27,11.5,243.0
2023-03-25 12:00:00,1.52,5.5,8.1,13.6,44.0,67.0,14.0,722.1,0.0,16.0,2.7,0.548,28.09,2.4,232.0
2023-03-25 13:00:00,1.5,4.5,7.4,11.8,50.0,72.0,15.0,721.7,0.0,17.0,2.8,0.566,29.0,2.8,220.0
2023-03-25 14:00:00,1.49,3.5,7.0,10.5,59.0,60.0,16.0,721.3,0.0,18.0,3.8,0.54,29.64,0.3,192.0
2023-03-25 15:00:00,1.49,3.2,7.5,10.7,63.0,65.0,17.0,720.9,0.0,17.0,9.1,0.478,30.33,5.3,32.0
2023-03-25 16:00:00,0.45,4.3,9.9,14.2,53.0,29.0,19.0,720.7,0.0,16.0,9.7,0.378,30.32,10.1,42.0
2023-03-25 17:00:00,0.4178571428571428,4.1,8.4,12.5,50.0,59.0,15.0,720.6,0.0,17.0,7.6,0.255,30.02,12.4,34.0
2023-03-25 18:00:00,0.3857142857142857,5.1,13.9,19.0,44.0,89.0,17.0,720.5,0.0,18.0,7.7,0.065,29.76,10.1,40.0
2023-03-25 19:00:00,0.3535714285714286,6.8,29.2,36.0,29.0,51.0,20.0,720.5,0.0,21.0,2.8,0.011,28.64,9.9,47.0
2023-03-25 20:00:00,1.2327142857142857,16.8,39.2,56.0,15.0,62.0,27.0,720.7,0.0,24.0,3.8,0.0,26.9,3.6,53.0
